#Dataset: Monthly information aggregated on IPCC reference regions for CMIP5/6 and CORDEX
#Reference: https://doi.org/10.5194/essd-12-2959-2020
#Project: CORDEX-AUS
#Experiment: rcp26
#Model: MPI-M-MPI-ESM-MR_r1i1p1_ICTP-RegCM4-7_v0
#Variable: pr
#Variable_longname: mean daily precipitation
#Units: mm/day
#Time_frequency: month
#Feature_type: regional mean time series
#Regions: IPCC-WGI-reference-regions-v4
#Area: land only
#Spatial_resolution: 0.5 degrees
#Interpolation_method: cdo remapcon
#Creation_Date: 2021-03-15
"date","SEA","NAU","CAU","EAU","SAU","NZ","full_domain"
"2019-02",12.261,8.533,3.215,0.853,2.172,8.57,6.335
"2019-03",8.941,3.746,1.56,1.871,2.138,4.608,4.283
"2019-04",4.333,1.74,0.207,0.947,0.772,6.089,2.125
"2019-05",5.073,0.882,0.614,0.927,1.713,6.107,2.488
"2019-06",5.18,0.41,0.382,0.644,1.507,6.112,2.375
"2019-07",3.529,0.119,0.522,1.194,3.234,8.341,2.305
"2019-08",5.992,0.035,0.329,0.592,4.022,9.039,2.964
"2019-09",7.165,0.318,0.357,1.202,2.967,10.475,3.158
"2019-10",6.408,0.965,0.369,1.243,1.095,6.295,2.695
"2019-11",7.714,2.877,1.369,0.511,1.765,11.379,3.702
"2019-12",6.186,3.115,0.801,1.008,1.349,8.349,3.237
"2020-01",6.727,8.514,1.586,2.482,1.355,7.182,4.674
"2020-02",6.772,2.81,0.485,1.454,0.564,8.267,3.41
"2020-03",5.976,3.801,1.168,0.971,0.841,8.065,3.16
"2020-04",5.825,3.502,0.496,0.312,1.095,4.488,2.782
"2020-05",5.796,0.201,0.258,0.705,2.24,6.797,2.456
"2020-06",7.12,0.214,0.689,0.619,2.508,8.413,3.116
"2020-07",6.096,0.805,1.599,2.526,2.779,6.886,3.331
"2020-08",5.727,0.033,0.151,0.622,2.404,5.535,2.427
"2020-09",8.107,0.369,1.051,1.07,2.037,8.04,3.3
"2020-10",6.092,1.574,1.018,1.048,2.017,7.261,2.931
"2020-11",8.276,1.748,0.869,1.73,1.733,5.049,3.458
"2020-12",5.748,2.785,1.191,1.225,1.5,5.696,3.025
"2021-01",6.885,7.173,3.215,3.767,1.445,7.443,5.019
"2021-02",10.71,10.888,2.07,1.473,1.271,9.065,6.051
"2021-03",10.099,4.21,0.896,1.726,0.647,5.644,4.287
"2021-04",7.481,3.804,0.419,0.718,1.318,8.302,3.483
"2021-05",4.254,1.726,0.919,4.313,1.332,7.733,2.781
"2021-06",4.487,0.708,0.268,1.061,1.309,7.639,2.239
"2021-07",5.963,0.222,0.35,0.577,2.265,5.843,2.61
"2021-08",5.428,0.043,0.101,0.43,3.061,8.36,2.532
"2021-09",7.69,0.625,0.238,0.945,1.067,5.582,2.852
"2021-10",5.699,0.662,0.64,1.381,2.112,6.988,2.719
"2021-11",8.271,2.343,1.034,2.41,1.831,5.971,3.773
"2021-12",7.901,5.218,2.604,3.543,1.414,6.565,4.567
"2022-01",7.45,8.693,3.252,2.774,1.585,8.006,5.22
"2022-02",9.181,6.809,3.164,3.378,0.933,8.33,5.5
"2022-03",9.515,4.897,1.146,0.503,0.989,5.981,4.374
"2022-04",5.7,4.183,1.146,1.573,1.71,5.455,3.347
"2022-05",4.665,1.05,1.207,1.258,2.135,6.989,2.528
"2022-06",7.043,0.39,1.047,1.192,2.361,8.796,3.139
"2022-07",6.048,0.288,1.222,2.232,3.91,4.478,3.168
"2022-08",7.449,0.152,0.891,0.611,2.934,7.31,3.191
"2022-09",8.763,0.327,0.183,0.33,2.259,7.884,3.159
