#Dataset: MOHC-HadGEM2-ES_r1i1p1_ICTP-RegCM4-4_v0
#Variable: meanpr
#Area: landsea
#Interpolation_method: cdo remap
#Spatial_resolution: 0.5º
#Creation_Date: 2021-02-16
#Author: IPCC-WGI Atlas Hub (https://github.com/SantanderMetGroup/IPCC-Atlas). Santander Meteorology Group.
"date","ECA","TIB","EAS","SAS","SEA","NAU","BOB","full_domain"
"2006-01",0.313,0.831,3.606,0.517,3.567,NA,0.301,2.581
"2006-02",0.619,2.506,3.598,0.451,2.385,NA,0.142,2.412
"2006-03",0.784,3.738,3.944,0.814,3.203,NA,0.483,2.847
"2006-04",1.251,2.915,3.935,0.739,3.644,NA,0.574,2.97
"2006-05",1.057,4.489,5.176,2.195,8.754,NA,1.228,3.873
"2006-06",1.414,4.263,5.419,2.307,14.754,NA,2.19,4.718
"2006-07",2.467,5.599,5.159,5.664,16.148,NA,4.916,5.934
"2006-08",1.907,4.338,5.853,4.584,17.024,NA,3.739,6.445
"2006-09",1.021,2.983,4.209,2.707,12.686,NA,2.538,4.92
"2006-10",0.656,3.088,3.889,2.331,9.876,NA,1.998,4.455
"2006-11",0.646,2.185,5.092,1.374,9.1,NA,4.195,4.591
"2006-12",0.342,1.408,3.989,1.824,4.855,NA,4.912,3.484
"2007-01",0.466,1.081,4.273,0.672,3.28,NA,0.783,2.691
"2007-02",0.713,1.886,3.423,0.378,1.752,NA,0.1,2.247
"2007-03",0.802,1.715,4.488,0.576,3.575,NA,0.747,2.601
"2007-04",1.316,3.435,4.485,1.225,3.625,NA,0.685,2.828
"2007-05",1.445,4.31,5.741,1.652,9.255,NA,1.326,4.314
"2007-06",2.395,4.861,5.733,3.264,11.45,NA,2.177,4.7
"2007-07",2.424,7.041,5.898,5.135,15.836,NA,6.733,6.148
"2007-08",2.197,4.595,5.468,3.657,18.899,NA,2.073,6.287
"2007-09",1.535,2.588,5.996,2.673,13.096,NA,3.268,4.917
"2007-10",0.867,2.164,4.404,1.251,11.774,NA,2.184,4.685
"2007-11",0.417,1.03,3.584,0.918,10.083,NA,3.637,4.292
"2007-12",0.4,4.181,3.589,1.022,5.804,NA,1.623,3.719
"2008-01",0.292,1.575,3.376,1.02,3.918,NA,1.194,2.983
"2008-02",0.446,3.253,3.14,1.036,3.091,NA,0.37,2.411
"2008-03",0.709,2.097,3.806,0.816,2.978,NA,0.224,2.43
"2008-04",0.925,2.435,3.842,1.3,4.425,NA,1.271,2.787
"2008-05",1.283,3.253,4.212,2.823,9.61,NA,2.31,3.768
"2008-06",1.669,3.781,6.954,2.533,16.115,NA,2.901,5.654
"2008-07",2.242,4.863,6.458,3.54,19.537,NA,1.912,6.354
"2008-08",1.459,4.483,5.349,2.991,16.321,NA,2.867,5.66
"2008-09",1.108,3.553,3.919,2.348,12.821,NA,1.265,4.861
"2008-10",0.597,2.809,4.268,2.29,8.641,NA,3.863,4.062
"2008-11",0.625,2.472,4.381,0.558,6.052,NA,4.147,3.828
"2008-12",0.366,4.872,4.405,2.532,5.915,NA,1.827,4.004
"2009-01",0.477,1.323,3.678,1.293,3.116,NA,0.617,2.943
"2009-02",0.583,1.994,3.471,0.603,1.989,NA,0.227,2.265
"2009-03",0.981,3.477,4.511,1.347,2.179,NA,0.274,2.577
"2009-04",1.091,3.474,4.548,1.787,2.826,NA,0.298,2.619
"2009-05",1.872,4.607,4.393,2.091,5.061,NA,0.911,3.572
"2009-06",1.423,4.769,5.82,2.297,12.484,NA,1.777,4.804
"2009-07",2.568,4.809,6.407,4.655,16.48,NA,4.941,6.227
"2009-08",2.076,4.286,6.319,3.626,15.875,NA,4.126,5.887
"2009-09",1.722,3.058,5.402,3.097,14.715,NA,3.4,5.024
"2009-10",0.659,3.705,4.905,2.851,11.746,NA,5.037,5.006
"2009-11",0.433,1.83,4.149,1.064,11.538,NA,1.045,4.487
"2009-12",0.447,1.325,3.811,0.369,7.331,NA,0.328,3.955
"2010-01",0.358,2.814,3.583,0.257,3.362,NA,0.084,2.752
"2010-02",0.381,2.195,3.446,1.031,3.679,NA,0.313,2.646
"2010-03",0.765,2.945,3.913,1.098,3.856,NA,0.615,3.033
"2010-04",1.093,2.756,3.35,0.686,7.045,NA,0.661,3.307
"2010-05",1.231,3.304,5.323,1.072,10.64,NA,1.903,4.099
"2010-06",1.58,3.727,5.698,2.001,14.437,NA,3.34,5.252
"2010-07",2.613,5.442,6.679,5.285,21.941,NA,5.362,7.059
"2010-08",1.973,4.461,6.013,5.909,15.246,NA,4.848,6.045
"2010-09",1.013,3.594,5.364,3.148,11.797,NA,6.262,5.239
"2010-10",0.628,3.067,3.518,2.835,10.197,NA,2.198,4.554
"2010-11",0.428,2.182,3.836,0.973,8.118,NA,1.598,3.932
"2010-12",0.489,2.192,4.3,0.656,5.182,NA,0.745,3.517
"2011-01",0.374,2.136,3.352,0.768,3.573,NA,2.405,2.996
"2011-02",0.524,2.363,3.112,0.274,2.505,NA,0.252,2.687
"2011-03",0.845,2.517,4.876,0.752,2.635,NA,0.426,2.936
"2011-04",1.188,1.83,4.923,0.442,5.056,NA,1.877,3.308
"2011-05",0.98,3.691,4.48,2.003,9.263,NA,2.233,3.769
"2011-06",1.362,5.064,5.271,4.48,12.389,NA,2.179,4.84
"2011-07",2.011,4.707,6.138,5.574,19.591,NA,4.689,6.556
"2011-08",1.789,4.109,5.928,4.356,16.158,NA,4.961,5.91
"2011-09",1.892,3.778,3.995,3.607,14.801,NA,4.709,5.447
"2011-10",0.663,2.75,3.132,1.973,9.309,NA,2.231,4.309
"2011-11",0.458,3.85,4.618,1.599,9.85,NA,2.724,4.476
"2011-12",0.333,3.015,3.733,1.861,5.164,NA,2.068,3.815
"2012-01",0.436,1.67,4.379,0.155,3.092,NA,0.426,2.922
"2012-02",0.482,2.26,4.312,1.82,3.243,NA,1.01,2.924
"2012-03",1.054,2.378,3.724,0.953,3.211,NA,1.004,2.681
"2012-04",1.215,3.266,4.289,0.701,5.29,NA,1.389,3.066
"2012-05",1.452,3.981,5.211,1.547,10.055,NA,1.36,4.066
"2012-06",1.599,3.751,6.32,1.601,13.266,NA,2.408,4.763
"2012-07",2.168,5.952,6.28,3.921,13.601,NA,3.669,5.754
"2012-08",2.181,4.997,5.268,4.771,17.522,NA,4.124,5.955
"2012-09",1.191,3.645,4.973,3.51,14.935,NA,2.076,5.296
"2012-10",0.445,2.023,3.818,1.979,14.076,NA,2.963,4.87
"2012-11",0.632,1.397,3.915,0.952,12.116,NA,3.542,4.445
"2012-12",0.332,2.164,4.842,0.875,8.309,NA,3.009,3.978
"2013-01",0.348,0.871,3.916,0.256,4.831,NA,0.729,2.906
"2013-02",0.797,1.107,4.567,0.22,3.115,NA,0.329,2.599
"2013-03",0.594,2.493,3.321,0.701,3.117,NA,0.92,2.975
"2013-04",1.321,2.346,4.472,0.708,5.484,NA,1.668,3.345
"2013-05",1.248,3.469,4.835,1.142,11.306,NA,1.315,3.972
"2013-06",1.663,4.507,6.674,2.693,13.362,NA,1.673,4.851
"2013-07",2.281,5.58,6.478,4.846,18.94,NA,2.072,6.452
"2013-08",2.213,4.186,5,3.832,13.463,NA,1.709,5.368
"2013-09",1.765,3.329,4.59,3.349,14.98,NA,1.589,5.449
"2013-10",0.495,3.579,4.133,1.86,10.002,NA,3.135,4.499
"2013-11",0.778,1.557,4.352,1.205,6.074,NA,2.277,4.302
"2013-12",0.284,5.318,3.614,1.476,5.512,NA,2.581,3.642
"2014-01",0.365,2.189,3.714,1.016,3.258,NA,0.334,2.834
"2014-02",0.732,1.558,3.298,0.203,2.897,NA,0.305,2.523
"2014-03",0.724,2.349,3.828,1.542,2.729,NA,0.715,2.9
"2014-04",1.281,2.623,4.877,0.656,4.341,NA,0.962,3.277
"2014-05",1.701,3.401,4.525,1.448,9.733,NA,2.369,4.256
"2014-06",1.971,4.852,5.712,2.687,13.985,NA,4.149,5.092
"2014-07",2.663,5.677,5.984,5.937,16.452,NA,5.676,6.391
"2014-08",2.119,4.255,5.824,4.299,15.844,NA,5.993,6.115
"2014-09",1.433,3.552,5.339,2.736,12.818,NA,2.188,5.463
"2014-10",0.649,3.139,3.271,2.127,7.935,NA,1.289,4.699
"2014-11",0.545,1.946,3.819,0.918,10.302,NA,2.451,4.413
"2014-12",0.321,3.802,3.996,2.332,5.894,NA,3.382,3.874
"2015-01",0.332,2.668,3.984,1.432,4.75,NA,1.731,3.316
"2015-02",0.316,1.839,3.485,0.783,4.24,NA,1.542,2.873
"2015-03",1.301,1.775,3.685,0.27,3.481,NA,0.349,2.71
"2015-04",0.977,3.14,3.921,1.193,5.952,NA,0.798,3.081
"2015-05",1.605,3.243,5.812,1.602,12.26,NA,5.15,4.414
"2015-06",1.875,4.751,7.328,2.944,13.572,NA,4.744,5.317
"2015-07",2.249,5.636,6.225,4.992,16.583,NA,5.857,5.863
"2015-08",3.091,4.505,6.629,4.313,17.043,NA,3.951,5.909
"2015-09",1.301,4.022,5.073,3.898,11.331,NA,1.887,4.99
"2015-10",0.753,2.077,4.699,1.594,10.747,NA,3.456,4.488
"2015-11",0.447,2.892,5.087,1.251,10.18,NA,4.376,4.398
"2015-12",0.337,1.663,3.946,0.424,7.19,NA,1.599,3.708
"2016-01",0.351,1.845,3.652,0.416,4.116,NA,0.285,2.78
"2016-02",0.429,1.639,3.908,1.28,2.876,NA,0.36,2.669
"2016-03",0.621,1.739,3.378,1.038,4.482,NA,1.582,2.709
"2016-04",1.315,2.947,3.964,1.562,4.76,NA,2.441,3.337
"2016-05",1.247,2.993,5.305,1.618,9.336,NA,2.193,3.91
"2016-06",1.809,4.421,6.065,2.54,11.323,NA,5.872,4.979
"2016-07",2.35,6.102,6.724,4.992,12.981,NA,2.529,5.49
"2016-08",2.47,5.213,4.874,5.414,12.366,NA,4.326,5.614
"2016-09",2.17,3.724,5.505,3.786,11.83,NA,5.568,5.301
"2016-10",0.711,3.186,4.221,2.722,10.473,NA,3.257,4.554
"2016-11",0.412,1.882,4.211,0.957,9.323,NA,2.521,4.371
"2016-12",0.349,2.296,3.229,0.331,7.742,NA,2.147,3.727
"2017-01",0.425,2.02,3.586,0.366,3.551,NA,0.41,2.93
"2017-02",0.627,2.253,3.833,0.289,3.261,NA,0.367,2.677
"2017-03",1.277,1.989,4.996,0.36,3.063,NA,0.275,2.711
"2017-04",1.017,2.511,4.33,1.151,3.605,NA,0.729,2.799
"2017-05",1.284,3.288,5.225,1.652,7.867,NA,0.967,3.74
"2017-06",1.322,3.51,6.035,1.69,14.563,NA,1.336,5.003
"2017-07",2.44,5.926,6.32,4.013,19.138,NA,2.404,6.36
"2017-08",1.6,3.8,6.139,4.032,19.571,NA,4.359,6.309
"2017-09",0.936,4.116,5.763,4.39,15.37,NA,4.056,5.695
"2017-10",1.084,3.025,4.975,3.093,11.557,NA,4.674,5.022
"2017-11",0.611,1.642,4.963,0.905,6.364,NA,2.625,3.93
"2017-12",0.501,2.136,4.29,1.15,4.955,NA,0.954,3.452
"2018-01",0.413,1.731,3.255,0.758,3.022,NA,0.82,2.778
"2018-02",0.586,3.125,3.181,0.675,1.681,NA,0.388,2.532
"2018-03",0.73,2.497,3.887,0.797,1.773,NA,0.343,2.479
"2018-04",0.793,2.846,3.976,1.218,2.474,NA,0.532,2.477
"2018-05",1.034,4.409,5.365,2.348,6.537,NA,1.116,3.331
"2018-06",1.493,4.021,7.038,2.262,13.498,NA,2.67,5.01
"2018-07",2.811,5.588,6.68,3.8,18.025,NA,3.915,6.01
"2018-08",2.789,4.791,6.093,4.859,14.512,NA,6.471,6.145
"2018-09",1.332,3.219,4.494,3.468,14.94,NA,7.629,5.427
"2018-10",0.659,2.801,4.914,2.489,11.697,NA,3.426,5.074
"2018-11",0.581,2.785,5.014,1.281,10.608,NA,2.296,4.655
"2018-12",0.392,1.412,3.267,0.319,9.012,NA,0.846,3.526
"2019-01",0.245,4.683,2.862,0.9,3.752,NA,0.238,2.779
"2019-02",0.647,2.636,4.15,1.384,2.524,NA,0.299,2.764
"2019-03",1.063,2.446,4.348,0.501,2.683,NA,0.296,2.82
"2019-04",1.388,2.434,4.231,0.975,4.871,NA,2.003,2.98
"2019-05",1.352,4.549,4.471,2.009,7.245,NA,0.924,3.36
"2019-06",1.705,4.831,5.815,2.313,11.152,NA,1.639,4.514
"2019-07",2.599,4.843,6.673,4.087,15.72,NA,2.602,5.756
"2019-08",2.262,4.367,6.087,4.513,17.295,NA,2.809,5.992
"2019-09",1.329,3.455,5.008,2.705,17.497,NA,1.56,5.778
"2019-10",0.578,3.029,3.915,2.246,10.377,NA,2.39,4.679
"2019-11",0.694,1.931,4.703,1.342,8.408,NA,1.876,4.667
"2019-12",0.385,1.801,4.807,0.858,7.576,NA,2.332,4.014
"2020-01",0.239,1.27,3.759,0.398,2.644,NA,0.255,2.663
"2020-02",0.753,2.503,3.834,1.174,2.03,NA,0.305,2.393
"2020-03",1.14,1.618,4.234,0.525,2.56,NA,0.572,2.663
"2020-04",1.058,3.052,4.212,1.483,5.131,NA,1.251,2.992
"2020-05",1.294,4.544,4.466,1.379,7.455,NA,2.072,3.601
"2020-06",1.373,4.025,6.881,3.032,12.503,NA,3.441,4.875
"2020-07",2.621,5.976,7.21,5.543,17.73,NA,4.787,6.316
"2020-08",1.532,4.886,5.876,4.118,17.185,NA,2.311,6.24
"2020-09",1.266,3.599,5.266,2.18,15.6,NA,1.906,5.194
"2020-10",0.7,2.709,3.111,1.277,9.016,NA,1.456,4.334
"2020-11",0.73,1.725,5.125,0.538,6.419,NA,1.084,4.205
"2020-12",0.539,0.701,3.916,0.155,5.513,NA,0.437,3.369
"2021-01",0.424,2.094,3.449,0.797,3.72,NA,0.757,2.736
"2021-02",0.673,3.58,3.649,0.378,1.366,NA,0.252,2.486
"2021-03",0.865,2.786,4.062,0.528,1.666,NA,0.424,2.732
"2021-04",1.287,3.507,4.593,1.63,3.652,NA,0.815,3.158
"2021-05",1.637,4.16,4.788,2.024,6.659,NA,1.29,3.836
"2021-06",1.961,4.636,6.019,2.464,15.698,NA,2.023,5.297
"2021-07",2.586,5.159,7.693,2.546,15.707,NA,3.948,6.448
"2021-08",2.397,4.172,7.405,4.013,17.677,NA,4.086,6.669
"2021-09",1.098,3.859,5.323,2.325,14.16,NA,2.982,4.939
"2021-10",0.598,2.773,3.575,1.67,7.759,NA,1.403,3.953
"2021-11",0.62,1.816,3.858,1.673,8.05,NA,2.884,4.308
"2021-12",0.533,2.45,4.401,1.433,7.448,NA,2.948,3.724
"2022-01",0.372,2.447,3.801,1.057,4.068,NA,0.577,2.934
"2022-02",0.461,3.233,4.062,1.066,1.314,NA,0.193,2.438
"2022-03",0.651,3.179,3.701,0.842,1.905,NA,0.442,2.393
"2022-04",1.194,3.076,4.933,1.099,1.945,NA,0.356,2.942
"2022-05",1.037,4.349,4.487,2.42,6.7,NA,0.42,3.612
"2022-06",1.224,4.326,5.921,2.641,14.607,NA,2.29,5.125
"2022-07",1.946,5.031,6.566,4.344,20.387,NA,6.354,6.454
"2022-08",2.041,4.518,7.578,4.608,18.905,NA,6.206,6.498
"2022-09",1.14,4.226,4.179,3.308,15.555,NA,7.575,5.517
"2022-10",0.842,2.687,4.85,1.587,10.908,NA,2.401,4.553
"2022-11",0.484,2.403,2.889,1.06,7.999,NA,2.742,3.953
"2022-12",0.545,3.946,3.62,0.393,4.778,NA,0.321,3.706
"2023-01",0.316,3.452,3.006,1.377,4.236,NA,0.218,2.846
"2023-02",0.322,3.689,2.856,0.892,1.822,NA,0.233,2.477
"2023-03",0.748,3.172,4.19,1.243,2.765,NA,0.196,2.771
"2023-04",1.066,3.362,4.28,1.291,4.142,NA,0.416,3.112
"2023-05",1.565,3.074,5.554,0.589,7.804,NA,1.188,3.947
"2023-06",1.32,4.13,5.703,1.835,14.646,NA,3.228,5.32
"2023-07",2.426,5.186,5.701,6.426,17.158,NA,7.266,6.613
"2023-08",1.841,4.471,6.207,5.365,18.306,NA,4.52,6.23
"2023-09",1.467,4.264,5.172,3.836,16.277,NA,3.343,5.228
"2023-10",0.674,2.355,4.35,1.931,11.807,NA,2.787,4.566
"2023-11",0.499,2.459,3.62,0.859,10.599,NA,3.582,4.528
"2023-12",0.451,3.647,4.364,0.824,9.766,NA,3.179,4.318
"2024-01",0.195,2.79,3.355,1.277,6.748,NA,2.327,3.344
"2024-02",0.499,1.852,3.411,0.788,3.171,NA,0.216,2.535
"2024-03",0.833,2.422,3.246,0.622,3.177,NA,2.06,2.538
"2024-04",1.311,4.119,4.34,1.358,4.608,NA,0.873,3.157
"2024-05",1.097,3.629,4.805,1.019,9.621,NA,1.473,4.143
"2024-06",1.604,4.181,6.868,2.887,16.356,NA,3.038,5.762
"2024-07",3.157,5.199,8.089,3.457,21.173,NA,5.449,6.994
"2024-08",2.163,4.534,5.668,4.904,14.496,NA,5.568,6.485
"2024-09",2.129,3.38,5.288,3.294,17.4,NA,3.373,6.016
"2024-10",0.664,2.992,4.692,2.194,12.95,NA,2.075,4.936
"2024-11",0.574,2.42,4.235,1.622,11.446,NA,5.204,4.604
"2024-12",0.432,3.114,4.392,1.736,6.565,NA,1.108,4.108
"2025-01",0.439,1.616,3.912,0.79,4.525,NA,0.49,3.193
"2025-02",0.377,2.644,3.935,2.343,3.56,NA,1.27,2.698
"2025-03",0.828,2.309,3.737,0.897,2.887,NA,0.282,2.511
"2025-04",1.536,3.174,4.449,1.254,4.812,NA,1.039,3.086
"2025-05",1.484,4.084,5.382,1.731,9.839,NA,1.731,4.088
"2025-06",1.985,4.539,6.11,4.854,12.538,NA,2.392,5.202
"2025-07",2.302,5.431,6.242,6.125,19.133,NA,4.641,6.602
"2025-08",1.996,5.026,5.402,5.355,12.628,NA,4.456,5.643
"2025-09",1.66,3.415,5.575,3.376,14.609,NA,2.66,5.292
"2025-10",0.672,2.692,4.916,1.761,11.922,NA,5.358,4.846
"2025-11",0.464,2.429,4.007,1.826,12.604,NA,4.182,4.652
"2025-12",0.331,2.357,3.56,1.09,8.124,NA,1.397,3.732
"2026-01",0.424,3.021,3.182,0.497,3.895,NA,0.897,2.84
"2026-02",0.656,1.942,4.06,0.579,3.046,NA,0.328,2.636
"2026-03",1.176,1.978,4.135,0.717,3.39,NA,1.089,2.916
"2026-04",1.226,4.162,4.365,1.391,5.369,NA,0.295,3.427
"2026-05",1.496,4.144,5.195,1.656,8.97,NA,2.303,4.145
"2026-06",1.444,4.37,5.984,4.157,15.253,NA,4.639,5.4
"2026-07",2.274,5.864,5.545,7.017,15.444,NA,6.158,5.845
"2026-08",2.079,4.543,5.334,4.837,13.703,NA,6.241,5.421
"2026-09",1.277,4.329,5.582,5.249,12.691,NA,8.357,5.016
"2026-10",0.643,4.093,3.015,2.578,12.106,NA,3.477,4.251
"2026-11",0.889,1.904,2.858,1.05,9.14,NA,4.349,4.501
"2026-12",0.401,3.218,4.1,0.694,6.264,NA,2.011,3.747
"2027-01",0.44,1.159,3.631,0.331,5.035,NA,0.458,3.025
"2027-02",0.478,1.636,3.493,1.144,4.35,NA,0.275,2.843
"2027-03",0.854,1.642,5.669,0.42,4.544,NA,0.363,3.484
"2027-04",1.442,2.717,3.596,0.926,5.386,NA,0.648,3.042
"2027-05",1.308,4.146,5.043,2.261,9.877,NA,1.019,4.175
"2027-06",1.779,4.248,5.978,2.46,11.645,NA,3.69,5.15
"2027-07",2.588,5.677,6.788,6.593,17.892,NA,8.123,6.693
"2027-08",2.149,4.76,5.648,4.157,14.346,NA,5.118,6.086
"2027-09",0.938,4.097,4.979,3.703,11.747,NA,3.325,4.57
"2027-10",0.669,2.818,3.894,1.712,11.213,NA,5.134,4.494
"2027-11",0.312,2.118,3.938,2.006,8.513,NA,4.652,4.609
"2027-12",0.476,1.686,4.437,0.35,6.247,NA,3.975,3.809
"2028-01",0.217,3.727,3.805,1.612,3.645,NA,0.908,3.074
"2028-02",0.61,2.456,3.396,0.944,3.354,NA,1.031,2.589
"2028-03",0.727,3.238,3.871,1.519,3.18,NA,2.004,2.803
"2028-04",1.084,2.387,4.267,0.556,3.123,NA,0.57,2.903
"2028-05",1.394,3.65,5.423,1.654,8.679,NA,1.597,3.837
"2028-06",2.078,4.395,6.025,2.387,13.941,NA,2.133,5.045
"2028-07",2.583,5.379,6.504,5.052,17.438,NA,3.866,6.141
"2028-08",2.012,4.833,5.522,4.974,15.095,NA,4.526,5.868
"2028-09",1.944,4.203,4.729,2.585,15.77,NA,1.752,5.45
"2028-10",0.673,3.26,3.803,1.85,8.052,NA,1.365,4.068
"2028-11",0.741,2.306,4.969,0.834,11.4,NA,2.555,4.891
"2028-12",0.444,2.717,4.546,0.794,8.144,NA,0.544,3.913
"2029-01",0.382,3.677,3.38,2.641,3.211,NA,0.339,2.8
"2029-02",0.407,2.606,3.778,0.981,2.056,NA,0.235,2.549
"2029-03",1.098,2.236,3.427,0.558,1.443,NA,0.122,2.083
"2029-04",1.772,3.3,4.456,0.642,3.312,NA,0.49,2.964
"2029-05",1.071,3.297,4.75,1.664,11.917,NA,0.835,3.898
"2029-06",1.603,4.352,5.717,2.013,13.27,NA,3.513,5.363
"2029-07",2.722,5.929,7.27,4.605,18.377,NA,6.879,6.645
"2029-08",2.827,4.961,4.561,5.15,17.136,NA,4.564,6.306
"2029-09",1.422,3.876,5.004,3.484,14.518,NA,3.748,6.104
"2029-10",0.617,1.816,3.583,1.363,11.843,NA,3.574,4.165
"2029-11",0.769,1.141,3.747,1.152,9.43,NA,4.889,4.63
"2029-12",0.392,3.603,4.006,0.939,8.592,NA,1.969,4.179
"2030-01",0.393,3.269,3.178,1.211,3.213,NA,0.656,3.067
"2030-02",0.767,1.468,3.962,0.804,2.469,NA,0.425,2.789
"2030-03",0.763,2.105,2.919,1.374,3.313,NA,1.217,2.612
"2030-04",1.146,3.063,4.021,1.028,4.186,NA,0.648,2.971
"2030-05",1.252,4.736,4.793,1.619,7.897,NA,2.73,3.733
"2030-06",2.171,4.139,7.412,1.84,15.18,NA,3.151,5.412
"2030-07",2.713,5.366,6.465,5.27,18.146,NA,5.209,6.696
"2030-08",2.021,4.002,6.774,4.367,14.033,NA,4.595,5.665
"2030-09",1.769,4.343,5.302,4.475,14.253,NA,4.434,5.483
"2030-10",0.606,3.376,3.346,2.732,10.67,NA,6.971,4.512
"2030-11",0.702,4.746,3.694,1.491,9.131,NA,3.938,4.566
"2030-12",0.335,3.379,4.086,1.524,8.552,NA,3.255,3.93
"2031-01",0.589,1.215,3.425,0.996,5.358,NA,1.989,2.967
"2031-02",0.568,2.85,4.095,2.63,3.256,NA,2.212,3.095
"2031-03",0.668,2.877,4.284,0.629,2.157,NA,0.426,2.715
"2031-04",1.309,2.838,4.608,1.222,3.755,NA,0.664,2.988
"2031-05",1.258,4.923,4.842,2.313,7.044,NA,0.694,3.924
"2031-06",1.726,4.381,6.331,2.359,15.994,NA,1.782,5.257
"2031-07",2.804,5.18,6.7,4.571,16.636,NA,2.377,6.247
"2031-08",2.083,4.559,5.148,4.109,16.375,NA,2.55,6.191
"2031-09",1.385,3.421,4.632,2.49,11.714,NA,2.004,5.009
"2031-10",0.648,2.958,4.057,2.187,11.985,NA,1.298,4.474
"2031-11",0.449,1.475,4.556,1.315,10.292,NA,1.918,4.192
"2031-12",0.354,3.152,4.219,0.571,6.461,NA,0.406,3.849
"2032-01",0.427,3.638,3.707,0.632,2.815,NA,0.719,2.813
"2032-02",0.964,2.834,3.517,0.18,1.824,NA,0.214,2.397
"2032-03",0.756,2.906,3.539,0.43,2.175,NA,0.197,2.318
"2032-04",0.861,3.324,4.133,1.006,2.473,NA,0.419,2.593
"2032-05",1.468,3.193,5.134,1.151,8.018,NA,1.52,3.598
"2032-06",1.391,4.507,5.965,2.828,11.955,NA,2.282,4.996
"2032-07",2.836,5.657,6.047,5.864,18.18,NA,7.398,6.814
"2032-08",2.456,4.653,6.488,3.748,13.029,NA,3.672,5.71
"2032-09",1.409,3.459,5.031,3.359,14.52,NA,2.541,5.456
"2032-10",0.757,2.431,4.102,2.143,10.198,NA,4.233,5.004
"2032-11",1.029,1.682,4.402,0.683,7.804,NA,4.402,4.212
"2032-12",0.467,4.306,3.928,1.29,7.649,NA,1.577,4.062
"2033-01",0.532,3.304,3.877,1.271,4.869,NA,0.591,3.251
"2033-02",0.618,1.844,3.48,0.786,3.852,NA,0.492,2.73
"2033-03",1.162,2.204,3.705,0.385,2.833,NA,0.36,2.641
"2033-04",1.557,3.126,4.737,0.847,5.505,NA,0.748,3.555
"2033-05",1.334,3.486,4.654,1.159,11.44,NA,1.129,4.209
"2033-06",1.63,4.837,6.347,2.597,14.808,NA,1.951,5.367
"2033-07",2.47,5.347,6.203,5.037,19.638,NA,4.199,6.657
"2033-08",2.242,4.456,6.03,5.148,15.466,NA,7.803,6.357
"2033-09",1.395,3.78,4.844,3.499,12.292,NA,4.578,5.393
"2033-10",0.598,3.699,3.232,2.778,11.497,NA,3.704,4.381
"2033-11",0.747,2.832,3.786,1.411,9.83,NA,5.578,4.575
"2033-12",0.303,1.604,3.453,0.898,8.075,NA,0.661,3.671
"2034-01",0.398,4.854,3.629,0.641,3.644,NA,0.394,3.253
"2034-02",0.628,3.209,3.823,0.685,2.682,NA,0.108,2.62
"2034-03",0.668,3.421,3.352,1.784,3.737,NA,0.774,2.595
"2034-04",1.105,3.378,4.625,0.807,3.786,NA,0.491,3.22
"2034-05",1.311,3.825,4.969,1.739,8.984,NA,1.796,3.9
"2034-06",1.658,5.031,6.671,2.966,13.083,NA,3.7,5.36
"2034-07",2.551,5.816,5.971,5.322,17.586,NA,3.728,6.249
"2034-08",1.962,5.013,5.625,5.204,17.432,NA,7.174,6.514
"2034-09",1.396,3.183,3.887,2.275,14.825,NA,2.687,5.881
"2034-10",0.678,3.041,3.032,2.063,6.662,NA,2.217,3.839
"2034-11",0.929,3.125,4.422,1.104,8.163,NA,1.966,4.187
"2034-12",0.355,2.646,4.126,1.632,6.565,NA,0.868,3.879
"2035-01",0.462,2.18,3.903,0.819,3.445,NA,0.542,2.981
"2035-02",0.641,1.758,3.704,0.475,2.849,NA,0.368,2.498
"2035-03",1.08,2.004,4.972,0.395,1.582,NA,0.131,2.38
"2035-04",1.071,3.183,3.926,1.671,3.337,NA,0.812,3.005
"2035-05",1.125,3.703,4.872,2.136,6.65,NA,0.817,3.636
"2035-06",1.772,4.129,6.443,2.469,13.406,NA,3.441,5.002
"2035-07",2.593,4.858,7.263,5.077,19.459,NA,6.931,6.642
"2035-08",1.602,3.713,6.378,4.296,18.191,NA,4.827,6.313
"2035-09",1.125,4.256,5.842,4.345,14.524,NA,5.393,5.758
"2035-10",0.662,3.682,4.104,2.379,13.961,NA,3.296,4.943
"2035-11",0.694,1.472,4.3,0.91,11.179,NA,3.102,4.739
"2035-12",0.338,2.336,4.056,1.751,8.052,NA,3.004,4.453
"2036-01",0.452,2.476,3.008,0.926,3.993,NA,2.118,3.298
"2036-02",0.394,2.694,3.568,1.056,2.728,NA,0.538,2.588
"2036-03",0.712,2.048,3.478,0.279,3.173,NA,0.314,2.745
"2036-04",1.59,3.618,4.55,0.955,5.413,NA,0.733,3.325
"2036-05",1.332,3.391,5.197,1.378,10.87,NA,1.58,4.25
"2036-06",1.694,4.898,6.383,3.448,13.482,NA,3.704,5.195
"2036-07",2.042,5.736,6.433,5.955,16.079,NA,3.805,6.41
"2036-08",2.011,4.37,5.146,4.454,17.19,NA,2.609,6.238
"2036-09",1.319,4.191,4.611,3.16,14.37,NA,2.761,5.182
"2036-10",0.616,2.833,4.352,2.188,10.812,NA,5.441,4.471
"2036-11",0.489,2.038,3.818,0.841,13.121,NA,3.427,4.831
"2036-12",0.354,2.451,4.569,1.538,8.663,NA,2.272,4.371
