#Dataset: CNRM-CERFACS-CNRM-CM5_r1i1p1_OURANOS-CRCM5_v1
#Variable: tas
#Area: landsea
#Interpolation_method: cdo remap
#Spatial_resolution: 0.5º
#Creation_Date: 2021-01-26
#Author: IPCC-WGI Atlas Hub (https://github.com/SantanderMetGroup/IPCC-Atlas). Santander Meteorology Group.
"date","NWN","NEN","WNA","CNA","ENA","NCA","CAR","full_domain"
"2015-09",7.241,6.193,15.88,17.617,16.026,23.355,27.01,13.101
"2015-10",-1.667,-0.187,9.319,14.731,12.669,21.913,26.124,9.034
"2015-11",-9.062,-6.692,1.512,2.656,5.501,16.022,24.326,3.651
"2015-12",-17.908,-14.728,-0.227,-1.483,2.668,14.265,23.513,-0.246
"2016-01",-22.06,-20.137,-0.328,-3.873,-0.724,14.161,22.565,-3.12
"2016-02",-18.905,-26.556,-0.295,-0.644,-1.519,15.109,22.238,-3.517
"2016-03",-13.735,-21.48,2.552,4.077,1.084,16.368,23.065,-0.393
"2016-04",-3.864,-8,4.689,8.51,5.607,17.654,23.662,3.692
"2016-05",1.378,-2.249,10.632,13.685,8.826,20.948,25.063,7.395
"2016-06",8.993,5.525,13.506,18.935,14.416,23.028,25.841,11.921
"2016-07",12.681,11.237,19.973,23.067,19.239,24.143,26.37,15.479
"2016-08",12.091,11.774,18.918,22.242,19.457,24.834,26.921,15.811
"2016-09",5.627,8.204,14.897,20.078,17.853,23.301,26.834,13.182
"2016-10",1.672,0.851,9.997,11.419,11.351,20.329,25.811,9.223
"2016-11",-7.387,-4.818,4.172,4.869,6.138,17.313,24.494,4.601
"2016-12",-13.069,-12.04,-1.636,-2.302,2.368,14.147,23.258,0.902
"2017-01",-14.417,-17.849,-2.918,-4.237,1.073,13.081,22.072,-0.954
"2017-02",-16.332,-18.081,-0.328,-0.338,1.03,14.611,22.204,-1.919
"2017-03",-9.577,-15.636,2.382,0.317,1.384,14.881,22.013,0.563
"2017-04",-3.821,-6.37,4.584,8.889,6.979,17.893,24.159,4.063
"2017-05",3.008,-2.48,11.465,17.031,10.37,21.086,24.823,8.047
"2017-06",8.596,4.642,16.157,21.033,14.917,23.27,25.844,12.054
"2017-07",13.228,11.444,19.088,23.226,19.888,24.565,26.374,15.675
"2017-08",13.795,11.79,19.097,22.248,20.361,25.463,26.841,16.393
"2017-09",5.778,7.163,16.327,19.246,18.2,24.505,26.893,13.387
"2017-10",-1.794,-0.949,9.886,11.122,11.514,20.732,26.222,8.564
"2017-11",-7.45,-7.447,3.58,3.499,6.785,16.979,24.233,4.305
"2017-12",-13.277,-11.913,2.225,-0.197,2.016,15.085,22.438,0.904
"2018-01",-18.097,-22.684,-0.432,-1.263,1.172,14.315,22.363,-2.074
"2018-02",-14.046,-20.056,1.581,0.689,1.089,15.557,22.192,-0.926
"2018-03",-14.722,-13.112,0.316,3.974,4.264,16.083,23.16,-0.099
"2018-04",-5.775,-8.357,4.944,9.176,7.644,18.062,23.367,3.468
"2018-05",1.059,-3.249,9.606,16.665,12.103,20.684,24.455,7.537
"2018-06",8.31,3,15.67,19.302,14.652,23.274,25.695,11.814
"2018-07",13.152,9.211,19.093,22.906,19.008,24.622,26.313,15.316
"2018-08",12.988,10.895,19.005,22.822,19.231,24.178,26.662,15.886
"2018-09",6.373,7.008,14.711,19.963,16.878,23.802,26.8,13.381
"2018-10",1.665,0.269,11.256,10.625,11.057,20.173,25.804,9.433
"2018-11",-6.34,-7.015,3.084,4.695,6.515,17.164,24.598,4.675
"2018-12",-13.049,-13.211,-0.721,-2.065,2.901,14.24,23.221,0.535
"2019-01",-17.11,-16.846,-1.945,-2.775,1.06,13.172,22.963,-1.602
"2019-02",-16.946,-17.432,-0.507,2.15,3.02,14.487,22.549,-2.13
"2019-03",-12.172,-16.127,0.807,4.348,4.279,15.605,22.532,0.015
"2019-04",-4.242,-8.82,6.499,10.293,7.352,17.821,23.418,3.867
"2019-05",3.659,-2.569,9.762,16.213,11.406,20.525,24.562,7.995
"2019-06",10.009,5.391,15.518,20.604,15.062,23.066,25.747,12.414
"2019-07",13.815,10.68,18.009,23.28,18.995,24.203,26.556,15.729
"2019-08",12.4,10.584,19.097,24.086,19.961,24.62,26.822,16.171
"2019-09",7.939,6.788,14.736,19.572,16.014,23.337,26.975,13.379
"2019-10",2.694,-1.281,11.36,11.335,11.167,20.568,25.899,9.318
"2019-11",-8.387,-6.686,4.181,7.318,8.288,17.38,24.155,4.359
"2019-12",-14.724,-14.359,0.147,1.869,4.067,15.397,23.247,0.715
"2020-01",-16.121,-21.937,-2.235,-4.532,1.556,13.499,22.931,-1.183
"2020-02",-15.105,-18.5,-0.17,-1.714,1.076,14.604,22.246,-1.587
"2020-03",-12.932,-18.294,1.086,3.488,2.889,15.703,22.802,-0.913
"2020-04",-4.839,-8.267,7.14,10.137,6.809,18.125,23.428,3.778
"2020-05",2.613,-0.518,10.99,16.394,10.586,21.069,24.899,8.132
"2020-06",9.338,5.005,14.431,21.837,15.955,23.219,25.942,12.159
"2020-07",13.243,10.631,18.72,25.674,19.446,24.301,26.637,15.467
"2020-08",11.536,12.214,19.541,24.444,20.168,24.912,26.856,15.833
"2020-09",5.412,5.888,15.27,21.205,17.157,23.149,26.602,13.035
"2020-10",-0.991,-1.26,7.824,11.2,11.828,20.746,26.35,8.691
"2020-11",-7.775,-6.799,3.889,6.047,7.313,17.292,24.214,4.234
"2020-12",-13.69,-14.98,-1.822,-1.526,2.715,14.276,23.683,0.226
"2021-01",-11.618,-20.662,-2.79,-1.461,0.856,13.195,23.065,-0.434
"2021-02",-12.812,-23.981,-4.366,-4.291,-0.621,14.132,23.267,-1.253
"2021-03",-11.188,-16.166,0.76,4.004,2.243,16.742,23.034,0.882
"2021-04",-3.52,-9.156,3.95,9.949,6.249,17.891,24.013,4.466
"2021-05",1.99,-3.993,9.235,15.98,10.15,20.179,24.402,7.695
"2021-06",9.085,3.691,15.658,22.381,14.412,22.791,25.389,12.29
"2021-07",13.944,10,18.503,23.047,18.555,24.283,26.394,15.95
"2021-08",12.726,12.34,18.428,23.404,20.043,24.722,26.691,16.494
"2021-09",7.134,7.09,15.225,18.509,17.106,24.132,26.815,13.708
"2021-10",2.071,-0.624,9.686,10.481,11.098,20.064,26.233,9.15
"2021-11",-5.521,-6.177,0.787,3.143,5.972,15.256,25.152,4.573
"2021-12",-10.515,-12.82,-0.796,-4.745,0.89,12.932,23.945,1.172
"2022-01",-21.857,-20.019,-4.776,-8.806,1.764,13.94,23.492,-2.27
"2022-02",-17.077,-19.45,-1.272,-2.316,0.888,13.902,22.753,-2.272
"2022-03",-11.17,-16.212,1.777,-2.766,0.767,14.751,22.693,0.362
"2022-04",-4.104,-9.207,5.062,9.572,6.691,17.781,23.659,3.774
"2022-05",1.95,-1.683,10.575,14.781,9.438,20.708,24.69,8.17
"2022-06",9.915,5.522,14.274,19.766,14.708,22.788,25.804,12.536
"2022-07",13.627,11.468,19.314,24.059,19.698,25.324,26.799,16.198
"2022-08",13.866,11.786,18.691,25.378,20.767,24.658,26.687,16.881
"2022-09",7.539,8.04,15.476,21.168,18.244,24.13,26.712,14.226
"2022-10",1.118,1.299,11.041,11.897,12.072,21.201,26.278,9.399
"2022-11",-7.806,-5.481,4.81,3.092,7.035,16.936,24.205,4.639
"2022-12",-14.235,-13.487,1.776,-3.219,2.368,14.189,23.156,0.948
"2023-01",-14.748,-20.095,-0.286,-3.015,-0.532,14.466,23.096,-1.329
"2023-02",-20.785,-21.994,-0.845,-0.371,3.537,14.632,22.75,-2.674
"2023-03",-15.794,-18.657,3.147,4.554,2.601,15.92,22.861,-1.043
"2023-04",-5.395,-8.691,5.693,10.567,7.299,18.386,23.565,3.766
"2023-05",2.27,-2.556,10.424,15.058,11.109,20.635,24.495,7.719
"2023-06",8.966,2.919,16.419,19.595,15.357,22.346,25.234,11.814
"2023-07",12.463,8.189,19.042,22.898,18.161,24.108,25.991,14.955
"2023-08",12.978,9.978,18.525,22.027,19.506,24.147,26.427,16.003
"2023-09",6.183,7.089,13.719,18.3,17.86,23.537,26.626,13.301
"2023-10",-1.841,0.488,9.981,13.304,12.995,21.296,25.782,8.821
"2023-11",-8.597,-7.603,4.161,4.474,7.258,16.683,24.3,3.9
"2023-12",-12.776,-12.834,1.729,0.671,2.99,14.63,23.173,0.683
"2024-01",-14.341,-18.993,1.463,-0.911,1.254,13.458,22.259,-0.614
"2024-02",-15.242,-20.772,0.342,-0.399,1.104,13.809,22.979,-1.834
"2024-03",-11.262,-16.923,2.249,5.639,2.402,14.929,22.271,-0.027
"2024-04",-3.565,-6.735,5.57,10.291,6.73,17.827,23.619,4.46
"2024-05",2.859,-1.215,10.445,15.19,10.438,20.829,25.484,8.191
"2024-06",9.301,4.922,15.583,20.788,15.293,23.118,26.303,12.441
"2024-07",14.029,11.549,19.699,24.126,19.722,24.396,26.852,15.972
"2024-08",12.151,10.981,19.725,24.704,20.059,24.81,27.123,16.074
"2024-09",6.238,7.143,14.264,18.477,16.631,23.29,26.785,13.064
"2024-10",-0.512,0.313,8.739,11.493,12.456,20.389,26.084,8.978
"2024-11",-6.183,-6.627,4.016,3.205,7.228,16.705,23.822,4.693
