#Dataset: Monthly information aggregated on IPCC reference regions for CMIP5/6 and CORDEX
#Reference: https://doi.org/10.5194/essd-12-2959-2020
#Project: CORDEX-NAM
#Experiment: rcp85
#Model: CNRM-CERFACS-CNRM-CM5_r1i1p1_OURANOS-CRCM5_v1
#Variable: pr
#Variable_longname: mean daily precipitation
#Units: mm/day
#Time_frequency: month
#Feature_type: regional mean time series
#Regions: IPCC-WGI-reference-regions-v4
#Area: land only
#Spatial_resolution: 0.5 degrees
#Interpolation_method: cdo remapcon
#Creation_Date: 2021-03-13
"date","NWN","NEN","WNA","CNA","ENA","NCA","CAR","full_domain"
"2033-12",2.701,1.317,3.669,1.041,2.951,1.211,1.35,2.201
"2034-01",2.348,1,2.243,0.896,2.193,1.451,2.972,1.783
"2034-02",1.738,1.153,3.591,1.541,3.567,0.406,2.012,1.988
"2034-03",2.09,0.943,2.829,2.745,2.897,1.537,2.973,2.118
"2034-04",1.302,1.173,3.28,3.771,3.754,0.451,2.378,2.164
"2034-05",1.788,1.854,2.191,4.22,4.369,0.928,6.24,2.609
"2034-06",2.199,1.663,1.17,3.594,4.861,1.508,3.314,2.549
"2034-07",2.257,2.21,0.939,2.489,3.263,2.603,1.1,2.325
"2034-08",2.716,2.408,0.945,2.174,3.241,2.81,2.33,2.474
"2034-09",3.117,3.014,0.941,3.961,4.035,5.197,3.577,3.329
"2034-10",2.855,2.78,1.067,1.98,3.495,1.44,5.814,2.673
"2034-11",1.86,1.477,4.2,1.465,3.723,1.507,3.624,2.322
"2034-12",2.05,0.991,4.995,1.638,2.553,2.023,1.842,2.205
"2035-01",1.777,0.99,4.494,1.16,3.264,0.77,3.203,2.047
"2035-02",1.82,0.711,2.742,1.354,2.988,0.992,2.08,1.749
"2035-03",1.525,0.886,1.782,3.909,3.856,0.717,1.563,2.02
"2035-04",1.966,1.151,1.812,1.9,3.227,1.015,2.198,1.88
"2035-05",1.827,1.495,1.201,2.944,3.63,1.6,1.643,2.083
"2035-06",2.742,1.892,1.673,3.025,3.623,2.509,1.264,2.54
"2035-07",2.191,2.379,0.471,2.46,4.191,2.83,0.967,2.385
"2035-08",2.649,2.633,1.439,2.452,4.078,4.789,1.774,2.929
"2035-09",2.353,1.979,1.077,2.968,4.044,4.13,3.334,2.714
"2035-10",2.518,1.851,2.944,3.722,3.927,1.291,6.192,2.775
"2035-11",2.487,1.564,1.098,1.287,2.35,1.411,6.067,1.942
"2035-12",1.923,0.96,4.819,1.633,3.62,1.8,4.272,2.35
"2036-01",1.88,0.91,2.565,2.578,4.325,1.596,3.782,2.295
"2036-02",1.464,0.511,4.565,1.878,3.313,2.351,2.292,2.105
"2036-03",1.85,0.743,2.112,2.387,3.435,0.903,2.556,1.872
"2036-04",1.599,1.325,2.327,3.719,3.543,0.56,3.258,2.144
"2036-05",2.377,1.69,2.48,4.558,3.262,1.246,8.034,2.695
"2036-06",2.26,1.958,1.55,3.214,3.517,0.956,2.309,2.279
"2036-07",2.272,2.777,1.216,2.719,3.826,3.273,2.546,2.681
"2036-08",2.54,2.84,1.257,3.154,2.834,5.752,3.798,2.927
"2036-09",2.909,2.808,0.961,3.924,5.648,5.02,3.498,3.504
"2036-10",2.916,2.224,1.229,2.427,4.121,3.688,4.019,2.874
"2036-11",2.612,1.737,3.418,1.937,3.093,2.105,3.543,2.531
"2036-12",3.043,1.22,2.781,1.009,3.197,0.903,2.202,2.187
"2037-01",2.444,0.931,4.42,2.092,3.422,0.865,2.293,2.285
"2037-02",2.584,0.847,1.404,1.252,1.918,1.142,2.369,1.623
"2037-03",1.048,0.984,3.167,3.667,3.354,1.8,1.947,2.104
"2037-04",1.681,1.33,2.794,2.747,2.616,1.033,2.16,1.939
"2037-05",1.886,1.769,2.449,2.824,3.66,1.503,5.073,2.37
"2037-06",1.697,1.948,1.075,4.138,5.961,2.798,2.397,2.869
"2037-07",2.227,2.457,1.22,3.193,3.127,4.463,1.368,2.609
"2037-08",2.831,2.456,0.907,2.868,3.549,2.652,3.336,2.652
"2037-09",2.894,2.824,1.366,1.541,3.663,3.614,3.54,2.792
"2037-10",3.414,2.624,1.671,1.574,2.534,1.88,4.708,2.581
"2037-11",2.629,1.392,3.02,1.423,3.341,0.796,3.383,2.188
"2037-12",3.279,1.402,1.353,1.192,2.089,1.57,2.26,1.982
"2038-01",1.864,1.023,4.038,1.14,3.489,0.888,2.701,2.123
"2038-02",2.138,0.888,2.057,0.83,3.425,1.144,1.509,1.812
"2038-03",1.832,1.012,3.563,3.063,4.134,1.092,1.956,2.332
"2038-04",1.795,1.079,2.275,4.707,3.116,1.101,1.512,2.18
"2038-05",1.743,1.418,3.325,3.815,3.591,0.689,2.377,2.305
"2038-06",2.38,1.993,1.336,3.37,3.784,2.503,2.977,2.577
"2038-07",1.76,2.206,0.833,3.008,4.183,2.146,1.51,2.296
"2038-08",2.632,2.379,0.947,2.434,3.789,1.615,2.098,2.43
"2038-09",3.531,3.017,1.145,3.182,3.67,2.362,3.257,3.014
"2038-10",2.442,2.177,2.533,1.958,3.446,1.323,9.09,2.542
"2038-11",1.889,1.82,4.986,1.342,4.329,1.192,3.595,2.517
"2038-12",2.293,1.35,2.756,2.38,4.26,3.622,2.753,2.604
"2039-01",2.603,1.141,3.4,1.043,2.417,0.991,2.527,1.988
"2039-02",1.926,0.867,1.566,0.687,1.693,1.745,2.815,1.507
"2039-03",1.574,0.918,2.973,2.9,2.76,1.112,1.596,1.901
"2039-04",1.543,1.537,3.293,4.462,3.581,0.626,3.026,2.391
"2039-05",1.99,1.631,1.831,3.831,3.984,0.703,3.268,2.336
"2039-06",1.839,2.178,1.779,5.348,4.255,1.529,1.956,2.706
"2039-07",2.372,2.089,1.084,3.345,4.367,3.797,2.082,2.682
"2039-08",3.034,2.593,1.028,2.345,3.086,3.636,3.982,2.777
"2039-09",2.919,2.698,0.882,3.184,3.666,4.391,2.612,2.974
"2039-10",2.722,2.161,2.058,2.139,4.494,1.782,4.175,2.711
"2039-11",3.137,2.119,2.479,1.152,3.888,0.739,1.712,2.483
"2039-12",3.028,1.491,3.569,1.435,4.264,0.468,2.221,2.53
"2040-01",1.849,0.75,2.713,1.796,4.154,0.735,1.832,1.972
"2040-02",2.461,0.87,2.413,1.869,2.844,0.777,1.54,1.886
"2040-03",1.687,1.005,2.903,2.557,3.285,0.338,1.483,1.897
"2040-04",1.452,1.236,2.698,3.817,4.861,1.403,1.66,2.381
"2040-05",1.958,1.445,2.132,3.236,4.865,1.099,3.923,2.453
"2040-06",2.231,1.634,1.945,3.091,3.428,2.142,2.939,2.357
"2040-07",2.643,2.465,1.052,2.831,3.276,3.873,1.866,2.627
"2040-08",2.437,2.545,1.561,3.438,3.969,2.584,2.293,2.725
"2040-09",3.359,2.307,2.215,3.561,4.534,4.011,7.049,3.399
"2040-10",2.816,2.423,0.875,1.399,3.738,0.672,5.824,2.342
"2040-11",1.61,1.885,3.957,1.934,3.64,1.077,3.789,2.369
"2040-12",2.209,1.54,4.593,1.966,3.044,1.582,2.411,2.401
"2041-01",2.32,0.727,1.953,1.313,2.932,1.058,2.144,1.832
"2041-02",1.968,0.811,2.437,1.271,2.711,0.594,2.224,1.728
"2041-03",1.883,0.678,2.568,2.075,2.511,0.553,1.536,1.691
"2041-04",1.719,0.95,2.5,4.285,3.981,0.866,1.514,2.248
"2041-05",1.972,1.589,2.82,3.319,4.337,1,2.54,2.444
"2041-06",2.772,1.812,1.724,4.173,3.024,3.476,3.318,2.713
"2041-07",2.159,2.401,0.987,2.833,4.079,1.649,1.539,2.377
"2041-08",2.568,2.502,1.036,2.482,3.439,3.862,3.88,2.656
"2041-09",2.525,2.593,0.911,3.272,4.955,2.961,4.002,2.939
"2041-10",3.482,2.804,2.331,2.923,3.599,1.866,4.735,2.998
"2041-11",2.447,1.695,3.856,2.052,4.592,0.941,2.39,2.593
"2041-12",2.042,1.43,4.405,1.265,3.46,0.89,4.226,2.258
"2042-01",2.038,1.349,2.609,2.176,4.231,2.13,3.352,2.363
"2042-02",1.384,0.897,5.284,1.732,5.294,0.987,3.022,2.418
"2042-03",1.656,1.142,3.694,3.418,4.502,0.797,2.205,2.39
"2042-04",1.55,1.034,2.898,4.188,4.181,1.313,2.289,2.343
"2042-05",2.16,1.882,1.925,4.095,3.849,1.19,2.996,2.497
"2042-06",2.715,1.497,1.302,3.246,4.338,2.201,1.723,2.52
"2042-07",2.632,2.628,1.053,2.862,3.756,3.344,2.199,2.69
"2042-08",2.741,2.985,0.425,3.353,3.677,6.207,3.033,3.126
"2042-09",3.578,2.378,0.956,1.085,4.741,1.432,3.716,2.697
"2042-10",2.817,2.221,1.249,0.145,2.591,0.244,9.807,2.091
"2042-11",3.066,2.137,2.437,1.953,3.394,0.873,3.253,2.466
"2042-12",2.305,1.734,4.274,1.701,3.894,1.121,1.526,2.486
"2043-01",1.635,1.176,5.379,1.169,4.068,0.724,1.265,2.242
"2043-02",1.274,1.116,4.226,2.724,4.29,0.975,1.255,2.228
"2043-03",1.995,0.976,2.286,3.262,4.154,0.441,0.665,2.092
"2043-04",1.457,0.948,2.438,3.869,4.119,0.683,2.057,2.11
"2043-05",1.715,1.946,1.819,2.958,2.692,2.918,2.888,2.287
"2043-06",2.317,2.14,2.009,2.455,3.369,2.324,2.627,2.444
"2043-07",2.051,2.56,0.833,2.542,3.835,2.395,2.432,2.423
"2043-08",2.612,2.606,0.852,2.541,4.138,2.386,1.877,2.614
"2043-09",3.323,3.51,1.438,2.439,4.803,4.924,3.668,3.466
"2043-10",3.21,2.425,1.974,2.111,3.419,3.32,4.63,2.815
"2043-11",2.884,1.66,3.351,2.334,3.878,1.673,2.112,2.608
"2043-12",1.672,1.404,5.351,1.89,3.775,0.51,2.873,2.341
"2044-01",1.977,1.353,3.229,1.149,2.988,1.775,2.829,2.062
"2044-02",1.76,0.857,2.461,1.729,3.173,0.691,1.52,1.759
"2044-03",1.614,1.456,3.511,2.051,3.243,0.355,1.671,2.004
"2044-04",1.774,1.395,2.512,4.385,3.008,0.84,2.418,2.195
"2044-05",2.262,1.249,2.511,4.179,3.827,1.73,1.493,2.508
"2044-06",2.828,1.275,1.705,3.153,4.205,1.436,2.88,2.495
"2044-07",2.303,1.95,0.883,2.662,3.897,1.403,1.065,2.238
"2044-08",2.902,2.564,0.444,2.479,3.801,2.091,1.669,2.489
"2044-09",3.327,2.593,1.398,3.802,2.546,4.214,4.153,3.046
"2044-10",2.815,2.494,2.46,1.917,3.587,1.746,6.493,2.74
"2044-11",3.352,1.779,2.95,1.844,3.128,0.992,3.557,2.499
"2044-12",2.567,1.473,2.475,1.878,3.656,0.995,1.537,2.213
"2045-01",2.353,1.134,2.592,0.714,2.104,0.552,2.85,1.697
"2045-02",1.878,0.833,3.202,1.584,3.178,0.986,2.196,1.895
"2045-03",1.421,1.151,2.851,3.266,3.17,0.815,1.695,2.003
"2045-04",1.908,1.432,2.486,3.977,3.648,1.793,1.734,2.391
"2045-05",2.029,1.625,1.681,3.451,2.717,0.631,5.828,2.134
"2045-06",2.586,1.528,1.734,3.606,4.183,1.358,3.477,2.54
"2045-07",2.381,2.453,0.693,3.193,3.476,3.22,1.61,2.532
"2045-08",2.854,2.245,0.986,3.433,3.122,3.94,2.699,2.7
"2045-09",3.146,2.452,0.895,3.004,5.147,2.7,6.162,3.132
"2045-10",2.498,2.468,2.258,3.22,4.928,1.793,3.908,2.933
"2045-11",2.129,1.94,2.999,3.213,2.916,1.729,4.172,2.494
"2045-12",3.119,1.323,0.944,1.119,2.971,1.019,1.993,1.959
"2046-01",2.114,1.038,3.426,0.923,2.435,0.724,2.633,1.82
"2046-02",1.462,1.121,3.538,2.018,3.312,1.738,1.848,2.091
"2046-03",1.903,1.228,2.612,2.388,3.873,1.151,1.542,2.159
"2046-04",1.285,1.389,3.468,4.94,3.625,0.807,1.475,2.354
"2046-05",1.777,1.774,2.404,3.245,4.395,1.039,3.326,2.437
"2046-06",2.207,1.963,0.936,3.652,4.151,2.958,2.012,2.593
"2046-07",2.634,2.174,0.961,3.158,4.615,2.719,1.615,2.649
"2046-08",3.117,2.796,0.942,2.461,3.204,3.365,3.042,2.776
"2046-09",3.265,2.871,1.016,2.434,4.626,4.194,3.39,3.148
"2046-10",3.037,2.197,2.233,2.93,4.522,1.833,3.176,2.908
"2046-11",2.62,1.979,3.875,1.414,4.193,2.002,2.919,2.668
"2046-12",2.292,1.151,4.954,2.339,3.969,1.015,2.453,2.523
"2047-01",2.142,1.261,2.421,1.149,3.389,1.164,2.952,1.981
"2047-02",1.89,0.984,1.849,0.839,2.027,1.131,2.659,1.512
"2047-03",1.855,0.938,2.669,1.651,2.95,0.628,3.023,1.801
"2047-04",1.97,1.491,2.103,2.078,2.12,1.516,3.023,1.948
"2047-05",2.165,1.73,2.576,4.983,3.271,1.109,2.033,2.512
"2047-06",2.124,1.972,1.295,3.269,2.699,3.36,2.394,2.342
"2047-07",2.077,2.615,1.281,5.443,4.513,3.205,1.978,3.019
"2047-08",3.208,2.746,0.83,1.818,3.814,1.703,1.889,2.522
"2047-09",2.88,2.986,1.235,2.327,5.889,4.657,3.076,3.373
"2047-10",3.555,2.227,1.893,2.946,3.937,2.181,3.198,2.89
"2047-11",2.186,1.767,4.196,1.88,3.779,0.988,3.309,2.509
"2047-12",1.722,1.493,5.372,2.889,4.429,2.514,1.062,2.739
"2048-01",2.934,1.154,1.495,1.768,3.041,1.266,1.042,2.07
"2048-02",1.575,0.9,2.927,2.915,3.79,1.436,1.256,2.113
"2048-03",1.714,1.275,2.769,3.434,5.087,0.58,0.973,2.36
"2048-04",1.183,1.028,2.371,3.303,4.339,0.938,2.628,2.111
"2048-05",2.185,1.974,2.194,2.741,3.108,1.439,7.156,2.402
"2048-06",1.789,2.223,1.958,3.286,4.823,1.896,1.64,2.618
"2048-07",2.349,2.727,0.65,3.87,4.639,2.614,0.753,2.753
"2048-08",2.951,1.919,1.098,2.692,3.668,2.411,3.033,2.547
"2048-09",3.213,2.437,1.864,3.919,4.08,3.756,2.295,3.207
"2048-10",3.064,2.497,2.155,2.244,4.852,1.729,5.778,2.959
"2048-11",2.431,1.481,4.271,1.298,3.398,1.441,2.653,2.396
"2048-12",2.417,1.215,3.675,1.819,3.677,0.535,1.71,2.247
"2049-01",1.538,0.964,3.245,1.79,3.84,1.057,1.013,1.989
"2049-02",1.642,0.917,3.288,1.26,3.322,0.644,2.369,1.832
"2049-03",1.557,1.106,3.029,2.733,3.502,0.648,2.267,2.054
"2049-04",1.913,1.029,2.507,4.119,4.202,0.523,1.681,2.276
"2049-05",2.085,2.036,1.371,2.549,3.214,1.329,3.168,2.198
"2049-06",2.566,2.427,1.179,1.767,3.139,1.488,4.355,2.348
"2049-07",2.265,2.224,0.914,2.732,3.531,4.859,0.751,2.545
"2049-08",3.134,3.242,1.587,1.554,3.355,3.754,1.829,2.867
"2049-09",3.196,2.109,1.54,1.797,3.513,3.56,2.435,2.743
"2049-10",2.797,2.111,2.766,2.311,3.835,0.955,7.439,2.662
"2049-11",2.54,1.807,3.985,3.124,4.184,1.335,1.744,2.773
"2049-12",2.397,1.198,3.871,0.972,3.64,0.556,1.812,2.137
"2050-01",2.377,1.117,0.854,1.208,2.834,1.394,2.039,1.754
"2050-02",1.951,0.754,3.496,1.797,3.218,2.359,1.033,2.085
"2050-03",1.781,1.232,4.188,3.529,4.091,0.564,1.575,2.397
"2050-04",1.584,0.851,2.119,2.703,4.23,0.675,1.484,1.986
"2050-05",2.007,2.034,2.164,3.232,3.948,1.181,5.876,2.488
"2050-06",1.935,1.899,2.97,3.424,4.429,1.502,2.737,2.626
"2050-07",1.818,2.449,1.926,3.123,3.265,4.34,2.465,2.64
"2050-08",3.35,3.149,1,2.21,3.256,3.092,2.396,2.805
"2050-09",3.328,2.428,1.69,2.85,3.494,6.535,5.626,3.338
"2050-10",2.732,1.785,2.3,1.227,3.207,1.404,4.987,2.296
"2050-11",2.132,1.507,4.355,3.029,4.768,0.822,3.603,2.782
"2050-12",1.82,1.141,5.48,1.874,3.454,0.427,2.333,2.264
"2051-01",1.585,1.136,6.182,1.113,3.01,0.714,2.848,2.151
"2051-02",1.901,0.991,4.202,1.506,3.367,0.836,1.657,2.086
"2051-03",1.906,1.185,3.425,1.84,3.793,0.4,1.858,2.104
"2051-04",1.978,1.499,1.834,2.799,3.625,0.747,1.813,2.089
"2051-05",1.931,1.137,2.046,2.994,3.986,0.648,2.507,2.096
"2051-06",2.286,2.272,1.35,4.702,4.049,1.629,2.143,2.659
"2051-07",2.043,2.159,1.26,2.658,3.956,2.923,1.722,2.444
"2051-08",2.159,2.69,0.8,2.669,3.714,3.077,2.219,2.584
"2051-09",2.725,2.69,1.608,4.068,4.014,4.225,3.633,3.194
"2051-10",3.074,1.714,1.831,1.761,4.672,1.286,5.373,2.681
"2051-11",2.775,2.002,2.364,1.204,4.766,1.09,2.646,2.513
"2051-12",2.495,1.548,4.045,1.645,3.622,0.56,2.813,2.341
"2052-01",2.415,0.881,1.184,1.824,3.058,1.699,1.188,1.873
"2052-02",2.311,1.132,2.823,1.817,2.822,1.492,1.796,2.044
"2052-03",1.594,1.034,2.725,2.015,3.075,1.243,1.419,1.877
"2052-04",1.991,1.446,1.671,2.596,4.494,1.227,1.392,2.197
"2052-05",1.898,1.682,1.673,3.823,3.893,1.282,1.875,2.319
"2052-06",2.118,2.289,0.817,3.093,3.677,2.432,1.925,2.409
"2052-07",2.177,1.939,1.3,2.4,3.774,3.098,1.118,2.368
"2052-08",2.714,2.075,1.058,1.55,3.215,3.301,1.478,2.345
"2052-09",2.65,2.604,1.539,2.502,3.599,4.119,3.954,2.92
"2052-10",2.585,2.488,3.35,2.282,3.257,0.473,7.624,2.605
"2052-11",2.59,1.93,4.536,1.796,3.756,1.114,4.781,2.647
"2052-12",2.914,1.281,1.244,1.168,3.34,1.59,2.122,2.099
"2053-01",2.155,1.092,2.247,0.775,2.257,1.75,3.453,1.84
"2053-02",1.95,1.171,4.392,2.399,3.879,0.364,1.739,2.29
"2053-03",1.801,0.99,2.321,1.781,3.502,1.128,2.624,1.958
"2053-04",1.949,1.036,2.654,2.436,3.016,0.531,2.139,1.933
"2053-05",1.647,1.463,3.029,6.108,3.208,0.934,4.666,2.57
"2053-06",2.55,1.947,1.375,3.84,4.187,2.428,1.704,2.686
"2053-07",2.289,2.279,1.418,2.987,3.801,3.869,1.072,2.608
"2053-08",2.433,1.831,0.555,3.251,4.08,2.498,2.272,2.486
"2053-09",3.055,2.584,2.101,2.549,3.669,2.538,4.322,2.916
"2053-10",3.216,2.188,1.329,3.138,3.43,1.733,4.103,2.72
"2053-11",2.706,1.595,2.664,2.884,3.511,0.929,4.479,2.472
"2053-12",2.744,1.463,3.959,1.404,3.85,0.28,3.097,2.41
"2054-01",2.517,1.335,1.963,1.622,2.935,0.405,2.777,1.963
"2054-02",1.829,0.992,3.413,2.401,2.527,0.87,1.674,1.936
"2054-03",1.86,1.222,3.765,2.788,4.328,0.455,1.997,2.346
"2054-04",2.072,1.382,2.339,5.389,3.543,1.046,1.928,2.483
"2054-05",2.181,1.791,2.438,5.233,3.177,0.761,2.341,2.496
"2054-06",2.452,1.936,1.659,2.775,4.265,1.11,1.29,2.406
"2054-07",1.93,2.015,1.28,2.998,4.423,2.271,1.47,2.469
"2054-08",3.027,2.234,0.932,4.196,3.613,2.899,2.201,2.764
"2054-09",2.602,3.021,1.155,1.816,3.003,2.463,3.124,2.551
"2054-10",2.781,2.965,2.979,4.262,3.431,2.913,11.306,3.431
"2054-11",2.926,1.65,2.366,1.949,3.656,4.238,3.084,2.752
"2054-12",2.216,0.916,3.044,1.195,2.493,1.011,3.192,1.843
"2055-01",2.071,0.967,2.811,1.452,2.79,1.14,3.598,1.893
"2055-02",1.749,0.913,4.987,1.063,2.274,1.443,2.76,1.951
"2055-03",1.712,1.129,3.469,1.779,3.939,0.757,1.678,2.088
"2055-04",1.821,1.37,1.838,4.684,4.138,0.603,1.528,2.328
"2055-05",1.397,1.783,2.746,4.708,4.22,1.496,2.156,2.528
"2055-06",2.559,1.677,1.516,2.446,4.875,1.411,3.675,2.53
"2055-07",2.125,2.162,0.899,1.883,4.267,3.226,1.177,2.402
"2055-08",2.575,2.838,0.459,2.282,3.667,2.692,2.083,2.558
"2055-09",3.244,2.967,1.471,3.283,4.106,5.969,2.998,3.381
"2055-10",3.218,2.551,1.201,1.925,2.978,1.601,3.148,2.463
"2055-11",2.971,2.157,4.381,1.104,3.197,1.193,4.849,2.632
"2055-12",2.512,1.604,2.896,1.44,3.737,1.125,1.528,2.302
"2056-01",1.781,1.169,4.732,1.36,2.726,0.824,2.911,2.042
"2056-02",2.181,1.093,1.757,1.599,3.584,0.751,1.438,1.904
"2056-03",1.294,1,4.034,2.466,3.785,0.668,2.335,2.097
"2056-04",1.832,1.237,3.652,2.323,4.401,0.376,1.507,2.262
"2056-05",1.84,1.926,1.901,4.122,2.699,2.093,6.681,2.432
"2056-06",2.036,1.793,1.241,1.595,3.496,2.297,2.118,2.125
"2056-07",2.376,2.089,1.23,2.891,3.8,4.351,1.046,2.624
"2056-08",2.787,2.225,1.078,3.586,3.459,3.21,1.056,2.705
"2056-09",2.905,2.754,1.322,3.517,3.216,3.972,4.199,3.003
"2056-10",3.134,2.228,1.254,2.046,3.472,3.49,4.279,2.689
"2056-11",2.376,1.519,3.844,1.648,2.613,1.751,3.638,2.272
"2056-12",2.017,1.108,3.523,1.714,3.652,0.572,3.21,2.125
"2057-01",2.142,1.602,5.063,0.988,3.04,0.748,2.774,2.285
"2057-02",1.472,0.761,3.541,2.141,2.944,3.295,2.346,2.064
"2057-03",1.543,0.746,2.861,1.902,2.329,1.001,1.953,1.661
"2057-04",1.853,1.29,3.257,3.565,2.57,0.755,2.224,2.115
"2057-05",2.341,1.752,2.604,5,3.617,1.064,2.463,2.628
"2057-06",1.928,2.293,0.885,1.907,3.79,3.423,3.782,2.444
"2057-07",1.642,2.316,1.152,4.561,4.657,3.387,1.895,2.788
"2057-08",3.108,2.567,0.829,2.023,3.791,1.915,2.447,2.52
"2057-09",3.087,2.455,0.995,2.668,4.241,3.452,5.686,3.041
"2057-10",3.403,2.926,1.551,2.444,4.644,2.672,5.025,3.084
"2057-11",3.093,2.106,1.646,2.142,4.172,1.579,4.968,2.638
"2057-12",2.82,1.124,3.552,1.859,4.15,0.524,2.095,2.374
"2058-01",2.412,1.213,4.75,1.24,3.794,0.466,1.755,2.313
"2058-02",1.465,0.831,5.107,2.966,3.305,1.177,2.003,2.252
"2058-03",2.152,1.007,3.017,2.27,3.303,0.684,2.243,2.025
"2058-04",2.098,1.383,2.462,4.278,2.81,1.824,2.246,2.341
"2058-05",1.949,1.227,1.805,5.49,4.063,1.509,2.031,2.514
"2058-06",2.258,1.987,1.438,4.243,5.076,2.591,2.466,2.835
"2058-07",2.168,2.348,0.814,2.792,3.654,2.583,0.683,2.355
"2058-08",2.808,2.628,0.866,3.802,4.298,3.174,2.994,2.932
"2058-09",2.906,2.623,1,2.973,5.267,2.308,3.963,3
"2058-10",3.467,2.675,1.869,1.691,3.263,1.338,6.178,2.763
"2058-11",2.405,1.95,3.803,1.938,3.923,2.883,4.409,2.763
"2058-12",1.678,1.571,7.038,0.832,3.441,0.505,3.464,2.407
"2059-01",1.601,1.459,3.747,2.751,4.684,2.377,2.099,2.545
"2059-02",1.457,0.59,3.47,1.868,3.299,0.845,2.725,1.821
"2059-03",1.513,1.141,2.984,2.407,4.244,0.798,3.998,2.178
"2059-04",1.689,1.245,1.616,2.748,3.248,1.422,2.705,1.95
"2059-05",1.748,1.531,2.567,3.877,3.379,0.722,4.363,2.281
"2059-06",2.262,2.21,0.857,1.82,5.025,3.123,3.516,2.587
"2059-07",2.499,1.906,1.177,1.734,3.084,3.559,1.368,2.265
"2059-08",2.787,3.09,0.904,3.495,4.706,3.361,1.882,3.074
"2059-09",2.831,2.426,0.794,4.63,5.135,3.534,4.35,3.225
"2059-10",2.775,2.399,1.618,1.897,3.122,1.971,5.745,2.511
"2059-11",2.67,1.752,3.714,2.144,3.946,0.811,4.265,2.563
"2059-12",1.933,1.509,7.177,1.22,3.135,0.716,3.308,2.481
"2060-01",2.092,1.492,3.096,1.062,3.733,0.324,3.438,2.09
"2060-02",1.609,1.132,3.242,2.257,4.427,0.8,1.482,2.157
"2060-03",1.366,1.067,3.788,3.07,4.31,0.641,1.319,2.208
"2060-04",2.238,1.855,2.711,3.076,3.869,0.402,2.402,2.388
"2060-05",2.045,1.473,1.727,3.623,4.228,0.673,3.554,2.317
"2060-06",1.907,2.305,1.109,4.119,4.726,2.598,3.801,2.734
"2060-07",2.527,2.066,0.74,3.139,4.938,3.16,3.379,2.721
"2060-08",2.563,2.804,1.142,2.29,4.738,4.023,2.808,2.986
"2060-09",2.974,2.503,0.319,1.576,5.848,1.631,4.996,2.79
"2060-10",3.197,2.501,1.177,2.392,4.289,2.654,6.873,2.954
"2060-11",2.704,1.748,3.931,1.747,3.947,0.403,4.544,2.503
"2060-12",2.524,1.303,4.518,1.682,4.027,0.6,2.912,2.457
"2061-01",2.243,1.302,5.065,2.306,4.626,2.116,1.948,2.758
"2061-02",2.142,0.967,3.571,2.099,2.192,1.223,3.59,2.033
"2061-03",1.795,1.321,2.981,3.485,3.859,0.847,1.115,2.261
"2061-04",1.77,1.53,2.628,4.698,3.381,1.656,2.514,2.466
"2061-05",1.833,1.746,3.101,4.919,3.653,0.973,2.279,2.567
"2061-06",2.298,2.028,2.152,2.563,3.795,2.13,1.33,2.456
"2061-07",1.971,2.075,1.559,3.11,3.855,3.335,1.265,2.487
"2061-08",2.192,2.864,1.113,2.835,3.831,3.765,2.017,2.679
"2061-09",2.899,2.72,1.712,2.68,5.007,2.772,4.152,3.094
"2061-10",2.907,2.296,1.711,2.307,4.225,0.924,6.648,2.679
"2061-11",2.271,1.727,4.151,2.175,4.103,0.578,2.505,2.493
"2061-12",3.179,1.307,1.449,0.92,2.752,1.128,2.458,2.005
"2062-01",2.359,1.072,2.392,0.913,2.446,1.03,2.37,1.786
"2062-02",2.612,1.244,1.981,2.41,4.162,0.611,1.313,2.247
"2062-03",2.019,0.962,1.925,2.254,3.997,0.564,1.603,2.005
"2062-04",1.576,1.326,2.636,3.576,5.217,0.421,2.492,2.375
"2062-05",1.876,1.374,2.915,5.746,4.017,1.021,1.569,2.594
"2062-06",2.679,1.693,1.335,3.014,3.656,2.568,1.708,2.463
"2062-07",2.993,2.65,0.484,3.009,2.794,3.019,1.848,2.528
"2062-08",3.276,2.582,0.78,3.376,4.223,4.769,2.346,3.069
"2062-09",3.527,3.237,1.016,3.138,3.592,1.481,3.941,2.912
"2062-10",3.598,2.633,1.936,2.978,3.759,1.888,5.335,2.965
"2062-11",3.45,2.237,1.828,1.363,3.518,0.894,4.587,2.549
"2062-12",2.114,1.745,4.887,1.248,3.705,1.207,1.892,2.455
"2063-01",1.635,1.373,2.843,1.785,4.158,1.981,2.965,2.239
"2063-02",1.349,0.584,4.755,2.004,3.007,1.169,2.035,1.971
"2063-03",1.622,1.064,3.139,3.539,3.967,0.856,1.746,2.241
"2063-04",2.018,0.93,3.191,4.101,5.166,0.857,2.161,2.572
"2063-05",1.925,1.71,2.423,3.494,3.364,1.687,3.382,2.398
"2063-06",2.532,1.904,1.316,3.001,3.722,1.667,2.309,2.386
"2063-07",2.909,2.232,1.064,2.911,3.483,1.566,0.985,2.442
"2063-08",3.494,2.641,0.719,2.01,3.138,2.732,2.296,2.664
"2063-09",2.894,2.985,1.473,4.259,4.979,3.934,4.207,3.369
"2063-10",2.735,2.658,1.835,1.388,4.206,1.311,4.154,2.635
"2063-11",3.157,1.905,2.636,1.85,2.865,2.143,5.211,2.553
