#Dataset: Monthly information aggregated on IPCC reference regions for CMIP5/6 and CORDEX
#Reference: https://doi.org/10.5194/essd-12-2959-2020
#Project: CORDEX-ARC
#Experiment: rcp45
#Model: CCCma-CanESM2_r1i1p1_SMHI-RCA4_v1
#Variable: pr
#Variable_longname: mean daily precipitation
#Units: mm/day
#Time_frequency: month
#Feature_type: regional mean time series
#Regions: IPCC-WGI-reference-regions-v4
#Area: sea only
#Spatial_resolution: 0.5 degrees
#Interpolation_method: cdo remapcon
#Creation_Date: 2021-03-13
"date","GIC","NWN","NEN","NEU","EEU","RAR","WSB","ESB","RFE","ARO","full_domain"
"2029-09",2.863,2.198,0.537,3.209,NA,1.461,NA,NA,3.808,1.404,1.973
"2029-10",2.951,2.357,0.92,3.408,NA,1.244,NA,NA,1.464,1.182,1.878
"2029-11",2.268,2.552,0.821,4.385,NA,1.161,NA,NA,0.69,0.934,1.754
"2029-12",2.264,2.081,0.527,3.714,NA,0.907,NA,NA,1.552,0.924,1.632
"2030-01",2.447,1.522,0.536,2.74,NA,0.654,NA,NA,1.835,0.593,1.339
"2030-02",1.654,1.913,0.539,3.001,NA,0.681,NA,NA,1.234,0.769,1.334
"2030-03",1.874,1.12,0.493,2.07,NA,0.635,NA,NA,1.468,0.578,1.089
"2030-04",2.147,0.962,0.219,1.409,NA,0.488,NA,NA,1.948,0.669,1.016
"2030-05",1.906,0.852,0.486,1.263,NA,0.347,NA,NA,2.271,0.34,0.855
"2030-06",1.476,0.768,0.852,2.382,NA,0.935,NA,NA,0.733,0.795,1.108
"2030-07",1.522,2.012,1.01,1.713,NA,1.699,NA,NA,1.772,1.391,1.56
"2030-08",1.73,2.446,1.732,2.332,NA,1.581,NA,NA,2.546,1.48,1.771
"2030-09",2.482,2.783,1.285,2.269,NA,1.194,NA,NA,2.258,1.195,1.699
"2030-10",1.965,2.708,0.93,2.86,NA,1.134,NA,NA,0.342,0.922,1.574
"2030-11",3.096,1.479,0.571,3.814,NA,1.494,NA,NA,1.061,1.163,1.937
"2030-12",2.298,1.426,0.466,4.32,NA,0.953,NA,NA,1.017,0.894,1.664
"2031-01",2.354,1.882,0.36,3.031,NA,0.814,NA,NA,1.153,0.832,1.51
"2031-02",2.036,1.657,0.46,3.47,NA,0.714,NA,NA,1.035,0.8,1.437
"2031-03",2.17,1.58,0.494,2.613,NA,0.49,NA,NA,0.937,0.737,1.252
"2031-04",1.502,1.206,0.491,2.551,NA,0.476,NA,NA,1.197,0.649,1.108
"2031-05",2.005,0.99,0.312,1.801,NA,0.638,NA,NA,1.909,1.014,1.209
"2031-06",1.536,0.955,0.371,1.28,NA,0.891,NA,NA,4.029,0.564,0.997
"2031-07",1.451,1.1,1.017,1.927,NA,0.985,NA,NA,2.071,0.882,1.184
"2031-08",1.797,1.73,1.181,2.686,NA,0.952,NA,NA,0.713,1.341,1.66
"2031-09",2.807,2.489,0.996,2.515,NA,1.585,NA,NA,3.561,1.306,1.927
"2031-10",3.099,2.034,1.224,2.983,NA,1.24,NA,NA,1.33,1.103,1.833
"2031-11",2.61,1.523,0.474,4.092,NA,0.918,NA,NA,1.941,0.903,1.666
"2031-12",2.683,1.538,0.617,3.641,NA,0.764,NA,NA,1.049,0.926,1.647
"2032-01",2.257,0.941,0.476,3.085,NA,0.915,NA,NA,1.226,0.92,1.429
"2032-02",2.45,1.221,0.523,3.164,NA,0.522,NA,NA,1.062,0.799,1.406
"2032-03",1.876,0.874,0.785,2.665,NA,0.478,NA,NA,2.013,0.588,1.128
"2032-04",1.838,0.872,0.708,1.952,NA,0.667,NA,NA,1.888,0.54,1.038
"2032-05",1.257,1.061,0.412,1.612,NA,0.678,NA,NA,1.82,0.635,0.962
"2032-06",1.556,0.729,0.606,1.503,NA,1.225,NA,NA,3.525,1.018,1.252
"2032-07",1.931,1.507,1.217,1.752,NA,1.482,NA,NA,4.672,1.669,1.801
"2032-08",2.099,2.552,1.911,2.486,NA,1.367,NA,NA,6.01,1.556,1.942
"2032-09",1.939,2.338,0.966,3.219,NA,1.901,NA,NA,2.95,1.587,1.998
"2032-10",3.022,2.072,0.637,3.545,NA,1.413,NA,NA,1.222,1.355,1.983
"2032-11",1.88,1.679,1.254,2.771,NA,1.19,NA,NA,1.163,1.119,1.585
"2032-12",2.413,1.651,0.476,3.376,NA,1.214,NA,NA,1.276,0.928,1.607
"2033-01",1.751,1.192,0.535,2.672,NA,0.597,NA,NA,1.589,0.756,1.222
"2033-02",2.1,2.067,0.463,3.412,NA,0.55,NA,NA,2.573,0.702,1.407
"2033-03",2.12,0.882,0.65,3.015,NA,0.396,NA,NA,1.914,0.558,1.156
"2033-04",1.854,1.305,0.562,2.001,NA,0.589,NA,NA,1.008,0.708,1.131
"2033-05",1.015,0.939,0.268,2.009,NA,0.557,NA,NA,1.509,0.497,0.861
"2033-06",1.104,1.315,0.463,2.149,NA,1.335,NA,NA,3.046,1.023,1.264
"2033-07",1.436,2.135,1.597,1.387,NA,1.388,NA,NA,1.947,1.444,1.556
"2033-08",2.01,2.293,1.428,2.365,NA,1.48,NA,NA,2.156,1.374,1.722
"2033-09",3.05,1.885,0.892,2.663,NA,1.197,NA,NA,2.097,1.158,1.783
"2033-10",2.729,2.425,0.693,3.492,NA,1.348,NA,NA,2.46,1.23,1.876
"2033-11",2.988,1.279,0.428,3.501,NA,1.147,NA,NA,1.339,1.135,1.78
"2033-12",2.375,1.564,0.503,3.048,NA,1.082,NA,NA,1.176,0.906,1.542
"2034-01",2.395,2.179,0.633,3.346,NA,0.606,NA,NA,1.933,0.726,1.503
"2034-02",2.496,1.971,0.379,2.853,NA,0.543,NA,NA,1.162,0.544,1.355
"2034-03",2.161,0.73,0.508,3.047,NA,0.576,NA,NA,0.78,0.732,1.236
"2034-04",1.732,1.194,0.598,2.297,NA,0.573,NA,NA,2.195,0.415,1.02
"2034-05",1.861,0.737,0.268,1.91,NA,0.564,NA,NA,1.857,0.477,0.992
"2034-06",1.435,0.553,0.417,1.9,NA,1.129,NA,NA,2.227,0.878,1.171
"2034-07",1.551,1.892,1.428,2.187,NA,1.117,NA,NA,2.365,1.179,1.462
"2034-08",1.6,1.667,0.875,2.757,NA,1.514,NA,NA,5.828,1.534,1.735
"2034-09",1.427,2.783,1.009,2.588,NA,1.261,NA,NA,2.016,1.362,1.652
"2034-10",2.277,2.377,1.26,4.062,NA,1.448,NA,NA,1.042,1.563,2.083
"2034-11",3.052,1.647,0.825,3.503,NA,1.073,NA,NA,0.947,0.88,1.675
"2034-12",2.238,1.514,0.674,3.856,NA,0.933,NA,NA,1.499,0.819,1.548
"2035-01",2.067,2.006,0.663,2.683,NA,0.764,NA,NA,1.426,0.732,1.399
"2035-02",2.161,1.783,0.523,3.283,NA,0.589,NA,NA,1.767,0.667,1.394
"2035-03",2.662,1.134,0.349,3.105,NA,0.508,NA,NA,0.75,0.698,1.355
"2035-04",1.609,1.172,0.45,2.195,NA,0.585,NA,NA,1.905,0.526,1.003
"2035-05",0.948,0.644,0.569,1.867,NA,0.545,NA,NA,1.583,0.451,0.766
"2035-06",1.552,0.854,0.356,1.285,NA,0.898,NA,NA,4.206,0.386,0.962
"2035-07",1.321,1.584,1.573,1.512,NA,0.943,NA,NA,3.05,1.035,1.229
"2035-08",2.127,2.4,1.186,2.562,NA,1.605,NA,NA,2.28,1.29,1.778
"2035-09",2.444,2.174,1.511,1.64,NA,1.446,NA,NA,5.023,1.764,2.018
"2035-10",2.816,2.301,0.938,2.513,NA,1.304,NA,NA,2.047,1.217,1.778
"2035-11",3.115,2.014,0.443,3.857,NA,1.313,NA,NA,1.691,1.341,2.009
"2035-12",2.652,1.393,0.585,4.224,NA,1.091,NA,NA,1.088,1.033,1.808
"2036-01",1.731,1.459,0.566,3.199,NA,0.829,NA,NA,2.031,0.729,1.368
"2036-02",2.336,0.793,0.447,2.22,NA,0.768,NA,NA,1.652,0.684,1.284
"2036-03",2.244,0.916,0.363,2.547,NA,0.439,NA,NA,0.739,0.636,1.171
"2036-04",1.302,0.904,0.755,1.759,NA,0.453,NA,NA,1.943,0.497,0.898
"2036-05",1.499,1.404,0.573,1.699,NA,0.415,NA,NA,2.656,0.477,0.9
"2036-06",1.442,1.108,0.416,1.699,NA,1.155,NA,NA,2.526,0.889,1.199
"2036-07",1.453,1.85,1.164,1.987,NA,1.873,NA,NA,1.19,1.864,1.79
"2036-08",2.066,2.448,1.288,2.431,NA,1.513,NA,NA,2.457,1.542,1.822
"2036-09",2.992,3.213,1.32,1.688,NA,1.67,NA,NA,2.929,1.039,1.824
"2036-10",2.097,1.772,0.507,2.192,NA,1.215,NA,NA,1.056,1.088,1.596
"2036-11",2.526,1.703,1.292,3.062,NA,1.145,NA,NA,0.805,1.082,1.649
"2036-12",2.506,1.765,0.646,2.53,NA,1.03,NA,NA,1.444,0.756,1.486
"2037-01",1.996,1.213,0.741,3.008,NA,0.741,NA,NA,1.419,0.703,1.32
"2037-02",1.83,1.691,0.477,2.801,NA,0.707,NA,NA,1.636,0.714,1.343
"2037-03",1.599,1.632,0.497,2.489,NA,0.505,NA,NA,2.133,0.435,1.119
"2037-04",1,0.927,0.427,1.569,NA,0.506,NA,NA,1.456,0.504,0.837
"2037-05",1.023,1.142,0.281,1.824,NA,0.578,NA,NA,0.895,0.374,0.822
"2037-06",1.646,1.422,0.657,1.183,NA,0.781,NA,NA,2.576,0.523,0.988
"2037-07",1.611,1.389,0.804,1.564,NA,1.592,NA,NA,2.561,1.071,1.399
"2037-08",1.851,2.317,1.334,1.78,NA,1.677,NA,NA,4.72,1.335,1.66
"2037-09",2.231,2.977,1.67,2.238,NA,1.368,NA,NA,2.004,1.368,1.77
"2037-10",3.417,2.483,0.687,3.946,NA,1.566,NA,NA,0.852,1.363,2.165
"2037-11",2.284,1.802,0.827,2.485,NA,1.094,NA,NA,1.753,1.014,1.584
"2037-12",3.185,2.1,0.677,1.669,NA,0.979,NA,NA,2.169,0.76,1.539
"2038-01",2.236,1.856,0.557,3.304,NA,0.55,NA,NA,2.511,0.723,1.452
"2038-02",1.754,1.105,0.883,2.782,NA,0.674,NA,NA,2.004,0.616,1.194
"2038-03",0.934,0.989,0.874,1.976,NA,0.477,NA,NA,1.637,0.623,0.88
"2038-04",1.463,0.962,0.915,1.711,NA,0.687,NA,NA,1.005,0.559,0.96
"2038-05",1.236,1.067,0.351,1.449,NA,0.702,NA,NA,2.415,0.712,1.025
"2038-06",1.708,1.242,0.917,1.702,NA,0.733,NA,NA,4.715,0.843,1.198
"2038-07",1.955,1.868,1.077,1.316,NA,1.475,NA,NA,1.883,1.186,1.474
"2038-08",2.6,2.031,0.743,2.489,NA,1.389,NA,NA,6.232,1.446,1.885
"2038-09",2.715,2.81,1.371,3.265,NA,1.734,NA,NA,1.831,1.579,2.168
"2038-10",1.659,2.773,1.234,3.293,NA,1.409,NA,NA,3.189,1.4,1.846
"2038-11",3.322,2.245,0.54,3.018,NA,1.339,NA,NA,0.542,1.172,1.898
"2038-12",2.083,1.583,0.508,3.263,NA,0.901,NA,NA,1.245,0.678,1.428
"2039-01",2.569,1.15,0.826,3.797,NA,0.722,NA,NA,0.991,0.771,1.497
"2039-02",2.622,1.161,0.712,2.779,NA,0.579,NA,NA,0.591,0.625,1.378
"2039-03",1.612,1.261,0.543,3.071,NA,0.51,NA,NA,1.368,0.618,1.18
"2039-04",2.008,0.992,0.471,2.169,NA,0.542,NA,NA,0.881,0.636,1.089
"2039-05",1.823,0.472,0.299,1.992,NA,0.687,NA,NA,1.485,0.526,0.988
"2039-06",1.775,1.444,0.87,1.872,NA,0.845,NA,NA,3.992,0.872,1.263
"2039-07",2.243,1.802,1.494,2.149,NA,1.283,NA,NA,4.878,1.158,1.627
"2039-08",2.028,2.048,1.236,2.778,NA,1.846,NA,NA,4.221,1.584,1.922
"2039-09",2.071,1.385,1.209,2.276,NA,1.29,NA,NA,3.607,1.46,1.711
"2039-10",3.565,1.478,0.727,3.174,NA,1.306,NA,NA,2.311,1.38,2.07
"2039-11",1.893,1.723,0.907,4.094,NA,1.355,NA,NA,0.869,0.952,1.715
"2039-12",2.725,1.056,0.499,2.743,NA,0.759,NA,NA,1.797,0.685,1.469
"2040-01",2.732,1.221,0.543,3.345,NA,0.62,NA,NA,1.585,0.911,1.587
"2040-02",2.113,1.457,0.631,3.377,NA,0.663,NA,NA,2.137,0.637,1.367
"2040-03",2.149,1.136,0.44,1.576,NA,0.66,NA,NA,0.964,0.744,1.142
"2040-04",1.895,1.223,0.266,1.853,NA,0.545,NA,NA,1.505,0.685,1.054
"2040-05",1.885,0.986,0.648,2.106,NA,0.647,NA,NA,2.014,0.874,1.202
"2040-06",1.659,1.503,1.061,1.961,NA,1.401,NA,NA,2.328,1.237,1.476
"2040-07",1.088,1.787,1.147,1.189,NA,1.464,NA,NA,3.728,1.482,1.491
"2040-08",2.203,2.024,1.528,1.595,NA,1.858,NA,NA,5.443,1.727,1.896
"2040-09",2.818,2.483,0.728,3.122,NA,1.773,NA,NA,1.343,1.518,2.084
"2040-10",2.625,2.205,1.04,3.346,NA,1.495,NA,NA,2.417,1.25,1.89
"2040-11",2.425,2.059,0.588,3.178,NA,1.597,NA,NA,0.764,1.152,1.817
"2040-12",3.157,2.499,0.66,4.359,NA,1.128,NA,NA,1.278,1.031,2.011
"2041-01",2.204,2.103,0.798,3.75,NA,0.692,NA,NA,1.589,0.865,1.589
"2041-02",2.16,1.501,0.408,3.829,NA,0.534,NA,NA,1.209,0.835,1.451
"2041-03",2.166,1.359,0.359,3.08,NA,0.763,NA,NA,0.944,0.822,1.353
"2041-04",1.942,1.312,0.353,1.9,NA,0.566,NA,NA,2.377,0.758,1.14
"2041-05",1.715,0.96,0.566,2.334,NA,0.655,NA,NA,1.418,0.494,1.04
"2041-06",2.204,0.779,0.298,2.122,NA,1.036,NA,NA,1.597,0.819,1.263
"2041-07",1.577,2.263,0.845,2.344,NA,1.143,NA,NA,2.033,1.272,1.471
"2041-08",2.275,2.713,1.513,2.12,NA,0.92,NA,NA,4.656,1.38,1.704
"2041-09",2.716,2.061,1.353,3.105,NA,1.649,NA,NA,4.138,1.486,2.064
"2041-10",2.414,2.352,0.772,2.814,NA,1.547,NA,NA,2.698,1.323,1.879
"2041-11",2.367,1.56,0.756,3.554,NA,1.016,NA,NA,1.156,0.957,1.626
"2041-12",2.164,2.605,0.869,4.175,NA,0.88,NA,NA,0.874,1.113,1.789
"2042-01",2.194,1.217,0.379,2.6,NA,0.492,NA,NA,2.212,0.681,1.229
"2042-02",2.008,1.906,0.576,2.874,NA,0.541,NA,NA,2.063,0.725,1.395
"2042-03",2.503,1.218,0.399,2.213,NA,0.597,NA,NA,1.332,0.667,1.237
"2042-04",1.602,0.941,0.56,1.098,NA,0.403,NA,NA,3.358,0.457,0.833
"2042-05",1.505,0.804,0.309,1.952,NA,0.638,NA,NA,1.57,0.712,1.025
"2042-06",1.486,1.349,0.478,0.961,NA,1.068,NA,NA,3.196,0.43,0.951
"2042-07",1.883,1.285,1.243,2.296,NA,1.675,NA,NA,2.849,1.369,1.661
"2042-08",1.904,2.311,1.466,1.921,NA,1.778,NA,NA,6.248,1.246,1.689
"2042-09",2.833,2.419,0.801,3.503,NA,1.854,NA,NA,1.758,1.755,2.26
"2042-10",2.32,2.135,0.906,3.206,NA,1.447,NA,NA,1.207,1.159,1.809
"2042-11",3.163,1.903,0.65,3.986,NA,1.313,NA,NA,0.717,1.305,2.025
"2042-12",1.974,1.53,0.883,3.834,NA,1.001,NA,NA,0.769,1.019,1.649
"2043-01",2.017,1.662,0.713,4.734,NA,0.8,NA,NA,0.82,0.974,1.673
"2043-02",2.385,0.907,0.521,3.693,NA,0.731,NA,NA,1.21,0.872,1.472
"2043-03",2.109,1.269,0.661,3.772,NA,0.848,NA,NA,0.337,0.978,1.495
"2043-04",1.475,0.774,0.618,2.597,NA,0.893,NA,NA,2.165,0.753,1.151
"2043-05",0.834,0.658,0.614,1.908,NA,0.67,NA,NA,4.391,0.536,0.857
"2043-06",1.234,1.391,0.923,1.943,NA,1.146,NA,NA,4.149,0.876,1.233
"2043-07",1.358,2.38,1.752,1.306,NA,1.286,NA,NA,3.287,1.201,1.398
"2043-08",2.113,2.848,1.96,1.858,NA,1.686,NA,NA,2.984,1.469,1.847
"2043-09",2.629,1.783,1.249,2.25,NA,1.886,NA,NA,4.841,1.778,2.09
"2043-10",2.273,2.534,1.168,3.1,NA,1.454,NA,NA,1.366,1.182,1.767
"2043-11",2.206,2.504,0.911,3.255,NA,1.125,NA,NA,0.5,1.05,1.671
"2043-12",2.461,1.46,0.617,2,NA,0.903,NA,NA,1.101,0.847,1.375
"2044-01",2.193,1.237,0.554,2.994,NA,0.822,NA,NA,2.347,0.894,1.44
"2044-02",1.947,1.516,0.47,3.907,NA,0.493,NA,NA,1.661,0.946,1.469
"2044-03",1.547,1.068,0.361,3.949,NA,0.663,NA,NA,0.838,0.931,1.419
"2044-04",1.689,0.958,0.616,1.485,NA,0.742,NA,NA,1.158,0.749,1.083
"2044-05",1.035,0.944,0.478,2.061,NA,0.658,NA,NA,0.679,0.69,0.938
"2044-06",1.033,1.45,0.681,1.519,NA,1.067,NA,NA,2.921,0.94,1.121
"2044-07",0.965,1.99,0.922,1.188,NA,1.372,NA,NA,2.686,1.263,1.293
"2044-08",1.486,1.95,1.091,1.893,NA,1.614,NA,NA,4.093,1.608,1.736
"2044-09",2.692,2.106,1.24,3.92,NA,1.665,NA,NA,2.005,1.343,2.077
"2044-10",1.9,2.632,1.074,2.658,NA,1.341,NA,NA,1.04,1.326,1.761
"2044-11",1.614,1.917,1.256,2.05,NA,1.24,NA,NA,1.468,1.047,1.468
"2044-12",2.775,0.556,0.63,4.028,NA,1.093,NA,NA,2.479,1.164,1.762
"2045-01",2.757,1.087,0.505,3.948,NA,0.635,NA,NA,2.052,0.659,1.505
"2045-02",3.443,1.096,0.378,4.53,NA,0.656,NA,NA,2.623,0.893,1.864
"2045-03",1.55,0.907,0.39,3.111,NA,0.589,NA,NA,0.635,0.652,1.138
"2045-04",1.369,0.931,0.484,2.1,NA,0.526,NA,NA,1.382,0.516,0.907
"2045-05",2.01,0.786,0.335,2.377,NA,0.725,NA,NA,1.044,0.871,1.231
"2045-06",1.404,1.306,0.628,1.09,NA,0.957,NA,NA,5.319,0.848,1.102
"2045-07",1.415,1.724,1.553,1.729,NA,1.052,NA,NA,5.706,1.168,1.395
"2045-08",2.021,2.142,0.849,3.006,NA,1.094,NA,NA,4.438,1.399,1.769
"2045-09",2.64,2.715,1.072,2.785,NA,1.388,NA,NA,4.57,1.486,1.996
"2045-10",3.361,2.001,1.024,2.768,NA,1.217,NA,NA,2.416,1.134,1.886
"2045-11",2.156,2.099,0.986,3.523,NA,1.22,NA,NA,1.563,1.148,1.722
"2045-12",1.698,1.581,0.495,2.808,NA,0.83,NA,NA,1.163,0.834,1.306
"2046-01",1.918,1.639,0.654,3.265,NA,0.673,NA,NA,1.455,0.704,1.359
"2046-02",2.631,1.366,0.435,3.797,NA,0.636,NA,NA,1.658,0.819,1.505
"2046-03",1.522,1.752,0.621,3.215,NA,0.504,NA,NA,1.144,0.823,1.358
"2046-04",2.388,0.8,0.427,1.927,NA,0.56,NA,NA,0.634,0.355,0.991
"2046-05",1.152,0.729,0.592,1.332,NA,0.628,NA,NA,1.451,0.515,0.833
"2046-06",2.358,0.961,0.366,1.578,NA,1.39,NA,NA,1.521,0.711,1.262
"2046-07",1.714,1.333,1.065,1.665,NA,1.11,NA,NA,4.616,1.445,1.545
"2046-08",2.323,2.084,1.524,2.554,NA,1.344,NA,NA,5.54,1.219,1.749
"2046-09",2.47,2.135,0.558,2.431,NA,1.793,NA,NA,2.244,1.387,1.868
"2046-10",2.597,2.227,1.059,2.564,NA,1.26,NA,NA,2.116,1.109,1.744
"2046-11",3.143,1.616,0.946,3.313,NA,1.368,NA,NA,0.414,1.135,1.833
"2046-12",2.277,1.624,0.917,3.048,NA,0.944,NA,NA,1.31,0.827,1.458
"2047-01",2.005,1.549,0.478,2.72,NA,0.969,NA,NA,0.998,0.973,1.497
"2047-02",2.31,1.345,0.631,2.396,NA,0.572,NA,NA,1.85,0.567,1.262
"2047-03",2.049,2.006,0.374,1.639,NA,0.934,NA,NA,1.729,0.923,1.362
"2047-04",2.19,0.902,0.51,2.393,NA,0.668,NA,NA,2.916,0.718,1.218
"2047-05",1.095,0.749,0.606,1.285,NA,0.813,NA,NA,1.987,0.581,0.88
"2047-06",1.667,1.149,0.656,1.63,NA,1.282,NA,NA,2.188,0.974,1.28
"2047-07",1.177,1.711,0.947,2.104,NA,1.546,NA,NA,3.887,1.326,1.539
"2047-08",1.643,2.718,1.261,2.956,NA,1.685,NA,NA,2.232,1.634,1.907
"2047-09",2.845,2.848,1.029,2.765,NA,1.367,NA,NA,1.584,1.336,1.917
"2047-10",2.367,1.806,1.113,3.482,NA,1.455,NA,NA,1.937,1.287,1.868
"2047-11",2.974,2.074,0.724,2.992,NA,1.363,NA,NA,1.375,1.449,1.985
"2047-12",1.893,1.777,0.521,2.732,NA,0.992,NA,NA,1.608,0.926,1.483
"2048-01",2.314,1.76,0.674,3.274,NA,0.667,NA,NA,1.526,0.643,1.419
"2048-02",1.701,1.804,0.533,3.573,NA,0.506,NA,NA,1.948,0.705,1.363
"2048-03",2.342,1.408,0.274,3.172,NA,0.737,NA,NA,1.063,0.44,1.277
"2048-04",1.623,1.687,0.725,2.153,NA,0.58,NA,NA,1.457,0.678,1.11
"2048-05",1.835,1.117,0.443,1.476,NA,0.717,NA,NA,1.905,0.717,1.096
"2048-06",1.325,1.678,1.092,1.469,NA,1.036,NA,NA,1.873,0.744,1.084
"2048-07",1.941,1.665,1.357,1.231,NA,1.432,NA,NA,2.867,0.937,1.329
"2048-08",1.923,2.166,1.432,1.807,NA,1.622,NA,NA,5.218,1.573,1.78
"2048-09",3.176,2.786,0.73,2.532,NA,1.49,NA,NA,2.274,1.291,1.996
"2048-10",2.47,2.4,0.752,2.742,NA,1.454,NA,NA,1.19,1.229,1.793
"2048-11",3.501,2.526,0.486,4.515,NA,1.637,NA,NA,1.026,1.259,2.161
"2048-12",2.5,1.922,0.771,3.282,NA,0.668,NA,NA,2.69,0.752,1.495
"2049-01",2.583,2.331,0.412,3.401,NA,0.777,NA,NA,2.879,0.782,1.613
"2049-02",2.642,1.823,0.344,2.603,NA,0.602,NA,NA,1.755,0.704,1.428
"2049-03",1.902,1.085,0.555,2.533,NA,0.497,NA,NA,1.625,0.579,1.119
"2049-04",1.398,0.848,0.459,2.297,NA,0.441,NA,NA,1.035,0.616,0.943
"2049-05",1.347,0.935,0.345,2.037,NA,0.669,NA,NA,2.087,0.504,0.957
"2049-06",1.864,1.412,0.777,1.57,NA,0.88,NA,NA,3.177,0.878,1.262
"2049-07",1.59,1.572,1.212,2.444,NA,1.505,NA,NA,3.272,1.217,1.544
"2049-08",1.671,2.392,1.269,2.693,NA,1.536,NA,NA,1.237,1.609,1.762
"2049-09",2.842,2.713,1.463,3.447,NA,1.49,NA,NA,3.409,1.487,2.17
"2049-10",2.105,2.182,1.436,2.732,NA,1.556,NA,NA,0.555,1.348,1.79
"2049-11",2.688,2.354,0.464,2.14,NA,1.225,NA,NA,0.773,1.064,1.647
"2049-12",1.935,1.934,0.554,3.348,NA,0.834,NA,NA,1.318,0.878,1.496
"2050-01",2.603,1.323,0.534,4.547,NA,0.786,NA,NA,2.219,0.976,1.779
"2050-02",2.051,1.896,0.559,3.996,NA,0.77,NA,NA,1.265,0.8,1.529
"2050-03",2.364,1.767,0.464,3.537,NA,0.615,NA,NA,1.811,0.652,1.419
"2050-04",2.144,1.06,0.371,1.612,NA,0.594,NA,NA,1.363,0.587,1.056
"2050-05",1.671,0.724,0.424,1.849,NA,0.645,NA,NA,2.147,0.783,1.026
"2050-06",1.405,0.92,0.63,1.986,NA,1.523,NA,NA,2.297,0.985,1.312
"2050-07",1.759,2.152,1.82,2.235,NA,1.741,NA,NA,0.375,1.418,1.715
"2050-08",1.496,2.279,1.637,2.181,NA,2.263,NA,NA,1.743,1.472,1.765
"2050-09",2.681,1.911,0.858,3.281,NA,1.393,NA,NA,1.351,1.402,1.941
"2050-10",3.436,2.865,0.835,4.029,NA,1.376,NA,NA,0.911,1.31,2.124
"2050-11",2,1.819,0.796,3.913,NA,1.522,NA,NA,0.574,1.294,1.85
"2050-12",2.103,1.542,0.385,2.979,NA,0.981,NA,NA,1.948,0.857,1.527
"2051-01",1.927,1.971,0.542,3.984,NA,0.782,NA,NA,1.469,0.812,1.553
"2051-02",1.707,0.977,0.764,3.437,NA,0.518,NA,NA,2.931,0.636,1.214
"2051-03",1.725,1.431,0.776,2.773,NA,0.484,NA,NA,0.841,0.697,1.169
"2051-04",2.098,0.842,0.475,1.763,NA,0.469,NA,NA,1.153,0.663,1.021
"2051-05",1.497,1.12,0.494,1.001,NA,0.635,NA,NA,3.351,0.573,0.927
"2051-06",1.574,0.951,0.541,1.742,NA,1.2,NA,NA,2.912,0.755,1.125
"2051-07",1.851,1.536,1.001,1.996,NA,1.627,NA,NA,2.181,1.817,1.807
"2051-08",1.916,2.78,0.978,2.999,NA,1.829,NA,NA,3.637,1.874,2.087
"2051-09",3.015,2.465,1.561,2.989,NA,1.575,NA,NA,2.638,1.427,2.052
"2051-10",2.165,2.615,0.942,3.003,NA,1.29,NA,NA,1.4,1.222,1.809
"2051-11",2.41,2.407,0.796,3.339,NA,1.383,NA,NA,0.578,1.222,1.82
"2051-12",2.211,1.944,0.706,3.312,NA,0.947,NA,NA,1.728,0.866,1.509
"2052-01",2.409,2.648,0.483,3.374,NA,0.684,NA,NA,1.921,0.79,1.548
"2052-02",2.246,1.229,0.561,3.041,NA,0.625,NA,NA,1.644,0.86,1.394
"2052-03",2.116,1.203,0.478,2.041,NA,0.409,NA,NA,1.371,0.646,1.117
"2052-04",1.658,0.719,0.517,2.069,NA,0.676,NA,NA,1.742,0.492,0.957
"2052-05",1.701,1.042,0.415,1.629,NA,0.633,NA,NA,1.292,0.59,0.994
"2052-06",1.696,1.128,0.719,1.738,NA,0.953,NA,NA,1.946,0.68,1.108
"2052-07",1.311,2.197,1.067,1.143,NA,1.331,NA,NA,2.844,1.626,1.557
"2052-08",1.651,2.658,2.188,2.211,NA,1.534,NA,NA,6.379,1.649,1.93
"2052-09",1.809,2.68,1.251,2.394,NA,1.808,NA,NA,1.261,1.877,2.036
"2052-10",3.236,1.77,0.61,3.918,NA,1.27,NA,NA,2.292,1.409,2.06
"2052-11",3.123,2.021,0.798,3.15,NA,1.272,NA,NA,1.411,1.306,1.909
"2052-12",1.873,1.941,0.624,3.039,NA,0.902,NA,NA,2.292,0.88,1.492
"2053-01",1.998,1.747,0.678,3.149,NA,0.609,NA,NA,1.593,0.749,1.361
"2053-02",2.247,1.843,0.614,2.813,NA,0.731,NA,NA,1.751,0.642,1.345
"2053-03",1.666,1.684,0.619,2.229,NA,0.653,NA,NA,0.945,0.793,1.208
"2053-04",1.943,0.805,0.464,2.439,NA,0.545,NA,NA,2.293,0.938,1.21
"2053-05",2.266,1.42,0.714,0.875,NA,0.39,NA,NA,2.044,0.505,0.958
"2053-06",1.513,1.174,0.589,2,NA,1.083,NA,NA,2.999,0.875,1.26
"2053-07",1.03,1.903,1.318,1.307,NA,1.768,NA,NA,2.451,1.456,1.504
"2053-08",1.845,2.291,1.304,2.276,NA,1.644,NA,NA,3.459,1.835,1.942
"2053-09",2.629,1.908,1.122,1.492,NA,1.324,NA,NA,3.774,1.362,1.765
"2053-10",3.452,2.291,0.571,3.773,NA,1.413,NA,NA,1.915,1.157,2.034
"2053-11",2.901,2.34,0.646,3.706,NA,1.203,NA,NA,1.019,1.001,1.864
