#Dataset: Monthly information aggregated on IPCC reference regions for CMIP5/6 and CORDEX
#Reference: https://doi.org/10.5194/essd-12-2959-2020
#Project: CORDEX-ANT
#Experiment: rcp45
#Model: ICHEC-EC-EARTH_r3i1p1_DMI-HIRHAM5_v1
#Variable: tas
#Variable_longname: mean near-surface air temperature
#Units: degC
#Time_frequency: month
#Feature_type: regional mean time series
#Regions: IPCC-WGI-reference-regions-v4
#Area: land and sea
#Spatial_resolution: 0.5 degrees
#Interpolation_method: cdo remapcon
#Creation_Date: 2021-03-14
"date","EAN","WAN","full_domain"
"2030-07",-39.08,-19.536,-25.532
"2030-08",-39.395,-21.524,-26.006
"2030-09",-35.94,-23.734,-24.54
"2030-10",-32.346,-19.998,-21.363
"2030-11",-23.404,-10.241,-14.048
"2030-12",-16.335,-6.126,-9.106
"2031-01",-16.487,-6.782,-8.578
"2031-02",-21.179,-9.297,-11.038
"2031-03",-27.76,-10.235,-14.857
"2031-04",-30.79,-13.642,-17.64
"2031-05",-32.125,-17.78,-19.811
"2031-06",-32.579,-16.147,-20.59
"2031-07",-36.242,-20.45,-23.892
"2031-08",-38.314,-27.4,-26.96
"2031-09",-36.708,-28.209,-26.296
"2031-10",-32.871,-19.447,-21.377
"2031-11",-23.491,-11.944,-14.582
"2031-12",-19.352,-6.706,-10.752
"2032-01",-17.988,-5.809,-9.299
"2032-02",-22.576,-7.545,-11.657
"2032-03",-28.55,-12.516,-15.895
"2032-04",-31.959,-12.993,-18.496
"2032-05",-34.464,-19.652,-21.71
"2032-06",-34.693,-21.97,-23.117
"2032-07",-37.997,-20.801,-25.285
"2032-08",-39.444,-26.035,-27.298
"2032-09",-37.373,-22.935,-25.057
"2032-10",-31.474,-18.854,-20.593
"2032-11",-24.893,-11.976,-15.24
"2032-12",-16.96,-7.918,-9.861
"2033-01",-16.589,-5.767,-8.642
"2033-02",-20.507,-7.665,-10.579
"2033-03",-27.637,-10.402,-14.888
"2033-04",-30.932,-14.764,-18.112
"2033-05",-33.094,-18.033,-20.477
"2033-06",-33.251,-20.445,-22.069
"2033-07",-37.641,-25.518,-25.647
"2033-08",-37.65,-30.612,-27.166
"2033-09",-37.429,-24.993,-25.53
"2033-10",-31.238,-15.956,-19.922
"2033-11",-23.22,-10.468,-14.173
"2033-12",-16.841,-5.547,-9.139
"2034-01",-16.986,-5.271,-8.478
"2034-02",-21.26,-7.406,-10.774
"2034-03",-25.264,-10.205,-13.616
"2034-04",-30.861,-10.942,-17.269
"2034-05",-32.341,-14.224,-19.377
"2034-06",-33.707,-20.618,-22.127
