#Dataset: CNRM-CERFACS-CNRM-CM5_r1i1p1_historical_CNRM-ALADIN53_v1
#Variable: meanpr
#Area: sea
#Interpolation_method: cdo remap
#Spatial_resolution: 1º
#Creation_Date: 2021-03-14
#Author: IPCC-WGI Atlas Hub (https://github.com/SantanderMetGroup/IPCC-Atlas). Santander Meteorology Group.
"date","NEU","WCE","EEU","MED","world"
"1990-05",2.11,2.323,0.94,0.659,1.52
"1990-06",1.052,1.28,0.422,1.367,1.453
"1990-07",1.889,1.665,0.943,0.802,1.571
"1990-08",2.141,1.362,1.7,0.469,1.641
"1990-09",2.606,3.951,0.576,1.594,2.476
"1990-10",3.057,1.81,1.786,2.127,2.611
"1990-11",2.392,3.799,0.221,2.505,3.154
"1990-12",1.847,2.42,1.274,3.097,3.561
"1991-01",2.605,5.187,0.962,2.34,3.013
"1991-02",2.374,3.787,0.291,1.647,2.594
"1991-03",2.28,2.678,0.989,1.601,2.426
"1991-04",1.611,3.551,1.227,1.429,2.008
"1991-05",1.559,1.425,2.307,0.92,1.561
"1991-06",1.322,2.217,1.28,1.124,1.38
"1991-07",1.908,1.942,1.274,1.118,1.614
"1991-08",1.663,1.698,0.345,0.857,1.57
"1991-09",2.758,0.95,2.308,0.748,1.952
"1991-10",2.723,3.642,1.958,1.908,2.883
"1991-11",2.64,3.404,1.537,2.01,3.028
"1991-12",3.154,3.548,0.653,2.618,3.108
"1992-01",2.313,2.94,0.44,2.22,2.841
"1992-02",2.12,2.927,0.717,1.204,2.346
"1992-03",1.522,3.201,1.616,1.21,2.207
"1992-04",1.464,1.972,1.116,1.523,2.006
"1992-05",1.214,2.064,0.982,1.233,1.497
"1992-06",1.313,2.171,0.433,1.121,1.352
"1992-07",1.768,1.789,1.02,1.423,1.519
"1992-08",2.974,1.95,2.098,0.889,1.875
"1992-09",2.296,2.327,2.768,1.407,2.137
"1992-10",2.624,2.556,0.977,2.681,2.423
"1992-11",2.932,4.003,1.255,1.608,2.688
"1992-12",2.555,5.449,1.287,2.091,3.053
"1993-01",3.062,3.793,0.553,1.868,3.068
"1993-02",2.592,3.98,0.26,1.991,2.862
"1993-03",1.872,3.415,0.507,1.482,2.426
"1993-04",1.739,3.141,0.774,1.751,1.958
"1993-05",1.978,2.492,2.591,0.721,1.692
"1993-06",1.509,2.425,3.088,0.762,1.176
"1993-07",1.82,1.587,1.514,0.483,1.336
"1993-08",2.526,1.565,1.198,0.375,1.583
"1993-09",3.489,4.175,0.85,1.136,2.384
"1993-10",3.486,4.362,0.381,1.624,2.781
"1993-11",3.025,3.479,1.088,1.545,2.724
"1993-12",2.977,3.236,0.388,1.752,3.069
"1994-01",2.523,2.749,1.467,1.485,2.672
"1994-02",1.874,2.52,1.021,2.037,2.845
"1994-03",2.083,3.626,0.744,2.541,2.41
"1994-04",2.246,2.823,1.628,1.249,2.064
"1994-05",1.11,1.869,0.914,1.054,1.405
"1994-06",1.819,2.377,1.465,1.042,1.492
"1994-07",1.455,1.895,1.018,1.799,1.655
"1994-08",1.702,2.714,1.129,1.819,1.778
"1994-09",2.203,2.09,1.986,2.073,2.105
"1994-10",2.681,3.414,0.948,2.093,2.89
"1994-11",2.284,2.12,0.47,2.179,2.519
"1994-12",2.976,3.666,0.739,2.425,2.765
"1995-01",2.181,3.226,0.372,2.696,2.43
"1995-02",1.803,2.565,1.222,1.993,2.311
"1995-03",1.695,2.362,0.366,1.539,2.499
"1995-04",1.247,1.319,1.382,1.276,1.773
"1995-05",1.6,1.382,0.733,0.693,1.363
"1995-06",1.322,1.12,0.772,0.938,1.206
"1995-07",2.312,1.803,1.146,0.72,1.68
"1995-08",2.883,1.394,0.372,1.096,1.898
"1995-09",2.299,2.158,2.683,1.548,2.136
"1995-10",3.381,4.422,2.651,1.705,2.787
"1995-11",2.584,3.111,0.836,4.024,2.906
"1995-12",2.717,2.743,1.466,1.725,2.587
"1996-01",2.46,2.767,1.273,2.409,2.756
"1996-02",1.994,3.456,2.96,1.37,2.527
"1996-03",2.097,2.339,0.538,1.857,2.154
"1996-04",1.915,1.892,0.443,1.503,1.894
"1996-05",1.206,1.396,0.344,0.881,1.209
"1996-06",1.357,2.217,0.579,0.81,1.316
"1996-07",1.683,2.238,1.447,0.447,1.262
"1996-08",2.133,1.776,1.049,0.946,1.622
"1996-09",2.293,2.769,0.372,2.335,2.411
"1996-10",3.061,2.869,0.704,1.803,2.692
"1996-11",2.798,0.743,1.968,2.635,3.023
"1996-12",2.729,2.692,1.058,2.819,2.862
"1997-01",2.101,3.24,0.483,2.584,2.522
"1997-02",2.204,2.758,1.041,1.664,2.583
"1997-03",1.881,3.679,1.317,1.335,2.453
"1997-04",2.06,2.423,0.767,1.064,1.971
"1997-05",1.827,2.163,0.564,0.787,1.468
"1997-06",1.626,2.731,0.404,0.835,1.376
"1997-07",1.92,1.846,1.764,0.559,1.31
"1997-08",2.566,1.637,0.66,2.004,2.029
"1997-09",2.389,2.614,0.449,2.434,2.364
"1997-10",3.493,4.267,0.356,2.442,3.115
"1997-11",2.456,3.873,1.114,2.427,2.951
"1997-12",3.458,3.436,1.505,1.841,3.143
"1998-01",2.919,2.909,1.015,1.389,2.933
"1998-02",2.261,2.497,0.418,2.166,2.366
"1998-03",2.128,1.164,1.124,1.825,1.904
"1998-04",2.329,2.302,1.027,1.092,1.824
"1998-05",2.231,1.669,1.367,0.404,1.401
"1998-06",1.256,1.081,1.245,1.237,1.459
"1998-07",2.08,1.358,0.83,0.587,1.238
"1998-08",2.003,1.445,1.18,1.258,1.671
"1998-09",3.138,2.178,1.243,1.331,2.142
"1998-10",2.931,2.85,0.552,1.88,2.473
"1998-11",2.907,2.042,2.84,2.186,2.768
"1998-12",2.991,2.02,0.529,1.451,2.749
"1999-01",3.034,2.473,1.163,1.243,2.677
"1999-02",3.137,3.163,0.255,1.059,3.018
"1999-03",2.308,2.182,0.454,2.03,2.256
"1999-04",2.082,2.333,0.682,0.729,1.698
"1999-05",2.052,1.486,0.592,0.713,1.585
"1999-06",1.118,2.059,2.804,1.062,1.432
"1999-07",2.253,1.215,0.626,0.91,1.601
"1999-08",2.38,1.01,1.373,1.183,1.592
"1999-09",2.415,2.599,0.9,1.447,2.094
"1999-10",2.864,4.723,2.615,1.99,2.979
"1999-11",3.283,3.589,0.747,2.738,3.333
"1999-12",2.834,1.533,0.411,2.08,3.13
"2000-01",3.306,2.995,0.999,0.77,2.956
"2000-02",2.502,4.033,0.414,2.152,2.977
"2000-03",2.247,3.994,1.282,1.64,2.782
"2000-04",1.693,2.657,0.42,1.356,2.028
"2000-05",1.95,1.722,0.964,0.674,1.62
"2000-06",1.127,3.075,0.717,1.238,1.511
"2000-07",1.894,1.637,1.121,1.355,1.737
"2000-08",2.627,2.716,0.585,1.336,1.986
"2000-09",2.889,3.242,3.84,2.513,2.472
"2000-10",2.945,2.178,1.044,1.905,2.57
"2000-11",3.71,4.505,2.493,2.189,3.323
"2000-12",2.766,4.213,1.007,2.172,3.253
"2001-01",3.616,3.257,2.335,2.122,3.176
"2001-02",2.597,2.143,0.815,1.345,2.345
"2001-03",2.82,2.704,0.78,1.37,2.334
"2001-04",1.87,0.712,0.779,1.601,1.577
