#Dataset: MPI-M-MPI-ESM-LR_r1i1p1_CLMcom-CCLM4-8-17_v1
#Variable: meanpr
#Area: sea
#Interpolation_method: cdo remap
#Spatial_resolution: 0.5º
#Creation_Date: 2021-02-17
#Author: IPCC-WGI Atlas Hub (https://github.com/SantanderMetGroup/IPCC-Atlas). Santander Meteorology Group.
"date","MED","SAH","WAF","CAF","NEAF","SEAF","WSAF","ESAF","MDG","ARP","full_domain"
"1976-05",0.861,0.033,13.084,8.297,1.785,10.666,1.031,1.7,2.19,0.307,3.261
"1976-06",0.526,0.028,14.121,1.615,0.65,0.707,1.376,2.345,1.698,0.493,2.321
"1976-07",0.222,0.936,9.503,0.089,2.047,0.78,3.461,1.494,1.755,2.534,2.43
"1976-08",0.559,0.915,8.937,0.656,1.111,1.033,2.985,1.404,1.211,1.617,2.293
"1976-09",1.133,1.114,9.029,1.433,0.593,3.481,2.263,1.736,0.331,1.335,2.193
"1976-10",1.783,0.729,11.405,1.483,5.454,8.822,2.083,1.932,0.984,0.772,2.752
"1976-11",2.444,0.531,12.279,2.588,10.306,10.274,0.22,5.54,4.721,0.808,2.81
"1976-12",1.195,0.505,4.739,12.955,1.269,7.07,1.105,5.16,6.198,0.336,3.119
"1977-01",1.868,0.12,0.045,14.77,0.288,5.661,0.446,7.291,7.547,0.178,3.198
"1977-02",2.018,0.166,0.366,9.112,0.147,2.01,1.015,4.288,7.618,0.123,3.053
"1977-03",0.858,0,4.083,5.006,0.003,5.228,1.834,4.192,6.687,0.009,3.165
"1977-04",0.766,0.009,9.64,8.892,0.13,10.858,1.22,3.185,4.535,0.049,3.663
"1977-05",0.681,0.001,13.057,7.487,0.484,9.271,1.498,1.129,2.5,0.015,3.342
"1977-06",0.51,0.19,19.637,4.179,0.531,2.64,1.524,1.362,1.334,0.438,2.654
"1977-07",0.198,0.259,17.78,0.975,0.426,1.569,1.063,1.125,1.201,0.368,2.054
"1977-08",0.565,0.227,13.477,1.783,0.157,1.323,0.994,1.44,1.404,0.28,2.027
"1977-09",0.716,0.418,9.222,4.227,0.643,0.896,1.292,1.526,0.845,0.385,1.866
"1977-10",1.468,0.166,10.409,10.594,4.052,2.568,0.852,1.415,0.854,0.409,2.292
"1977-11",0.898,0.413,15.43,10.037,1.94,12.073,1.021,3.948,3.171,0.305,3.02
"1977-12",2.631,1.109,1.76,17.374,1.037,15.682,0.849,4.008,3.584,0.626,3.679
"1978-01",1.977,0.079,0.473,13.358,0.021,1.111,0.806,5.126,9.529,0.02,3.182
"1978-02",2.628,0.034,1.958,5.83,0.001,2.538,1.558,9.143,8.312,0.001,3.166
"1978-03",1.369,0.232,3.856,12.64,0.283,1.983,1.843,3.934,9.441,0.211,3.54
"1978-04",0.577,0.015,8.982,13,0.481,9.265,1.965,5.288,6.277,0.006,3.703
