#Dataset: CSIRO-BOM-ACCESS1-3_r1i1p1_ULg-MAR311_v1
#Variable: meanpr
#Area: landsea
#Interpolation_method: cdo remap
#Spatial_resolution: 0.5º
#Creation_Date: 2021-02-21
#Author: IPCC-WGI Atlas Hub (https://github.com/SantanderMetGroup/IPCC-Atlas). Santander Meteorology Group.
"date","EAN","WAN","full_domain"
"2003-08",0.636,0.97,0.955
"2003-09",0.628,1.334,0.9
"2003-10",0.468,1.051,0.751
"2003-11",0.366,0.887,0.678
"2003-12",0.418,0.471,0.552
"2004-01",0.595,0.579,0.61
"2004-02",0.381,1.115,0.718
"2004-03",0.612,1.694,1.109
"2004-04",0.9,1.566,1.221
"2004-05",0.749,1.765,1.111
"2004-06",0.633,1.297,0.951
"2004-07",0.584,1.447,1.053
"2004-08",0.465,1.69,0.989
"2004-09",0.512,0.796,0.895
"2004-10",0.529,1.361,0.813
"2004-11",0.356,0.711,0.58
"2004-12",0.58,0.596,0.636
"2005-01",0.423,0.826,0.808
"2005-02",0.56,1.164,1.02
"2005-03",0.663,1.395,1.139
"2005-04",0.616,1.696,1.156
"2005-05",0.699,1.597,1.126
"2005-06",0.76,1.487,1.136
"2005-07",0.602,1.2,0.983
"2005-08",0.666,1.115,1.098
"2005-09",0.649,1.587,1.051
"2005-10",0.437,1.291,0.835
"2005-11",0.345,0.49,0.608
"2005-12",0.386,0.525,0.537
