#Dataset: CNRM-CERFACS-CNRM-CM5_r1i1p1_rcp26_GERICS-REMO2015_v2
#Variable: meanpr
#Area: land
#Interpolation_method: cdo remap
#Spatial_resolution: 1º
#Creation_Date: 2021-02-24
#Author: IPCC-WGI Atlas Hub (https://github.com/SantanderMetGroup/IPCC-Atlas). Santander Meteorology Group.
"date","NEU","WCE","EEU","MED","world"
"2033-07",3.628,3.711,2.625,0.779,2.236
"2033-08",3.257,2.04,4.508,1.815,2.683
"2033-09",2.811,3.136,2.218,1.422,2.257
"2033-10",2.969,2.503,2.221,2.755,2.348
"2033-11",2.609,1.87,2.269,1.798,2.19
"2033-12",2.86,1.954,1.405,2.271,1.991
"2034-01",1.897,2.343,1.219,2.284,2.022
"2034-02",1.721,2.063,1.201,2.85,1.932
"2034-03",2.676,2.518,1.882,1.811,1.709
"2034-04",1.99,1.757,2.03,2.146,2.164
"2034-05",2.236,2.866,1.805,1.548,1.993
"2034-06",2.408,2.806,2.558,2.122,2.572
"2034-07",3.119,3.98,2.238,1.687,2.25
"2034-08",4.099,2.457,3.302,0.928,2.467
"2034-09",2.548,2.333,1.862,1.975,2.43
"2034-10",3.898,2.601,2.202,1.749,2.567
"2034-11",4.143,2.588,1.862,1.268,2.15
"2034-12",3.341,2.336,2.278,1.984,2.308
"2035-01",3.585,3.474,1.931,1.317,1.923
"2035-02",2.178,0.564,1.35,1.393,1.82
"2035-03",1.944,2.062,2.17,1.935,1.837
"2035-04",2.022,2.377,2.128,2.336,1.912
"2035-05",1.805,2.712,2.478,1.853,1.935
"2035-06",1.838,3.605,2.157,2.186,2.342
"2035-07",2.936,2.19,2.888,1.075,2.113
"2035-08",2.133,2.295,2.672,1.519,1.943
"2035-09",3.035,2.024,3.411,1.483,2.229
"2035-10",5.016,1.515,2.393,1.734,2.743
"2035-11",2.147,2.576,2.122,3.184,2.694
"2035-12",3.026,1.934,1.45,2.367,2.105
"2036-01",2.128,2.361,1.739,3.185,2.162
"2036-02",1.031,1.867,0.927,3.221,1.855
"2036-03",1.982,1.866,1.437,2.668,2.092
"2036-04",1.916,1.578,2.119,2.045,1.951
"2036-05",2.119,2.584,2.506,1.68,1.986
"2036-06",2.446,2.935,2.536,1.866,1.8
