#Dataset: MOHC-HadGEM2-ES_r1i1p1_historical_DMI-HIRHAM5_v2
#Variable: meanpr
#Area: land
#Interpolation_method: cdo remap
#Spatial_resolution: 1º
#Creation_Date: 2021-02-24
#Author: IPCC-WGI Atlas Hub (https://github.com/SantanderMetGroup/IPCC-Atlas). Santander Meteorology Group.
"date","NEU","WCE","EEU","MED","world"
"1982-10",3.378,3.577,1.95,1.953,2.593
"1982-11",3.503,2.169,1.93,3.095,2.766
"1982-12",3.399,3.629,1.786,3.012,2.888
"1983-01",3.205,2.17,0.919,2.058,2.389
"1983-02",3.082,2.993,2.269,2.293,2.561
"1983-03",2.226,1.411,1.234,1.748,2.143
"1983-04",2.609,0.947,2.229,1.774,2.086
"1983-05",1.863,1.657,2.765,1.534,1.89
"1983-06",2.472,1.894,2.693,0.877,1.696
"1983-07",2.864,2.631,3.27,0.401,1.867
"1983-08",3.193,3.127,2.588,0.324,1.928
"1983-09",3.812,2.303,3.481,0.496,2.549
"1983-10",3.645,1.412,2.588,1.556,2.546
"1983-11",2.939,1.549,1.937,2.583,2.709
"1983-12",3.431,1.897,2.513,2.199,2.765
"1984-01",2.509,3.167,1.696,3.623,2.419
"1984-02",3.244,2.739,1.853,2.281,2.377
"1984-03",4.056,2.932,2.54,1.119,2.78
"1984-04",2.862,1.286,2.194,0.736,2.054
"1984-05",2.054,1.704,1.819,1.158,1.673
"1984-06",2.215,2.329,2.595,0.895,1.989
"1984-07",1.928,1.932,2.213,0.436,1.66
"1984-08",2.52,1.799,3.575,0.626,2.259
"1984-09",4.485,2.262,2.606,0.727,2.437
"1984-10",4.361,2.557,1.871,1.271,2.946
"1984-11",4.023,2.601,2.989,2.511,2.915
"1984-12",4.069,2.399,1.178,1.651,2.633
"1985-01",3.869,1.27,1.904,1.398,2.641
"1985-02",4.37,3.113,2.209,1.53,2.632
"1985-03",3.535,2.911,2.641,0.878,2.373
"1985-04",2.742,2.254,2.593,1.086,2.301
"1985-05",2.764,1.561,2.596,0.871,1.979
"1985-06",1.787,2.286,2.568,1.018,1.918
"1985-07",2.976,2.022,2.22,0.212,1.749
"1985-08",4.312,2.228,2.932,0.545,2.407
"1985-09",2.991,3.288,3.069,1.024,2.966
"1985-10",3.714,2.844,3.085,2.038,2.792
"1985-11",3.497,4.661,3.992,2.604,3.237
"1985-12",3.298,3.775,2.36,3.293,2.827
"1986-01",3.793,3.558,3.203,2.095,2.842
"1986-02",4.015,3.06,2.275,1.304,2.522
"1986-03",2.973,2.315,2.464,1.497,2.366
"1986-04",2.966,1.716,2.312,0.848,2.27
"1986-05",1.566,1.477,0.768,1.361,1.678
"1986-06",2.861,2.265,2.276,0.788,1.73
"1986-07",3.206,1.402,1.56,0.123,1.187
"1986-08",3.443,1.225,2.618,0.197,1.977
"1986-09",3.642,1.584,3.079,0.339,2.449
"1986-10",2.454,2.871,2.975,2.401,2.832
"1986-11",2.786,2.263,2.325,2.769,2.878
"1986-12",2.916,3.688,2.534,3.323,2.732
"1987-01",3.358,3.932,2.487,2.183,2.833
"1987-02",2.522,1.08,1.815,1.889,2.656
"1987-03",2.872,1.61,1.281,1.534,1.91
"1987-04",2.211,1.71,2.5,0.76,1.857
"1987-05",2.717,1.993,3.302,0.631,2.067
"1987-06",1.841,2.263,2.422,0.921,1.861
"1987-07",3.23,3.027,2.68,0.364,2.15
"1987-08",2.911,2.199,2.641,0.391,2.247
"1987-09",2.253,1.15,2.731,1.118,2.203
"1987-10",3.521,3.629,5.773,3.357,3.228
"1987-11",3.162,2.252,2.701,1.97,2.927
"1987-12",2.924,4.003,4.112,3.465,3.135
"1988-01",3.671,3.273,2.25,1.857,2.786
"1988-02",3.368,2.665,1.219,1.254,2.61
"1988-03",2.475,3.052,2.251,1.99,2.18
"1988-04",1.977,1.567,2.609,1.337,2.021
"1988-05",2.668,2.814,2.439,0.847,1.756
"1988-06",2.17,2.309,2.076,0.444,1.734
"1988-07",3.202,2.471,1.842,0.198,1.617
"1988-08",3.94,1.602,2.233,0.391,2.111
"1988-09",3.2,1.419,3.319,0.515,2.518
"1988-10",3.859,2.868,1.741,1.551,2.787
"1988-11",3.727,4.643,5.119,2.668,3.347
"1988-12",2.675,1.638,1.684,3.206,2.547
"1989-01",3.782,2.873,2.707,1.988,2.857
"1989-02",2.365,1.647,1.075,1.929,2.305
