#Dataset: MPI-M-MPI-ESM-LR_r1i1p1_OURANOS-CRCM5_v1
#Variable: pr
#Area: sea
#Interpolation_method: cdo remap
#Spatial_resolution: 0.5º
#Creation_Date: 2021-01-26
#Author: IPCC-WGI Atlas Hub (https://github.com/SantanderMetGroup/IPCC-Atlas). Santander Meteorology Group.
"date","NWN","NEN","WNA","CNA","ENA","NCA","CAR","full_domain"
"1978-11",65.686,41.137,226.905,82.452,150.264,85.298,197.763,118.66
"1978-12",93.344,44.785,171.348,142.664,142.753,101.26,162.161,135.486
"1979-01",76.823,31.419,157.464,191.987,170.492,126.644,94.099,126.512
"1979-02",63.121,39.764,184.157,105.781,81.982,95.628,99.738,103.261
"1979-03",91.317,35.841,80.272,151.473,112.863,59.48,71.433,96.427
"1979-04",58.57,37.481,148.909,178.406,100.501,46.043,46.88,76.248
"1979-05",73.974,27.463,35.264,125.15,153.793,43.722,78.745,86.365
"1979-06",56.363,34.133,34.575,99.767,154.848,25.478,74.87,85.573
"1979-07",54.745,50.312,29.541,205.449,129.323,158.025,140.507,107.763
"1979-08",80.399,53.019,15.747,72.846,114.895,132.551,67.642,107.252
"1979-09",109.832,41.474,105.062,100.79,175.531,182.293,64.139,146.721
"1979-10",94.145,59.207,117.985,226.079,229.941,117.006,152.254,138.276
"1979-11",76.354,58.43,174.102,97.915,117.195,112.407,173.316,137.952
"1979-12",89.873,47.941,184.276,162.932,174.094,87.731,87.956,111.473
"1980-01",116.61,33.553,74.772,170.76,127.114,156.204,75.735,146.951
"1980-02",50.813,30.891,138.798,78.806,121.061,55.601,117.487,104.01
"1980-03",52.266,37.77,175.92,103.907,159.031,48.252,75.264,90.203
"1980-04",54.167,40.848,92.628,141.742,151.107,50.914,86.81,95.117
"1980-05",60.108,37.573,52.877,91.358,131.673,67.62,149.652,79.126
"1980-06",58.724,40.37,17.447,14.789,166.673,19.462,182.407,81.426
"1980-07",82.801,75.103,15.399,59.112,160.638,171.236,92.515,120.736
"1980-08",105.27,55.417,53.636,149.035,124.062,163.78,65.479,111.343
"1980-09",95.809,55.964,81.843,225.036,198.281,170.563,128.982,137.235
"1980-10",114.232,51.378,122.634,71.985,162.96,206.206,181.832,149.663
"1980-11",98.847,58.122,110.457,52.516,115.607,221.341,115.061,139.034
"1980-12",82.93,54.179,199.31,99.093,90.359,132.169,140.345,121.705
"1981-01",96.677,41.268,165.897,131.627,155.022,113.305,88.274,138.379
"1981-02",46.762,42.545,171.629,93.765,115.848,93.46,71.475,99.841
"1981-03",92.714,32.1,99.337,221.287,148.649,71.485,80.638,106.652
"1981-04",67.311,32.24,86.226,88.055,144.067,25.344,82.997,80.65
"1981-05",81.395,42.11,60.56,31.842,92.06,72.846,79.202,83.468
"1981-06",53.153,39.012,13.559,63.206,144.735,79.235,87.379,80.961
"1981-07",59.985,45.912,15.379,90.215,164.993,110.393,85.087,100.343
"1981-08",75.55,62.953,21.426,162.612,172.699,236.763,144.122,122.539
"1981-09",121.921,53.829,28.131,117.704,183.648,138.689,100.537,126.23
"1981-10",90.153,67.608,83.369,101.576,176.384,199.243,206.289,156.764
"1981-11",76.659,58.716,177.011,80.06,119.536,74.425,151.885,122.621
"1981-12",94.562,50.163,142.081,175.915,138.525,156.864,139.762,139.99
"1982-01",82.303,32.645,114.179,213.508,127.637,166.023,81.869,123.942
"1982-02",35.181,24.882,174.4,96.64,97.73,69.627,95.373,94.827
"1982-03",76.486,38.395,86.001,96.438,177.26,114.553,105.568,110.304
"1982-04",59.199,30.201,114.402,106.692,141.717,38.725,70.594,79.108
"1982-05",64.571,31.035,46.239,106.622,123.591,53.342,139.191,83.396
"1982-06",56.431,27.604,13.759,221.66,162.961,67.907,86.069,74.686
"1982-07",79.955,29.019,28.86,38.056,126.696,153.214,45.28,105.981
"1982-08",76.702,59.942,35.233,198.963,161.009,109.171,88.521,116.923
"1982-09",96.067,59.092,57.927,328.649,190.721,187.052,101.478,126.587
"1982-10",85.007,62.035,187.534,244.121,202.96,171.008,208.065,149.993
"1982-11",49.841,46.928,234.576,76.985,184.708,29.835,180.231,115.436
