#Dataset: MPI-M-MPI-ESM-LR_r1i1p1_GERICS-REMO2015_v1
#Variable: pr
#Area: sea
#Interpolation_method: cdo remap
#Spatial_resolution: 0.5º
#Creation_Date: 2021-01-19
#Author: IPCC-WGI Atlas Hub (https://github.com/SantanderMetGroup/IPCC-Atlas). Santander Meteorology Group.
"date","NWN","NEN","WNA","CNA","ENA","full_domain"
"1993-12",72.467,61.67,180.212,97.33,136.287,116.592
"1994-01",62.547,41.826,140.565,69.379,132.138,118.097
"1994-02",69.419,35.369,101.478,110.183,149.333,108.156
"1994-03",48.649,35.1,168.054,56.676,149.207,88.366
"1994-04",65.989,31.62,103.787,75.228,130.875,78.395
"1994-05",76.969,40.202,39.974,70.109,86.351,89.296
"1994-06",50.15,45.878,34.499,102.176,144.899,90.655
"1994-07",67.955,43.784,28.515,62.182,152.664,113.096
"1994-08",94.02,64.324,17.641,128.134,135.771,130.489
"1994-09",74.813,56.722,42.567,260.012,176.098,170.961
"1994-10",110.661,60.574,70.199,99.757,158.371,147.237
"1994-11",82.701,49.984,125.306,15.643,146.598,131.717
"1994-12",71.782,42.785,178.304,73.687,114.321,140.236
"1995-01",78.549,49.338,157.436,144.803,161.42,129.889
"1995-02",58.781,27.224,211.555,59.541,134.727,95.397
"1995-03",67.752,43.983,133.221,62.36,114.145,85.583
"1995-04",45.693,34.856,161.939,98.643,142.791,83.08
"1995-05",60.756,36.778,59.2,77.103,101.78,91.275
"1995-06",63.035,51.876,30.299,15.763,114.565,92.699
"1995-07",60.025,46.807,30.76,206.832,186.659,116.468
"1995-08",82.35,63.257,18.109,238.348,208.202,151.312
"1995-09",81.563,39.936,40.47,375.88,255.983,162.517
"1995-10",110.359,69.848,83.437,112.232,155.073,157.096
"1995-11",91.657,54.41,155.777,86.038,75.148,137.532
"1995-12",91.931,44.278,136.176,164.795,129.4,116.879
"1996-01",66.93,40.193,156.162,68.502,146.937,115.609
"1996-02",60.567,27.254,107.688,110.023,99.073,94.51
"1996-03",65.615,41.338,145.416,166.19,131.87,103.312
"1996-04",61.127,40.251,75.261,57.311,99.203,77.763
"1996-05",62.235,44.351,54.172,51.024,105.324,86.387
"1996-06",56.116,40.585,37.445,63.425,89.043,95.975
"1996-07",62.403,42.442,35.169,131.798,143.275,126.544
"1996-08",91.971,55.982,18.242,196.844,192.933,135.399
"1996-09",110.277,66.984,47.879,251.69,191.823,153.92
"1996-10",99.898,60.431,137.603,416.508,183.892,152.224
"1996-11",67.861,67.426,215.084,139.286,105.992,118.406
"1996-12",73.681,57.581,120.751,137.143,177.344,134.946
"1997-01",60.741,39.272,182.601,69.004,129.297,118.482
"1997-02",59.968,28.148,99.27,70.067,114.683,114.197
"1997-03",66.577,26.11,142.859,173.526,89.827,93.645
"1997-04",68.075,33.42,63.455,148.475,146.908,93.024
"1997-05",79.306,36.171,49.538,32.213,109.264,85.019
"1997-06",68.319,43.148,32.585,104.293,161.512,98.824
"1997-07",81.539,51.254,23.852,38.269,131.785,110.454
