#Dataset: CCCma-CanESM2_r1i1p1_SMHI-RCA4_v1
#Variable: meanpr
#Area: landsea
#Interpolation_method: cdo remap
#Spatial_resolution: 0.5º
#Creation_Date: 2021-02-16
#Author: IPCC-WGI Atlas Hub (https://github.com/SantanderMetGroup/IPCC-Atlas). Santander Meteorology Group.
"date","NWN","NEN","WNA","CNA","ENA","NCA","CAR","full_domain"
"2024-04",2.141,1.022,2.179,2.644,2.92,0.56,1.17,2.024
"2024-05",2.072,1.6,1.208,4.056,3.045,0.445,1.324,2.366
"2024-06",2.617,2.509,0.72,2.39,3.926,1.541,1.67,2.492
"2024-07",2.898,2.293,0.514,1.667,4.706,1.026,1.191,2.299
"2024-08",2.702,2.175,1.058,1.067,4.059,1.233,2.086,2.492
"2024-09",3.29,2.524,1.051,1.915,3.206,1.909,2.521,2.88
"2024-10",3.381,1.634,2.557,2.017,3.859,1.931,2.363,3.288
"2024-11",2.888,1.684,2.924,2.631,3.768,1.335,4.011,3.039
"2024-12",2.267,1.815,4.423,1.3,4.724,0.756,2.42,2.837
"2025-01",2.282,1.24,3.89,1.597,3.448,1.38,1.682,2.723
"2025-02",2.429,1.088,2.08,1.989,2.136,1.939,0.73,2.569
"2025-03",1.923,1.363,2.136,2.23,3.532,1.403,0.915,2.593
"2025-04",1.469,1.583,1.937,2.987,4.04,0.285,0.66,1.971
"2025-05",2.253,1.511,2.19,4.261,3.567,1.549,2.079,2.367
"2025-06",1.839,2.44,1.102,3.353,4.537,1.503,2.11,2.305
"2025-07",2.74,2.467,1.405,1.919,4.865,1.301,1.031,2.407
"2025-08",3.45,2.388,1.068,1.378,4.037,0.987,1.641,2.463
"2025-09",3.514,2.36,0.992,1.815,3.805,2.18,1.978,3.237
"2025-10",2.73,2.377,2.775,1.046,3.632,1.469,4.513,3.235
"2025-11",2.999,1.487,3.853,1.066,3.804,0.331,2.988,2.867
"2025-12",2.606,1.428,2.447,2.016,2.882,0.829,3.252,2.88
"2026-01",1.646,1.434,6.467,0.874,4.346,0.441,2.595,2.742
"2026-02",1.988,0.929,3.343,2.01,3.353,0.413,1.629,2.314
"2026-03",1.622,1.496,4.425,1.494,2.456,0.312,0.809,2.168
"2026-04",1.995,1.295,1.251,2.795,3.382,0.492,1.137,2.027
"2026-05",1.63,1.734,1.737,3.445,2.645,0.478,1.282,1.929
"2026-06",2.361,2.006,0.957,3.884,3.506,0.962,1.324,2.205
"2026-07",2.808,1.986,0.784,2.369,4.327,0.835,0.622,2.042
"2026-08",2.429,2.247,1.058,1.528,2.884,1.065,0.969,2.193
"2026-09",3.727,2.688,1.355,2.108,3.075,1.69,2.363,2.958
"2026-10",2.881,2.452,2.05,1.143,4.732,2.764,2.423,3.113
"2026-11",2.042,1.539,4.026,2.795,4.188,1.094,2.783,3.206
"2026-12",2.169,1.72,5.877,0.725,4.8,0.21,1.891,3.076
"2027-01",2.675,1.221,2.998,1.375,4.258,1.129,1.58,2.866
"2027-02",1.853,1.475,3.768,0.938,3.819,1.688,1.408,2.721
"2027-03",2.073,1.407,4.279,1.597,2.76,0.402,1.816,2.401
"2027-04",1.613,1.131,2.411,4.088,3.655,0.59,0.552,2.141
"2027-05",2.625,1.542,1.564,3.643,3.406,0.271,0.824,2.229
"2027-06",2.097,1.694,1.243,2.807,4.103,0.414,1.266,2.028
"2027-07",2.481,2.467,0.864,2.356,3.688,1.273,1.205,2.224
"2027-08",3.419,2.668,0.94,2.215,3.378,1.46,1.542,2.933
"2027-09",4.087,2.489,1.589,2.514,3.8,1.384,1.597,3.061
"2027-10",3.483,2.274,2.548,1.779,3.914,1.621,3.369,3.261
"2027-11",2.899,1.524,3.889,1.194,3.147,0.983,2.825,3.082
"2027-12",1.595,1.146,5.056,1.482,4.544,0.653,2.083,2.689
"2028-01",2.497,0.982,2.998,1.952,2.999,0.591,2.409,2.828
"2028-02",2.433,0.953,3.556,1.485,2.604,0.332,1.543,2.652
"2028-03",1.876,1.315,2.667,1.557,4.15,0.286,1.192,2.263
"2028-04",1.979,1.454,2.423,3.256,3.562,0.227,0.95,2.008
"2028-05",2.15,1.85,2.014,2.672,3.391,0.337,1.077,1.962
"2028-06",2.224,1.631,1.388,2.95,3.712,0.615,0.907,2.232
"2028-07",3.041,2.402,0.873,1.182,3.756,0.969,1.085,2.257
"2028-08",3.209,1.904,0.736,1.819,4.28,0.68,1.19,2.259
"2028-09",3.088,2.518,1.829,2.585,3.752,2.033,2.642,2.833
"2028-10",2.836,2.799,2.972,1.969,4.138,2.02,4.546,3.117
"2028-11",2.393,2.172,2.731,2.254,4.134,1.621,4.488,3.02
"2028-12",2.509,1.376,2.694,1.325,2.913,1.421,3.581,2.854
"2029-01",2.234,1.476,4.013,1.719,2.649,0.918,1.991,2.612
"2029-02",1.755,1.29,3.714,1.167,3.349,0.316,1.287,2.421
"2029-03",1.698,1.253,2.651,1.857,4.046,0.709,0.899,1.999
"2029-04",1.911,1.272,1.449,3.025,3.492,1.289,1.101,2.17
"2029-05",2.08,2.052,1.268,3.151,3.032,0.243,1.58,1.922
"2029-06",2.059,2.096,0.851,4.8,3.483,0.887,1.021,2.148
"2029-07",2.461,2.354,0.842,2.717,4.533,1.041,1.959,2.395
"2029-08",3.339,2.604,0.922,1.463,3.657,1.209,1.961,2.696
"2029-09",3.656,2.522,0.978,2.353,3.771,1.173,1.813,3.156
"2029-10",3.182,2.088,2.084,1.343,3.374,1.829,2.776,3.122
"2029-11",3.07,1.805,3.015,1.401,4.261,0.315,4.097,2.836
"2029-12",2.359,1.133,4.733,1.948,4.756,1.278,2.474,2.877
"2030-01",2.569,1.449,3.434,2.028,3.621,1.794,1.784,3.063
"2030-02",2.139,1.154,1.51,1.066,4.163,1.581,2.098,2.811
"2030-03",2.05,1.281,2.659,1.537,3.318,0.711,1.199,2.555
"2030-04",2.021,1.444,2.406,1.961,3.753,0.236,2.181,2.186
"2030-05",2.295,1.618,1.594,3.386,3.905,0.296,1.508,2.067
"2030-06",2.117,2.29,1.036,3.465,4.074,0.893,1.317,2.386
"2030-07",3.048,2.388,0.845,1.906,3.629,1.738,1.848,2.384
"2030-08",3.345,2.25,0.723,1.323,3.349,1.44,1.714,2.796
"2030-09",2.613,2.575,1.752,1.371,2.937,2.426,2.284,2.739
"2030-10",4.258,1.767,2.51,0.977,4.545,1.175,3.448,3.515
"2030-11",3.339,1.746,3.358,1.086,4.11,1.049,3.659,3.164
"2030-12",2.948,1.282,4.664,1.705,3.892,0.818,3.458,3.092
"2031-01",2.424,0.845,2.548,1.739,3.758,0.976,1.075,2.685
"2031-02",2.344,1.097,3.2,1.393,3.528,0.557,0.793,2.675
"2031-03",1.742,1.475,3.798,3.162,3.554,1.143,1.176,2.589
"2031-04",1.602,1.649,1.848,3.217,3.678,0.419,1.192,2.181
"2031-05",1.635,1.715,2.206,3.338,3.618,0.332,1.282,2.106
"2031-06",1.734,2.124,0.951,3.178,3.586,1.588,1.202,2.194
"2031-07",3.018,2.781,1.139,1.384,3.033,1.483,1.186,2.547
"2031-08",3.062,2.447,0.916,1.298,4.263,1.148,1.243,2.71
"2031-09",4.271,2.592,1.437,1.547,2.864,2.148,1.919,3.148
"2031-10",3.577,2.212,3.274,2.122,3.975,1.06,2.541,3.251
"2031-11",3.002,1.889,3.113,1.419,4.397,1.326,2.327,3.155
"2031-12",2.753,1.216,5.687,1.369,4.732,0.553,2.411,3.067
"2032-01",2.446,1.036,5.535,0.949,4.047,1.372,1.391,3.136
"2032-02",1.854,1.358,5.363,0.913,3.628,1.274,2.567,2.841
"2032-03",2.285,1.308,2.766,1.979,4.05,0.445,0.977,2.624
"2032-04",1.988,1.507,1.989,3.189,3.47,0.856,0.451,2.089
"2032-05",2,1.845,2.083,3.593,3.753,0.367,2.081,2.304
"2032-06",2.113,1.893,1.444,3.221,3.661,0.34,1.257,2.07
"2032-07",3.034,2.583,0.847,2.368,4.08,1.105,0.799,2.297
"2032-08",3.405,2.808,0.631,1.978,4.214,0.634,0.894,2.876
"2032-09",3.693,2.711,1.006,2.628,4.321,0.733,2.046,2.889
"2032-10",3.344,2.244,2.351,2.2,4.443,0.919,3.082,3.328
"2032-11",3.362,1.826,2.961,2.032,3.868,0.967,3.253,3.08
"2032-12",3.203,1.719,1.716,0.838,3.331,1.396,2.93,3.055
"2033-01",2.172,1.415,5.709,0.35,2.96,0.394,2.135,3.028
"2033-02",2.516,0.905,4.751,1.562,2.779,1.172,1.72,2.502
"2033-03",1.902,1.21,2.371,2.092,3.717,0.837,0.795,2.23
"2033-04",1.93,1.683,2.829,2.843,3.666,0.381,0.897,2.314
"2033-05",1.889,1.437,1.883,3.42,3.54,0.426,0.813,2.254
"2033-06",1.648,2.2,0.764,4.68,3.839,0.873,1.289,2.017
"2033-07",2.83,2.633,0.748,1.5,4.07,0.892,1.004,2.307
"2033-08",3.17,2.424,0.811,1.562,3.584,1.371,2.049,2.573
"2033-09",2.409,2.585,1.456,2.228,3.83,1.761,2.48,2.893
"2033-10",3.458,2.232,3.327,1.452,5.362,1.462,3.771,3.646
"2033-11",2.674,1.868,4.18,0.754,2.602,0.446,4.584,3.006
"2033-12",2.677,1.307,2.894,2.22,3.031,1.733,1.866,2.813
"2034-01",2.508,1.256,3.439,0.478,2.789,0.512,3.217,2.809
"2034-02",2.223,1.03,2.582,1.473,4.086,0.991,1.62,2.556
"2034-03",1.824,1.237,2.326,1.323,3.551,0.663,0.694,2.038
"2034-04",1.362,1.583,3.198,3.182,4.368,0.283,2.401,2.226
"2034-05",1.559,1.836,1.244,4.641,3.84,1.327,1.294,2.162
"2034-06",2.177,1.655,1.52,3.215,3.902,0.732,0.465,2.113
"2034-07",3.647,2.019,0.572,2.7,4.084,1.243,1.012,2.405
"2034-08",3.287,2.64,0.797,1.249,3.841,1.207,0.96,2.641
"2034-09",3.568,2.979,1.308,1.362,2.768,1.215,1.857,3.039
"2034-10",3.529,1.991,2.753,0.571,2.345,0.953,3.468,3.048
"2034-11",3.637,1.744,1.515,2.535,4.594,1.011,2.326,3.041
"2034-12",2.349,1.683,4.524,1.075,5.289,0.442,2.751,3.079
"2035-01",2.462,1.577,2.044,1.746,3.545,1.072,1.851,2.686
"2035-02",2.607,0.853,2.375,1.53,2.813,1.588,1.088,2.45
"2035-03",2.053,0.988,2.818,2.674,3.824,0.424,0.308,2.135
"2035-04",2.04,1.584,2.213,2.497,3.813,0.281,0.252,2.185
