#Dataset: Monthly information aggregated on IPCC reference regions for CMIP5/6 and CORDEX
#Reference: https://doi.org/10.5194/essd-12-2959-2020
#Project: CORDEX-SEA
#Experiment: rcp85
#Model: MPI-M-MPI-ESM-MR_r1i1p1_ICTP-RegCM4-7_v0
#Variable: pr
#Variable_longname: mean daily precipitation
#Units: mm/day
#Time_frequency: month
#Feature_type: regional mean time series
#Regions: IPCC-WGI-reference-regions-v4
#Area: land and sea
#Spatial_resolution: 0.5 degrees
#Interpolation_method: cdo remapcon
#Creation_Date: 2021-03-13
"date","SEA","full_domain"
"2039-05",11.012,9.124
"2039-06",11.982,10.395
"2039-07",12.757,11.463
"2039-08",9.612,9.491
"2039-09",11.683,9.99
"2039-10",10.93,9.206
"2039-11",6.585,5.968
"2039-12",9.726,8.057
"2040-01",12.509,10.75
"2040-02",6.461,5.913
"2040-03",6.504,6.647
"2040-04",5.203,5.388
"2040-05",8,7.99
"2040-06",13.237,11.299
"2040-07",15.257,12.017
"2040-08",10.615,9.261
"2040-09",10.905,9.721
"2040-10",8.908,8.172
"2040-11",6.687,6.259
"2040-12",9.004,7.478
"2041-01",8.062,7.288
"2041-02",8.336,7.624
"2041-03",7.762,7.027
"2041-04",6.167,6.155
"2041-05",8.921,8.353
"2041-06",12.974,11.725
"2041-07",8.503,9.765
"2041-08",11.222,10.012
"2041-09",11.764,9.923
"2041-10",8.043,7.641
"2041-11",7.559,7.247
"2041-12",5.451,5.638
"2042-01",6.512,5.739
"2042-02",7.316,7.317
"2042-03",4.012,3.866
"2042-04",3.244,3.849
"2042-05",7.763,8.025
"2042-06",12.049,10.783
"2042-07",14.53,11.878
"2042-08",14.411,13.243
"2042-09",8.807,8.997
"2042-10",8.567,7.929
"2042-11",8.352,6.685
"2042-12",8.275,6.994
"2043-01",7.167,7.027
"2043-02",4.712,6.037
"2043-03",6.623,6.277
"2043-04",7.438,6.969
"2043-05",10.713,8.636
"2043-06",11.108,9.948
"2043-07",12.817,11.059
"2043-08",10.061,10.561
"2043-09",8.926,9.128
"2043-10",8.226,7.466
"2043-11",7.035,7.01
"2043-12",7.174,6.353
"2044-01",7.767,7.255
"2044-02",7.679,7.022
"2044-03",4.974,5.082
"2044-04",3.981,4.222
"2044-05",7.854,7.539
"2044-06",7.829,8.705
"2044-07",12.518,12.275
"2044-08",8.113,9.005
"2044-09",5.91,6.994
"2044-10",6.215,5.383
"2044-11",5.755,5.442
"2044-12",5.121,5.146
"2045-01",8.889,8.314
"2045-02",6.53,7.014
"2045-03",4.049,4.569
"2045-04",4.452,4.996
"2045-05",11.876,10.59
"2045-06",13.613,12.12
"2045-07",9.913,8.777
"2045-08",10.162,10.519
"2045-09",9.423,8.757
"2045-10",13.647,11.639
"2045-11",9.624,10.283
"2045-12",5.84,6.005
"2046-01",7.748,7.048
"2046-02",5.813,5.325
"2046-03",4.209,4.74
"2046-04",3.339,3.706
"2046-05",5.578,5.627
"2046-06",10.471,10.037
"2046-07",10.109,10.503
"2046-08",10.115,9.25
"2046-09",9.536,8.029
"2046-10",10.583,8.758
"2046-11",5.877,4.69
"2046-12",7.864,6.507
"2047-01",8.652,7.684
"2047-02",9.003,8.236
"2047-03",6.602,6.631
"2047-04",5.17,5.276
"2047-05",13.994,11.461
"2047-06",15.734,12.473
"2047-07",14.713,12.695
"2047-08",12.312,10.195
"2047-09",14.539,12.199
"2047-10",14.395,12.284
"2047-11",9.713,8.309
"2047-12",6.686,6.101
"2048-01",9.352,8.738
"2048-02",7.209,6.843
"2048-03",9.981,8.879
"2048-04",7.062,6.471
"2048-05",9.171,9.57
"2048-06",12.415,10.876
"2048-07",11.684,11.07
