#Dataset: Monthly information aggregated on IPCC reference regions for CMIP5/6 and CORDEX
#Reference: https://doi.org/10.5194/essd-12-2959-2020
#Project: CORDEX-SEA
#Experiment: rcp85
#Model: MOHC-HadGEM2-ES_r1i1p1_RU-CORE-RegCM4-3_v4
#Variable: pr
#Variable_longname: mean daily precipitation
#Units: mm/day
#Time_frequency: month
#Feature_type: regional mean time series
#Regions: IPCC-WGI-reference-regions-v4
#Area: land and sea
#Spatial_resolution: 0.5 degrees
#Interpolation_method: cdo remapcon
#Creation_Date: 2021-03-13
"date","SEA","full_domain"
"2061-04",6.098,5.475
"2061-05",6.091,6.389
"2061-06",5.319,5.547
"2061-07",5.469,5.45
"2061-08",5.293,5.012
"2061-09",5.242,4.887
"2061-10",5.51,4.826
"2061-11",5.716,4.995
"2061-12",5.455,4.85
"2062-01",7.972,6.317
"2062-02",7.244,6.183
"2062-03",6.324,4.99
"2062-04",6.629,5.889
"2062-05",5.691,5.625
"2062-06",7.622,7.272
"2062-07",6.751,6.318
"2062-08",8.013,7.862
"2062-09",7.183,6.713
"2062-10",7.679,6.352
"2062-11",6.078,5.35
"2062-12",5.366,5.156
"2063-01",9.086,7.658
"2063-02",8.633,6.768
"2063-03",7.135,6.35
"2063-04",6.21,5.911
"2063-05",6.354,5.797
"2063-06",5.508,5.677
"2063-07",5.811,6.068
"2063-08",8.529,7.874
"2063-09",7.467,7.829
"2063-10",6.561,5.596
"2063-11",6.173,5.706
"2063-12",6.824,5.846
"2064-01",7.862,6.666
"2064-02",8.864,7.185
"2064-03",7.4,6.096
"2064-04",6.264,5.27
"2064-05",5.388,5.658
"2064-06",4.36,4.726
"2064-07",5.234,5.289
"2064-08",5.926,6.283
"2064-09",7.503,7.381
"2064-10",6.443,5.33
"2064-11",6.061,4.923
"2064-12",4.512,4.364
"2065-01",8.676,6.489
"2065-02",6.811,5.539
"2065-03",8.119,6.392
"2065-04",5.428,4.952
"2065-05",8.494,7.148
"2065-06",5.029,4.892
"2065-07",5.642,5.667
"2065-08",6.026,6.231
"2065-09",8.157,7.597
"2065-10",7.557,6.403
"2065-11",6.984,6.085
"2065-12",5.288,5.103
"2066-01",7.86,6.245
"2066-02",7.081,5.567
"2066-03",7.006,5.939
"2066-04",8.37,7.025
"2066-05",6.52,6.537
"2066-06",4.382,4.725
"2066-07",4.533,4.859
"2066-08",5.102,5.933
"2066-09",8.155,8.214
"2066-10",8.017,6.553
"2066-11",6.075,5.693
"2066-12",5.775,5.333
"2067-01",7.876,6.675
"2067-02",8.646,8.007
"2067-03",7.721,6.089
"2067-04",6.05,5.045
"2067-05",5.076,5.488
"2067-06",4.752,5.066
"2067-07",3.752,4.468
"2067-08",5.164,6.74
"2067-09",7.195,6.842
"2067-10",6.523,5.326
"2067-11",5.556,4.71
"2067-12",6.23,5.431
"2068-01",5.676,4.985
"2068-02",6.321,5.342
"2068-03",5.092,4.355
"2068-04",5.249,5.373
"2068-05",6.009,5.632
"2068-06",6.745,6.487
"2068-07",4.91,6.018
"2068-08",7.438,7.251
"2068-09",8.292,7.991
"2068-10",6.932,6.12
"2068-11",6.962,5.964
"2068-12",5.323,5.14
"2069-01",8.135,6.611
"2069-02",8.89,7.305
"2069-03",5.918,4.751
"2069-04",6.305,5.353
"2069-05",5.424,5.071
"2069-06",5.124,5.198
"2069-07",4.545,4.992
"2069-08",4.721,5.325
"2069-09",7.013,6.314
"2069-10",6.591,5.64
"2069-11",6.257,5.395
"2069-12",4.376,4.464
"2070-01",8.129,6.538
"2070-02",7.629,6.688
"2070-03",8.296,6.373
