#Dataset: Monthly information aggregated on IPCC reference regions for CMIP5/6 and CORDEX
#Reference: https://doi.org/10.5194/essd-12-2959-2020
#Project: CORDEX-EUR
#Experiment: historical
#Model: MOHC-HadGEM2-ES_r1i1p1_historical_CLMcom-CCLM4-8-17_v1
#Variable: pr
#Variable_longname: mean daily precipitation
#Units: mm/day
#Time_frequency: month
#Feature_type: regional mean time series
#Regions: IPCC-WGI-reference-regions-v4
#Area: land and sea
#Spatial_resolution: 0.5 degrees
#Interpolation_method: cdo remapcon
#Creation_Date: 2021-03-14
"date","NEU","WCE","EEU","MED","world"
"1983-04",2.169,0.996,1.446,1.317,1.485
"1983-05",1.022,1.24,1.675,1.212,1.207
"1983-06",1.372,0.909,1.932,0.467,0.886
"1983-07",1.853,0.887,1.55,0.035,0.812
"1983-08",1.929,1.048,1.951,0.023,0.929
"1983-09",2.85,1.828,2.443,0.771,1.757
"1983-10",2.852,2.238,2.392,1.717,2.014
"1983-11",2.423,1.758,1.73,2.273,2.167
"1983-12",2.844,1.879,1.61,1.568,2.103
"1984-01",2.224,2.565,1.81,2.724,2.016
"1984-02",2.918,2.235,1.383,1.605,1.99
"1984-03",3.403,2.565,2.008,0.779,2.009
"1984-04",2.44,1.24,2.165,0.502,1.416
"1984-05",1.491,1.172,1.568,0.984,1.16
"1984-06",1.372,1.332,1.946,0.755,0.972
"1984-07",1.77,1.08,1.471,0.058,0.866
"1984-08",1.755,0.494,1.53,0.218,0.823
"1984-09",2.473,1.824,1.774,0.825,1.448
"1984-10",3.193,2.092,1.882,1.486,2.019
"1984-11",3.28,1.995,2.139,1.491,2.253
"1984-12",3.214,2.029,1.016,1.456,2.254
"1985-01",2.983,1.31,1.067,1.278,1.716
"1985-02",3.521,2.451,1.947,0.893,2.147
"1985-03",3.054,2.195,1.77,0.685,1.749
"1985-04",2.055,2.064,1.939,0.731,1.513
"1985-05",1.924,1.126,1.546,0.738,1.195
"1985-06",1.034,1.353,2.167,0.856,0.974
"1985-07",1.884,0.612,1.44,0.097,0.763
"1985-08",2.386,0.447,1.44,0.197,0.994
"1985-09",1.964,1.598,2.02,0.708,1.419
"1985-10",2.729,2.454,1.644,1.641,1.991
"1985-11",3.235,3.049,2.653,1.447,2.234
"1985-12",2.581,3.095,1.563,2.53,2.537
"1986-01",2.991,2.976,2.262,1.576,2.187
"1986-02",3.319,2.509,1.655,0.919,1.972
"1986-03",2.614,1.808,1.577,1.037,1.684
"1986-04",2.457,1.666,2.107,0.598,1.477
"1986-05",0.973,1.065,0.743,1.225,1.043
"1986-06",1.491,1.568,2.606,0.66,1.076
"1986-07",1.827,0.667,1.396,0.088,0.78
"1986-08",2.228,0.563,1.763,0.082,0.877
"1986-09",2.815,0.592,1.884,0.472,1.335
"1986-10",2.163,2.531,1.612,2.286,2.165
"1986-11",1.81,1.768,1.677,2.527,2.205
"1986-12",2.66,3.078,2.051,2.373,2.343
"1987-01",3.067,3.397,2.204,1.497,2.402
"1987-02",2.058,1.099,1.467,1.527,1.709
"1987-03",2.332,1.794,1.102,1.58,1.702
"1987-04",1.556,1.675,2.339,0.59,1.28
"1987-05",1.829,2.017,2.006,0.385,1.142
"1987-06",1.294,1.378,2.331,0.611,0.993
"1987-07",1.955,1.219,1.747,0.091,0.926
"1987-08",2.111,0.639,2.081,0.071,0.992
"1987-09",1.31,1.185,1.86,0.997,1.353
"1987-10",2.224,2.892,3.032,2.523,2.417
"1987-11",2.126,2.786,1.057,2.042,2.149
"1987-12",2.662,3.272,2.802,2.287,2.372
"1988-01",3.034,2.523,1.6,1.3,2.201
"1988-02",2.483,2.225,1.171,1.028,1.778
"1988-03",2.205,2.828,1.999,1.377,1.735
"1988-04",1.287,1.279,1.658,0.913,1.242
"1988-05",1.664,1.721,1.599,0.714,1.202
"1988-06",1.298,1.789,1.719,0.483,1.05
"1988-07",1.906,0.861,1.515,0.161,0.832
"1988-08",2.346,0.79,1.635,0.064,1
"1988-09",2.345,0.793,2.148,0.323,1.159
"1988-10",2.491,2.778,1.27,1.285,1.858
"1988-11",2.693,3.943,3.078,1.942,2.4
"1988-12",2.602,1.16,0.998,2.645,2.243
"1989-01",2.931,2.707,1.588,1.763,2.252
"1989-02",2.333,1.515,0.629,1.64,1.852
"1989-03",2.533,2.044,2.538,0.924,1.671
"1989-04",1.57,1.902,1.365,1.092,1.411
"1989-05",1.901,2.281,2.008,0.696,1.357
"1989-06",1.369,2.067,1.919,0.433,1.054
"1989-07",1.633,1.364,1.868,0.099,0.801
"1989-08",1.854,0.959,1.877,0.057,0.888
"1989-09",1.713,1.994,2.087,0.794,1.261
"1989-10",2.684,1.943,1.898,1.71,1.904
"1989-11",3.362,2.337,1.261,2.223,2.391
"1989-12",2.693,3.225,2.244,3.016,2.73
"1990-01",3.099,2.045,1.727,1.552,2.118
"1990-02",2.846,2.242,2.028,0.923,1.965
"1990-03",3.026,2.071,2.312,0.873,1.753
"1990-04",1.833,1.972,1.658,1.487,1.573
"1990-05",1.384,1.448,2.318,0.918,1.242
"1990-06",1.787,1.229,1.935,0.213,0.975
"1990-07",1.895,1.004,1.591,0.115,0.874
"1990-08",1.48,0.441,1.643,0.143,0.811
"1990-09",2.813,1.48,1.495,0.466,1.282
"1990-10",3.139,2.003,1.488,1.839,2.043
"1990-11",3.553,2.088,1.751,2.031,2.363
"1990-12",2.78,2.125,1.559,2.08,2.138
"1991-01",3.573,1.816,1.638,1.101,2.197
"1991-02",3.247,2.298,1.711,1.115,2.182
"1991-03",2.854,1.369,1.812,0.469,1.577
"1991-04",2.37,1.833,1.724,1.186,1.521
"1991-05",1.159,1.475,1.496,1.351,1.317
"1991-06",1.6,0.902,1.167,0.376,0.859
"1991-07",1.933,0.524,1.423,0.039,0.771
"1991-08",1.293,0.711,1.949,0.372,0.927
"1991-09",2.527,1.815,1.901,1.009,1.509
"1991-10",2.743,2.625,3.142,1.594,2.025
"1991-11",2.984,1.929,1.843,2.309,2.27
"1991-12",2.652,1.698,1.236,2.169,2.086
"1992-01",3.443,2.184,1.477,1.576,2.502
"1992-02",2.152,2.577,1.946,1.412,1.896
"1992-03",2.867,2.577,1.738,1.042,1.773
"1992-04",2.637,2.297,2.213,0.842,1.627
"1992-05",1.478,2.429,2.464,0.851,1.403
"1992-06",1.189,2.264,2.083,0.72,1.202
"1992-07",1.514,1.43,2.52,0.122,0.885
"1992-08",1.979,1.185,2.091,0.199,1.075
"1992-09",1.996,1.049,1.32,0.913,1.321
"1992-10",1.612,1.073,1.744,2.565,1.956
"1992-11",3.022,2.839,1.778,1.617,2.239
"1992-12",3.301,1.882,1.101,2.026,2.263
"1993-01",3.428,2.56,1.509,2.27,2.33
"1993-02",2.631,2.42,1.308,1.812,1.907
"1993-03",2.054,2.101,1.353,1.293,1.604
"1993-04",1.508,1.838,1.237,1.328,1.464
"1993-05",1.857,1.61,2.623,0.517,1.269
"1993-06",1.734,1.421,1.703,0.284,0.954
"1993-07",1.315,0.542,1.287,0.077,0.645
"1993-08",1.571,0.817,1.551,0.173,0.935
"1993-09",2.656,1.603,1.918,0.461,1.364
"1993-10",2.455,2.26,2.809,1.831,2.02
"1993-11",2.608,1.493,1.731,2.146,2.244
"1993-12",3.263,2.241,0.953,2.262,2.468
"1994-01",2.621,1.286,0.599,1.514,1.996
"1994-02",3.35,2.429,1.723,1.249,2.159
"1994-03",2.077,1.65,1.348,1.309,1.607
"1994-04",1.171,1.936,2.08,1.362,1.552
"1994-05",1.208,1.77,2.438,1.231,1.331
"1994-06",1.533,1.503,2.885,0.729,1.184
"1994-07",1.465,1.069,2.387,0.051,0.784
"1994-08",2.476,1.305,1.839,0.208,1.169
"1994-09",1.196,1.216,1.802,1.071,1.285
"1994-10",2.481,2.902,3.204,1.731,2.16
"1994-11",3.406,2.328,1.674,1.594,2.368
"1994-12",2.819,2.881,1.921,2.065,2.468
"1995-01",2.622,2.729,1.375,1.456,2.152
"1995-02",2.71,2.018,1.527,1.357,1.794
"1995-03",1.639,2.691,2.387,1.399,1.758
"1995-04",2.379,1.756,1.643,1.016,1.655
"1995-05",1.662,1.696,2.043,0.595,1.246
"1995-06",2.006,1.71,2.651,0.254,1.128
"1995-07",1.235,0.484,0.895,0.195,0.552
"1995-08",1.682,1.044,1.827,0.192,0.951
"1995-09",2.305,1.424,2.184,0.402,1.276
"1995-10",3.239,1.473,1.891,1.202,1.944
"1995-11",3.178,2.171,1.99,2.11,2.291
"1995-12",1.922,1.69,1.137,2.592,2.272
"1996-01",3.142,2.715,2.388,1.782,2.429
"1996-02",2.816,2.445,1.607,1.656,2.154
"1996-03",2.222,1.99,1.291,1.342,1.861
"1996-04",1.856,1.507,1.675,1.009,1.526
"1996-05",0.99,1.81,2.052,1.023,1.172
"1996-06",1.161,1.458,1.823,0.527,0.993
"1996-07",1.879,1.126,1.846,0.115,0.84
"1996-08",2.198,1.767,3.126,0.197,1.198
"1996-09",1.664,2.032,1.918,0.836,1.305
"1996-10",2.725,2.688,1.826,2.03,2.096
"1996-11",3.672,2.307,1.947,1.529,2.189
