#Dataset: MOHC-HadGEM2-ES_r1i1p1_KNMI-RACMO21P_v2
#Variable: tas
#Area: sea
#Interpolation_method: cdo remap
#Spatial_resolution: 0.5º
#Creation_Date: 2021-02-23
#Author: IPCC-WGI Atlas Hub (https://github.com/SantanderMetGroup/IPCC-Atlas). Santander Meteorology Group.
"date","EAN","WAN","full_domain"
"2026-10",-12.443,-8.961,-7.526
"2026-11",-6.74,-5.307,-3.786
"2026-12",-0.682,-0.67,0.446
"2027-01",0.79,1.54,2.332
"2027-02",0.753,1.768,2.63
"2027-03",-2.011,-0.012,0.763
"2027-04",-7.774,-3.629,-2.933
"2027-05",-10.84,-6.175,-5.368
"2027-06",-13.213,-8.163,-7.294
"2027-07",-14.327,-9.788,-8.545
"2027-08",-15.866,-10.729,-9.663
"2027-09",-16.472,-11.485,-10.478
"2027-10",-13.248,-9.137,-8.23
"2027-11",-6.433,-6.452,-4.222
"2027-12",-1.608,-0.642,-0.05
"2028-01",0.07,1.276,1.737
"2028-02",0.157,1.383,2.091
"2028-03",-2.389,-0.822,0.328
"2028-04",-7.068,-4.834,-3.055
"2028-05",-11.029,-5.096,-4.984
"2028-06",-13.142,-9.714,-7.806
"2028-07",-16.069,-10.157,-9.4
"2028-08",-14.136,-10.954,-9.437
"2028-09",-12.986,-12.189,-9.168
"2028-10",-9.571,-8.153,-5.92
"2028-11",-6.26,-3.867,-3.384
"2028-12",-0.893,-0.63,0.295
"2029-01",0.684,1.549,2.209
"2029-02",0.258,1.141,2.267
"2029-03",-3.74,-0.622,0.002
"2029-04",-8.207,-3.554,-3.239
"2029-05",-11.935,-7.406,-6.288
"2029-06",-14.196,-8.491,-7.979
"2029-07",-17.436,-11.029,-10.378
"2029-08",-17.996,-14.612,-11.72
"2029-09",-16.519,-11.704,-10.759
"2029-10",-14.676,-8.857,-9.028
"2029-11",-6.891,-6.643,-4.228
"2029-12",-1.237,-0.999,-0.063
"2030-01",0.269,1.449,1.932
"2030-02",-0.166,1.677,2.228
"2030-03",-3.16,-0.452,0.477
"2030-04",-7.033,-2.646,-2.177
"2030-05",-11.653,-6.642,-5.779
"2030-06",-12.403,-7.05,-6.768
"2030-07",-15.869,-8.57,-9.165
"2030-08",-14.949,-12.48,-10.053
"2030-09",-15.551,-12.876,-10.243
"2030-10",-13.037,-7.872,-7.602
"2030-11",-6.239,-4.385,-3.451
"2030-12",-0.99,-0.379,0.248
"2031-01",0.561,1.556,2.048
"2031-02",0.301,1.308,2.255
"2031-03",-3.881,0.199,0.183
"2031-04",-8.089,-3.816,-3.105
"2031-05",-12.891,-4.853,-5.864
"2031-06",-12.642,-9.338,-8.105
"2031-07",-15.426,-9.38,-9.597
"2031-08",-14.451,-11.169,-9.816
"2031-09",-15.121,-9.141,-9.159
"2031-10",-13.114,-8.371,-7.993
"2031-11",-7.041,-4.699,-3.838
"2031-12",-1.1,0.358,0.412
"2032-01",0.553,2.01,2.195
"2032-02",-0.194,2.352,2.315
"2032-03",-2.731,-0.255,0.239
"2032-04",-7.826,-2.1,-2.445
"2032-05",-11.044,-6.206,-5.592
"2032-06",-15.663,-10.022,-9
"2032-07",-13.523,-10.242,-8.615
"2032-08",-16.504,-12.832,-11.033
"2032-09",-14.598,-12.372,-10.056
"2032-10",-10.955,-10.031,-7.364
"2032-11",-5.48,-4.332,-3.143
"2032-12",-0.862,0.134,0.614
"2033-01",1.061,1.834,2.54
"2033-02",-0.038,1.814,2.462
"2033-03",-4.39,-1.098,-0.099
"2033-04",-9.022,-1.694,-2.701
"2033-05",-11.195,-3.423,-4.627
"2033-06",-13.131,-10.175,-7.974
"2033-07",-12.416,-12.854,-8.762
"2033-08",-14.719,-14.956,-10.18
"2033-09",-14.541,-12.969,-9.643
"2033-10",-11.154,-8.067,-6.633
"2033-11",-6.544,-4.878,-3.647
"2033-12",-1.055,-0.365,0.368
"2034-01",1.029,1.409,2.238
"2034-02",0.439,1.824,2.489
"2034-03",-2.663,0.472,0.638
"2034-04",-5.613,-2.551,-1.584
"2034-05",-7.129,-6.33,-3.99
"2034-06",-10.287,-9.39,-5.961
"2034-07",-15.42,-10.827,-8.859
"2034-08",-13.881,-13.097,-9.36
"2034-09",-13.62,-14.048,-9.103
"2034-10",-11.551,-9.353,-7.107
"2034-11",-4.675,-3.604,-2.294
"2034-12",-0.854,-0.222,0.855
"2035-01",1.219,2.391,3.086
"2035-02",1.192,1.805,3.281
"2035-03",-1.776,-0.93,1.009
