#Dataset: Monthly information aggregated on IPCC reference regions for CMIP5/6 and CORDEX
#Reference: https://doi.org/10.5194/essd-12-2959-2020
#Project: CORDEX-EAS
#Experiment: rcp26
#Model: MOHC-HadGEM2-ES_r1i1p1_ICTP-RegCM4-4_v0
#Variable: pr
#Variable_longname: mean daily precipitation
#Units: mm/day
#Time_frequency: month
#Feature_type: regional mean time series
#Regions: IPCC-WGI-reference-regions-v4
#Area: sea only
#Spatial_resolution: 0.5 degrees
#Interpolation_method: cdo remapcon
#Creation_Date: 2021-03-13
"date","ECA","TIB","EAS","SAS","SEA","NAU","BOB","full_domain"
"2018-06",NA,NA,7.392,0.861,13.02,NA,1.836,5.986
"2018-07",NA,NA,4.409,0.848,15.56,NA,2.612,6.814
"2018-08",NA,NA,5.627,1.484,14.101,NA,5.818,7.642
"2018-09",NA,NA,4.575,1.227,13.839,NA,8.147,7.388
"2018-10",NA,NA,6.071,2.526,12.698,NA,2.709,7.633
"2018-11",NA,NA,7.64,0.868,12.181,NA,2.1,7.295
"2018-12",NA,NA,5.233,0.105,10.788,NA,0.71,5.872
"2019-01",NA,NA,4.04,0.161,4.584,NA,0.112,4.155
"2019-02",NA,NA,5.019,0.264,2.797,NA,0.096,3.842
"2019-03",NA,NA,4.447,0.052,2.505,NA,0.016,3.606
"2019-04",NA,NA,4.286,0.251,4.873,NA,1.469,3.923
"2019-05",NA,NA,4.188,0.446,6.777,NA,0.26,3.804
"2019-06",NA,NA,5.466,0.398,10.221,NA,1.053,5.092
"2019-07",NA,NA,5.537,0.88,15.1,NA,2.23,6.98
"2019-08",NA,NA,4.883,0.864,16.301,NA,1.977,7.384
"2019-09",NA,NA,6.255,0.421,18.09,NA,1.143,8.356
"2019-10",NA,NA,5.169,1.85,11.719,NA,1.615,7.074
"2019-11",NA,NA,7.123,0.767,10.323,NA,1.509,7.568
"2019-12",NA,NA,5.83,0.612,8.785,NA,1.731,6.275
"2020-01",NA,NA,5.536,0.08,3.165,NA,0.124,4.173
"2020-02",NA,NA,5.23,0.227,2.294,NA,0.103,3.375
"2020-03",NA,NA,4.822,0.094,2.578,NA,0.096,3.631
"2020-04",NA,NA,4.034,0.396,4.733,NA,0.583,3.624
"2020-05",NA,NA,3.851,0.572,6.898,NA,0.476,4.341
"2020-06",NA,NA,6.027,0.7,12.05,NA,2.641,5.865
"2020-07",NA,NA,6.763,1.694,16.909,NA,4.418,7.705
"2020-08",NA,NA,5.928,0.978,15.899,NA,1.737,8.012
"2020-09",NA,NA,7.289,0.214,15.817,NA,1.735,7.537
"2020-10",NA,NA,4.345,0.449,10.239,NA,0.915,6.627
"2020-11",NA,NA,7.196,0.269,7.308,NA,0.569,6.684
"2020-12",NA,NA,5.71,0.082,6.789,NA,0.173,5.756
"2021-01",NA,NA,5.185,0.402,4.512,NA,0.568,4.235
"2021-02",NA,NA,5.034,0.079,1.53,NA,0.039,3.498
"2021-03",NA,NA,4.66,0.072,1.501,NA,0.088,3.468
"2021-04",NA,NA,4.705,0.154,2.988,NA,0.251,3.81
"2021-05",NA,NA,5.994,0.49,6.184,NA,0.264,4.909
"2021-06",NA,NA,4.319,0.583,15.635,NA,1.805,6.632
"2021-07",NA,NA,8.002,1.12,15.768,NA,2.24,8.227
"2021-08",NA,NA,8.112,1.618,16.06,NA,2.762,8.068
"2021-09",NA,NA,6.873,0.447,14.419,NA,2.687,6.833
"2021-10",NA,NA,4.337,0.725,8.525,NA,0.65,5.79
"2021-11",NA,NA,5.953,1.743,9.676,NA,1.498,6.79
"2021-12",NA,NA,6.348,1.355,8.792,NA,1.978,5.725
"2022-01",NA,NA,5.439,0.212,4.595,NA,0.436,4.271
"2022-02",NA,NA,5.405,0.076,1.402,NA,0.041,3.299
"2022-03",NA,NA,4.41,0.092,1.978,NA,0.118,3.111
"2022-04",NA,NA,5.823,0.067,1.71,NA,0.028,3.675
"2022-05",NA,NA,4.422,0.201,6.672,NA,0.128,4.377
"2022-06",NA,NA,6.725,0.86,14.728,NA,1.44,6.547
"2022-07",NA,NA,6.436,1.862,20.362,NA,5.811,8.233
"2022-08",NA,NA,9.745,1.826,18.165,NA,5.461,8.594
"2022-09",NA,NA,5.057,2.005,16.047,NA,7.874,8.272
"2022-10",NA,NA,4.719,1.01,11.721,NA,1.108,6.582
"2022-11",NA,NA,4.14,0.767,9.753,NA,1.96,6.315
"2022-12",NA,NA,4.364,0.113,5.693,NA,0.185,5.885
"2023-01",NA,NA,4.222,0.217,5.11,NA,0.117,4.22
"2023-02",NA,NA,3.595,0.122,2.095,NA,0.038,3.534
"2023-03",NA,NA,4.631,0.28,2.961,NA,0.079,3.551
"2023-04",NA,NA,3.795,0.08,4.061,NA,0.021,3.829
"2023-05",NA,NA,6.107,0.267,8.199,NA,0.489,5.383
"2023-06",NA,NA,5.817,0.816,13.854,NA,2.439,6.832
"2023-07",NA,NA,5.759,2.928,17.237,NA,6.424,8.516
"2023-08",NA,NA,7.688,1.465,18.074,NA,3.573,8.096
"2023-09",NA,NA,5.556,1.161,15.736,NA,3.223,7.113
