#Dataset: Monthly information aggregated on IPCC reference regions for CMIP5/6 and CORDEX
#Reference: https://doi.org/10.5194/essd-12-2959-2020
#Project: CORDEX-SEA
#Experiment: rcp45
#Model: IPSL-IPSL-CM5A-LR_r1i1p1_RU-CORE-RegCM4-3_v4
#Variable: pr
#Variable_longname: mean daily precipitation
#Units: mm/day
#Time_frequency: month
#Feature_type: regional mean time series
#Regions: IPCC-WGI-reference-regions-v4
#Area: sea only
#Spatial_resolution: 0.5 degrees
#Interpolation_method: cdo remapcon
#Creation_Date: 2021-03-13
"date","SEA","full_domain"
"2037-05",0.671,0.594
"2037-06",0.637,0.555
"2037-07",0.526,0.648
"2037-08",0.424,0.598
"2037-09",0.57,0.459
"2037-10",0.931,0.758
"2037-11",1.377,1.262
"2037-12",1.52,1.289
"2038-01",2.03,1.58
"2038-02",1.408,1.095
"2038-03",0.944,0.879
"2038-04",0.681,0.763
"2038-05",0.728,0.771
"2038-06",0.819,0.631
"2038-07",0.517,0.513
"2038-08",0.531,0.513
"2038-09",0.606,0.557
"2038-10",0.854,0.694
"2038-11",1.623,1.29
"2038-12",1.72,1.431
"2039-01",1.592,1.417
"2039-02",1.087,1.221
"2039-03",0.884,0.774
"2039-04",0.83,0.841
"2039-05",0.664,0.712
"2039-06",0.487,0.491
"2039-07",0.508,0.516
"2039-08",0.332,0.479
"2039-09",0.379,0.362
"2039-10",0.813,0.681
"2039-11",1.458,1.235
"2039-12",1.849,1.677
"2040-01",2.139,1.714
"2040-02",1.466,1.252
"2040-03",0.909,0.811
"2040-04",0.678,0.659
"2040-05",0.773,0.665
"2040-06",0.593,0.539
"2040-07",0.489,0.454
"2040-08",0.422,0.481
"2040-09",0.488,0.486
"2040-10",0.833,0.822
"2040-11",1.514,1.379
"2040-12",1.726,1.328
"2041-01",1.934,1.644
"2041-02",1.306,1.233
"2041-03",1.546,1.258
"2041-04",1.171,0.895
"2041-05",0.889,0.856
"2041-06",0.648,0.583
"2041-07",0.419,0.526
"2041-08",0.212,0.377
"2041-09",0.446,0.398
"2041-10",0.687,0.646
"2041-11",1.279,1.219
"2041-12",1.416,1.213
"2042-01",1.661,1.423
"2042-02",1.098,1
"2042-03",0.671,0.65
"2042-04",0.773,0.868
"2042-05",0.927,0.72
"2042-06",0.742,0.722
"2042-07",0.493,0.524
"2042-08",0.373,0.477
"2042-09",0.463,0.495
"2042-10",0.947,0.696
"2042-11",1.329,1.019
"2042-12",1.519,1.093
"2043-01",2.291,1.83
"2043-02",1.845,1.5
"2043-03",0.711,0.737
"2043-04",0.713,0.833
"2043-05",0.734,0.652
"2043-06",0.41,0.454
"2043-07",0.541,0.525
"2043-08",0.48,0.477
"2043-09",0.456,0.502
"2043-10",1.257,0.905
"2043-11",1.711,1.376
"2043-12",1.565,1.108
"2044-01",1.554,1.187
"2044-02",1.088,1.273
"2044-03",0.964,0.928
"2044-04",0.83,0.697
"2044-05",0.688,0.619
"2044-06",0.631,0.607
"2044-07",0.505,0.562
"2044-08",0.558,0.596
"2044-09",0.44,0.494
"2044-10",0.701,0.581
"2044-11",1.515,1.205
"2044-12",1.951,1.559
"2045-01",1.889,1.425
"2045-02",1.303,1.135
"2045-03",0.941,0.847
"2045-04",0.752,0.634
"2045-05",0.79,0.827
"2045-06",0.669,0.57
"2045-07",0.435,0.459
"2045-08",0.42,0.488
"2045-09",0.346,0.399
"2045-10",0.868,0.727
"2045-11",1.238,0.972
"2045-12",1.869,1.584
"2046-01",1.541,1.3
"2046-02",1.274,1.129
"2046-03",1.146,1.193
"2046-04",1.218,0.981
"2046-05",0.802,0.688
"2046-06",0.509,0.475
"2046-07",0.387,0.423
"2046-08",0.336,0.39
"2046-09",0.625,0.568
"2046-10",1.028,0.826
"2046-11",1.646,1.435
"2046-12",2.056,1.77
"2047-01",2.576,1.957
"2047-02",1.163,1.022
"2047-03",1.502,1.097
"2047-04",1.324,1.063
"2047-05",1.198,1.247
"2047-06",0.757,0.762
"2047-07",0.535,0.592
"2047-08",0.225,0.444
"2047-09",0.423,0.448
"2047-10",0.989,0.753
"2047-11",0.951,0.744
"2047-12",2,1.696
"2048-01",1.53,1.31
"2048-02",1.592,1.512
"2048-03",0.76,0.703
"2048-04",0.892,0.737
"2048-05",0.836,0.783
"2048-06",0.791,0.735
"2048-07",0.546,0.616
"2048-08",0.425,0.453
"2048-09",0.639,0.568
"2048-10",1.109,0.909
"2048-11",1.614,1.345
"2048-12",2.099,1.924
"2049-01",1.911,1.687
"2049-02",1.241,1.09
"2049-03",1.086,0.833
"2049-04",1.109,1.028
"2049-05",1.044,1.053
"2049-06",0.586,0.587
"2049-07",0.372,0.471
"2049-08",0.412,0.48
"2049-09",0.423,0.435
"2049-10",0.586,0.514
"2049-11",1.212,1.165
"2049-12",1.412,1.358
"2050-01",1.525,1.332
"2050-02",1.187,1.134
"2050-03",1.333,1.046
"2050-04",1.121,0.913
"2050-05",0.846,0.821
"2050-06",0.6,0.545
"2050-07",0.431,0.493
"2050-08",0.419,0.459
"2050-09",0.541,0.587
"2050-10",0.594,0.542
"2050-11",1.399,1.193
"2050-12",1.453,1.376
"2051-01",1.233,1.266
"2051-02",1.194,1.636
"2051-03",1.171,0.985
"2051-04",1.254,1.032
"2051-05",0.817,0.813
"2051-06",0.363,0.434
"2051-07",0.43,0.446
"2051-08",0.297,0.39
"2051-09",0.505,0.446
"2051-10",0.888,0.719
"2051-11",1.23,0.948
"2051-12",1.57,1.318
"2052-01",1.662,1.47
"2052-02",1.29,1.069
"2052-03",0.804,0.774
"2052-04",0.863,0.87
"2052-05",1.036,1.046
"2052-06",0.621,0.602
"2052-07",0.404,0.522
"2052-08",0.303,0.438
"2052-09",0.586,0.583
"2052-10",1.267,0.952
"2052-11",1.161,0.922
"2052-12",1.485,1.22
"2053-01",1.648,1.428
"2053-02",1.153,0.92
"2053-03",0.746,1.11
"2053-04",1.51,1.501
"2053-05",0.873,0.811
"2053-06",0.765,0.686
"2053-07",0.551,0.546
"2053-08",0.345,0.427
"2053-09",0.489,0.61
"2053-10",1.077,0.756
"2053-11",1.709,1.487
"2053-12",1.695,1.409
"2054-01",1.744,1.282
"2054-02",0.937,1.036
"2054-03",0.904,0.862
"2054-04",0.865,0.72
"2054-05",0.766,0.673
"2054-06",0.423,0.429
"2054-07",0.417,0.478
"2054-08",0.25,0.398
"2054-09",0.583,0.52
"2054-10",1.101,0.814
"2054-11",1.437,1.251
"2054-12",1.806,1.51
"2055-01",2.005,1.452
"2055-02",0.908,1.186
"2055-03",0.937,1.104
"2055-04",0.991,0.859
"2055-05",0.902,0.782
"2055-06",0.629,0.58
"2055-07",0.601,0.553
