#Dataset: Monthly information aggregated on IPCC reference regions for CMIP5/6 and CORDEX
#Reference: https://doi.org/10.5194/essd-12-2959-2020
#Project: CORDEX-SEA
#Experiment: rcp85
#Model: MPI-M-MPI-ESM-MR_r1i1p1_RU-CORE-RegCM4-3_v4
#Variable: pr
#Variable_longname: mean daily precipitation
#Units: mm/day
#Time_frequency: month
#Feature_type: regional mean time series
#Regions: IPCC-WGI-reference-regions-v4
#Area: sea only
#Spatial_resolution: 0.5 degrees
#Interpolation_method: cdo remapcon
#Creation_Date: 2021-03-13
"date","SEA","full_domain"
"2062-03",3.896,6.742
"2062-04",2.18,3.267
"2062-05",3.653,4.449
"2062-06",8.792,8.526
"2062-07",5.054,8.207
"2062-08",4.311,7.265
"2062-09",4.528,6.324
"2062-10",4.49,5.951
"2062-11",3.742,5.632
"2062-12",4.594,5.978
"2063-01",3.744,5.678
"2063-02",3.248,4.157
"2063-03",1.966,2.976
"2063-04",3.518,4.886
"2063-05",4.427,5.662
"2063-06",4.198,5.975
"2063-07",2.828,5.859
"2063-08",4.232,6.904
"2063-09",2.486,4.476
"2063-10",2.168,3.72
"2063-11",4.929,6.763
"2063-12",4.972,5.856
"2064-01",3.931,5.635
"2064-02",5.388,6.788
"2064-03",4.703,7.106
"2064-04",4.302,5.867
"2064-05",5.843,6.51
"2064-06",5.454,6.719
"2064-07",5.035,7.627
"2064-08",5.993,8.086
"2064-09",5.046,6.889
"2064-10",6.054,7.03
"2064-11",4.809,6.766
"2064-12",5.442,6.99
"2065-01",5.115,7.477
"2065-02",4.747,6.988
"2065-03",3.738,4.973
"2065-04",2.763,4.784
"2065-05",8.969,8.061
"2065-06",4.496,6.454
"2065-07",4.42,7.48
"2065-08",4.48,8.021
"2065-09",4.641,5.719
"2065-10",2.731,4.799
"2065-11",3.136,5.268
"2065-12",5.77,6.378
"2066-01",5.218,6.672
"2066-02",5.123,6.612
"2066-03",2.78,4.413
"2066-04",2.901,4.458
"2066-05",5.374,6.796
"2066-06",4.052,5.493
"2066-07",4.756,7.805
"2066-08",4.236,6.319
"2066-09",4.12,5.574
"2066-10",4.147,5.259
"2066-11",4.277,5.281
"2066-12",4.911,5.762
"2067-01",4.982,6.334
"2067-02",3.885,5.46
"2067-03",4.07,5.849
"2067-04",4.793,5.74
"2067-05",8.321,8.205
"2067-06",8.828,8.711
"2067-07",3.848,5.652
"2067-08",3.162,5.843
"2067-09",4.816,6.353
"2067-10",5.382,5.997
"2067-11",5.211,6.181
"2067-12",7.578,8.094
"2068-01",6.19,8.027
"2068-02",4.753,6.259
"2068-03",6.111,6.617
"2068-04",4.536,5.588
"2068-05",5.048,5.543
"2068-06",2.301,3.971
"2068-07",4.79,7.857
"2068-08",4.451,7.029
"2068-09",7.6,8.69
"2068-10",5.223,6.452
"2068-11",5.551,6.675
"2068-12",6.338,6.762
"2069-01",7.31,8.576
"2069-02",4.934,6.586
"2069-03",3.465,5.302
"2069-04",2.519,4.362
"2069-05",3.54,4.648
"2069-06",6.703,7.39
"2069-07",4.559,6.795
"2069-08",3.726,5.754
"2069-09",6.641,7.864
"2069-10",4.433,5.54
"2069-11",3.24,5.381
"2069-12",5.223,6.457
"2070-01",4.985,6.812
"2070-02",5.983,7.149
"2070-03",3.628,5.584
"2070-04",3.588,5.02
"2070-05",7.377,7.361
"2070-06",5.183,6.696
"2070-07",3.923,6.786
"2070-08",3.353,5.901
"2070-09",4.136,5.459
"2070-10",3.356,4.861
"2070-11",4.348,5.94
"2070-12",3.974,5.794
"2071-01",5.992,6.854
"2071-02",2.962,3.701
"2071-03",3.101,4.688
"2071-04",2.321,3.789
"2071-05",8.612,7.938
"2071-06",3.904,5.374
"2071-07",3.178,5.149
"2071-08",4.647,5.952
"2071-09",6.693,7.102
"2071-10",4.212,6.065
"2071-11",5.632,6.339
"2071-12",6.49,7.784
"2072-01",5.251,6.49
"2072-02",5.891,7.382
"2072-03",3.138,5.17
"2072-04",5.591,6.573
"2072-05",5.302,5.807
"2072-06",5.094,6.386
"2072-07",4.459,6.865
"2072-08",2.689,4.999
"2072-09",3.972,5.992
"2072-10",4.995,7.174
"2072-11",4.198,6.102
"2072-12",4.895,6.209
"2073-01",4.6,6.416
"2073-02",5.335,6.85
"2073-03",3.264,5.429
"2073-04",3.427,5.101
"2073-05",5.004,5.683
"2073-06",6.344,7.577
"2073-07",3.385,5.522
"2073-08",3.665,6.373
"2073-09",7.186,8.233
"2073-10",3.423,5.073
"2073-11",4.183,4.837
"2073-12",4.762,5.764
"2074-01",5.135,5.885
"2074-02",4.158,5.79
"2074-03",3.491,5.074
"2074-04",3.862,5.262
"2074-05",3.815,5.212
"2074-06",7.632,7.364
"2074-07",4.873,5.982
"2074-08",4.033,6.24
"2074-09",3.669,5.216
"2074-10",2.545,4.094
"2074-11",3.158,5.04
"2074-12",4.339,5.537
"2075-01",4.644,6.304
"2075-02",4.495,5.991
"2075-03",3.303,4.943
"2075-04",2.989,4.619
"2075-05",4.388,5
"2075-06",4.731,6.045
"2075-07",4.007,6.222
"2075-08",4.197,6.367
"2075-09",4.386,6.207
"2075-10",6.664,7.201
"2075-11",3.512,5.124
"2075-12",5.917,6.817
"2076-01",4.813,6.66
"2076-02",4.183,6.05
"2076-03",4.329,6.13
"2076-04",3.5,4.027
"2076-05",3.91,5.966
"2076-06",8.465,9.233
"2076-07",4.437,6.477
"2076-08",4.347,7.378
"2076-09",5.33,6.299
"2076-10",4.127,6.191
"2076-11",3.823,6.101
