#Dataset: CCCma-CanESM2_r1i1p1_CSIRO-CCAM-2008_v1
#Variable: meanpr
#Area: land
#Interpolation_method: cdo remap
#Spatial_resolution: 0.5º
#Creation_Date: 2021-02-18
#Author: IPCC-WGI Atlas Hub (https://github.com/SantanderMetGroup/IPCC-Atlas). Santander Meteorology Group.
"date","SEA","NAU","CAU","EAU","SAU","NZ","full_domain"
"1980-11",5.346,3.324,1.714,2.497,2.111,2.891,4.098
"1980-12",6.818,5.081,1.857,4.723,1.736,3.494,5.16
"1981-01",6.936,10.499,4.43,5.905,2.011,4.234,6.335
"1981-02",7.238,6.129,1.018,4.324,0.82,4.439,5.591
"1981-03",7.052,5.08,1.081,2.54,1.429,4.023,5.447
"1981-04",6.758,5.409,1.377,2.206,1.043,3.285,4.332
"1981-05",6.194,1.846,1.057,2.316,1.714,3.735,4.135
"1981-06",5.244,1.448,1.828,1.732,2.16,3.59,3.744
"1981-07",3.625,0.854,1.078,2.77,1.097,3.291,2.881
"1981-08",2.738,0.481,0.309,0.67,1.361,5.656,2.441
"1981-09",3.394,0.606,0.941,2.04,1.162,3.996,2.961
"1981-10",4.496,1.229,0.941,3.824,1.077,4.342,3.455
"1981-11",4.676,3.063,1.348,3.26,0.924,3.626,3.905
"1981-12",5.637,3.454,2.008,5.8,1.661,3.588,4.358
"1982-01",6.984,8.078,2.463,3.67,1.721,3.194,5.282
"1982-02",7.08,5.21,1.787,4.005,0.948,3.942,5.408
"1982-03",6.085,6.004,2.12,3.501,1.566,4.016,4.929
"1982-04",6.036,3.661,1.159,3.198,1.594,3.565,4.215
"1982-05",6.57,2.292,0.34,1.616,1.011,4.118,3.777
"1982-06",4.885,1.157,0.451,1.481,1.502,3.633,3.535
"1982-07",4.381,0.845,1.053,0.984,1.822,3.704,2.604
"1982-08",4.285,0.789,1.178,3.42,1.481,3.636,2.761
"1982-09",3.305,1.336,0.892,4.841,1.323,3.806,2.97
"1982-10",5.197,2.311,1.567,2.615,1.206,3.214,3.341
"1982-11",5.641,2.89,1.769,2.241,1.249,4.691,3.842
"1982-12",6.057,5.246,2.228,2.878,1.072,2.421,4.832
"1983-01",6.592,5.406,1.946,5.045,1.408,2.722,5.254
"1983-02",5.856,8.393,1.503,2.52,1.451,3.234,5.54
"1983-03",6.759,4.289,1.335,7.093,1.2,3.105,4.836
"1983-04",6.996,2.841,0.709,0.983,1.883,3.896,4.578
"1983-05",5.514,2.178,0.635,3.531,1.854,3.706,4.211
"1983-06",5.211,1.567,0.78,1.197,1.287,5.413,3.611
"1983-07",5.12,0.96,1.5,2.493,2.033,3.904,3.752
"1983-08",4.63,0.796,1.439,2.119,1.876,3.795,3.272
"1983-09",5.041,1.355,1.33,2.742,1.841,3.526,3.298
"1983-10",5.753,2.55,2.1,3.682,1.548,3.675,4.33
"1983-11",6.405,3.378,2.677,2.344,2.6,2.681,4.679
"1983-12",6.218,5.549,3.703,5.602,2.413,2.458,5.191
"1984-01",7.149,8.131,2.166,2.732,1.955,3.829,5.741
"1984-02",7.986,6.871,2.726,2.328,1.879,2.262,5.88
"1984-03",6,5.083,1.079,2.802,0.712,4.529,5.048
"1984-04",6.413,5.517,0.482,1.79,0.964,4.503,4.482
"1984-05",6.692,3.252,0.845,3.46,0.859,3.123,4.288
"1984-06",4.719,1.435,0.735,3.314,1.573,3.861,3.481
"1984-07",4.008,0.843,0.508,1.061,1.552,4.198,3.065
"1984-08",5.466,0.766,0.611,2.403,0.883,3.48,3.301
"1984-09",4.542,1.272,0.91,3.451,1.675,3.696,3.231
"1984-10",5.441,1.193,1.132,2.945,1.039,3.184,3.427
"1984-11",5.172,2.29,1.594,3.63,1.241,3.278,3.794
"1984-12",5.965,4.311,3.12,4.168,1.2,2.497,4.538
"1985-01",8.281,5.61,1.704,3.92,0.873,3.205,5.613
"1985-02",6.649,8.369,2.63,3.388,1.478,3.52,5.267
"1985-03",7.088,4.665,1.107,2.451,0.858,3.433,5.094
"1985-04",7.474,2.502,0.887,2.153,1.175,4.136,4.746
"1985-05",5.244,1.625,1.079,0.722,1.851,3.047,3.932
"1985-06",4.122,0.431,0.678,0.843,1.943,4.081,3.294
"1985-07",4.265,0.503,1.132,2.325,1.515,4.321,3.36
"1985-08",3.029,0.614,0.404,2.302,1.258,3.336,2.749
"1985-09",3.772,1.09,0.592,1.119,0.898,2.632,2.974
"1985-10",4.165,1.027,0.182,0.438,0.445,4.78,2.963
"1985-11",5.168,1.716,0.595,2.277,0.687,4.221,3.401
"1985-12",5.114,3.697,0.757,2.629,0.498,3.515,3.915
"1986-01",6.399,5.616,1.713,2.843,1.058,4.052,5.402
"1986-02",6.104,7.391,1.071,5.906,1.315,4.315,5.335
"1986-03",6.514,4.185,1.448,3.22,1.852,2.754,5.298
"1986-04",7.09,2.756,0.851,2.244,1.339,4.048,4.856
"1986-05",6.298,2.958,0.266,2.869,0.868,3.444,4.253
"1986-06",5.415,1.341,0.555,2.789,0.953,3.548,3.688
"1986-07",3.792,0.871,1.203,2.107,1.753,4.9,3.288
"1986-08",4.73,1.446,0.695,3.15,1.159,4.626,3.594
"1986-09",4.536,1.566,0.979,1.715,1.579,2.793,3.321
"1986-10",5.126,2.236,1.474,2.767,1.434,3.229,3.548
"1986-11",5.566,4.253,3.143,3.488,2.134,2.955,4.885
"1986-12",6.482,5.745,4.692,3.437,3.034,2.285,5.811
"1987-01",7.069,8.545,3.168,5.229,1.271,2.734,5.929
"1987-02",6.935,7.648,2.94,2.178,2.05,2.418,5.86
"1987-03",6.227,5.337,1.618,1.798,1.673,2.952,4.991
"1987-04",5.987,3.448,2.437,3.539,2.091,3.196,4.804
"1987-05",5.688,1.628,0.431,2.194,1.025,4.332,3.869
"1987-06",4.188,0.68,1.194,2.294,1.884,3.836,3.621
"1987-07",4.777,1.073,0.618,1.823,1.337,4.479,3.805
"1987-08",4.848,0.669,0.834,2.774,1.447,4.089,3.403
"1987-09",3.865,0.696,0.542,1.004,1.025,3.669,3.367
"1987-10",5.009,2.608,1.605,2.287,1.527,3.765,3.894
"1987-11",5.39,3.205,1.79,3.776,2.22,3.121,3.971
"1987-12",6.415,4.13,1.866,4.063,1.656,2.342,4.626
"1988-01",7.688,7.116,3.475,7.834,1.692,2.128,6.275
"1988-02",7.195,8.381,4.024,2.192,1.61,4.899,6.963
"1988-03",7.921,5.187,2.404,4.026,2.565,2.849,5.725
"1988-04",6.362,3.604,2.625,2.079,2.023,3.201,4.963
"1988-05",6.693,3.144,1.633,3.759,2.291,3.075,4.74
"1988-06",4.923,1.534,0.8,1.729,1.192,4.291,3.933
"1988-07",5.519,1.62,1.228,1.955,1.76,4.832,4.136
"1988-08",4.76,0.522,1.422,2.482,1.998,2.698,3.581
"1988-09",5.402,1.528,1.279,2.203,1.471,3.284,3.736
"1988-10",4.938,1.652,1.715,2.422,1.006,3.95,3.598
"1988-11",6.014,3.839,2.027,3.369,1.508,3.362,4.361
"1988-12",7.148,6.665,2.217,6.872,1.613,2.732,5.832
"1989-01",6.909,9.385,2.651,4.223,1.252,4.796,6.281
"1989-02",7.093,6.93,1.76,3.798,2.296,2.249,5.3
"1989-03",7.611,5.217,1.969,2.433,1.097,3.308,5.173
"1989-04",7.07,3.765,0.379,1.531,0.591,4.009,4.68
"1989-05",6.397,2.843,0.607,3.291,1.11,2.998,3.858
"1989-06",5.302,0.83,0.27,3.574,1.045,4.038,3.806
"1989-07",4.073,1.216,0.576,1.048,0.999,4.139,3.005
"1989-08",3.202,0.677,0.267,0.894,0.75,3.487,2.852
"1989-09",2.701,0.627,0.86,0.988,1.421,4.068,2.723
"1989-10",3.586,1.18,0.881,1.492,1.325,5.503,3.055
"1989-11",5.465,3.215,1.761,4.468,1.377,3.966,4.072
"1989-12",6.406,4.712,2.595,4.577,2.089,3.51,5.003
"1990-01",6.222,5.419,2.393,4.217,1.25,3.637,5.205
"1990-02",6.585,6.653,1.647,2.257,1.075,4.593,5.359
"1990-03",5.553,9.101,1.876,3.283,1.181,4.934,5.065
"1990-04",6.11,1.827,0.243,2.483,0.732,3.24,4.265
"1990-05",5.814,2.668,0.653,2.237,1.019,3.901,3.978
"1990-06",3.838,0.911,1.356,2.311,1.594,3.718,3.328
"1990-07",4.277,0.983,1.16,3.129,1.192,3.62,3.147
"1990-08",3.292,0.337,0.546,1.499,1.308,2.967,2.19
"1990-09",3.771,0.465,0.866,1.708,1.387,3.549,3.193
"1990-10",4.724,1.56,1.042,1.72,1.421,2.576,3.576
"1990-11",4.424,2.635,1.638,4.989,1.747,3.275,3.936
"1990-12",5.542,4.293,1.994,3.095,1.948,2.393,4.608
"1991-01",6.467,8.126,4.326,7.428,2.812,2.571,6.058
"1991-02",7.112,5.459,2.969,3.339,2.071,2.94,5.612
"1991-03",6.984,4.577,1.802,2.992,1.628,3.782,5.227
"1991-04",7.15,4.459,1.76,3.774,1.23,4.497,5.132
"1991-05",5.648,4.093,2.205,2.234,1.423,3.527,4.324
"1991-06",5.54,1.913,0.61,1.81,1.344,3.759,3.628
"1991-07",4.211,0.831,2.036,2.544,2.537,4.301,3.539
"1991-08",4.992,0.609,0.673,2.253,1.302,3.512,3.214
"1991-09",5.169,1.181,1.64,2.43,1.413,3.305,3.646
"1991-10",5.174,1.652,1.082,2.081,1.605,3.489,3.529
"1991-11",6.235,3.226,2.889,2.81,2.659,2.988,4.637
"1991-12",6.491,3.642,2.236,5.17,2.419,2.921,4.728
"1992-01",7.593,6.291,3.084,4.066,1.456,3.06,5.819
"1992-02",7.519,6.801,2.645,2.376,2.355,3.999,6.291
"1992-03",6.738,5.77,1.619,3.946,1.981,2.392,5.695
"1992-04",7.44,3.871,0.697,1.933,0.819,3.915,4.686
"1992-05",6.604,2.555,1.272,1.832,1.675,3.918,4.004
"1992-06",5.292,0.979,0.556,1.208,1.39,3.993,3.733
"1992-07",4.568,0.396,0.408,1.131,1.402,4.13,2.917
"1992-08",3.393,0.528,0.278,2.076,0.876,3.725,2.856
"1992-09",3.503,0.869,0.631,2.903,1.105,3.449,2.94
"1992-10",4.993,1.203,0.897,1.988,1.118,2.794,3.374
"1992-11",4.933,1.978,1.714,3.541,1.59,2.195,3.545
"1992-12",6.019,3.961,1.706,3.396,1.451,3.654,4.866
"1993-01",6.792,5.217,2.559,6.426,1.702,3.47,5.977
"1993-02",7.226,7.855,3.484,3.791,2.427,3.87,6.36
"1993-03",6.3,4.319,0.278,0.824,0.271,4.803,4.901
"1993-04",5.933,2.769,0.791,2.629,1.122,4.329,4.515
"1993-05",5.867,2.215,1.323,2.212,1.741,2.474,4.141
"1993-06",4.428,1.7,1.968,2.307,1.999,3.791,3.702
"1993-07",4.927,1.035,0.629,1.687,1.8,4.433,3.834
"1993-08",4.96,1.364,2.402,3.83,1.684,3.645,3.452
"1993-09",4.877,1.757,2.358,3.121,2.399,3.936,3.698
"1993-10",6.01,3.326,1.119,3.113,1.395,3.438,3.64
"1993-11",5.804,3.094,1.228,4.146,1.046,4.616,4.387
"1993-12",5.879,5.204,3.098,6.409,2.339,2.242,5.238
"1994-01",8.552,9.225,3.175,3.696,1.116,5.541,6.424
"1994-02",6.423,8.787,1.772,3.002,1.531,2.308,6.057
"1994-03",6.433,4.397,1.332,3.897,1.598,2.61,5.406
"1994-04",6.429,3.396,1.437,1.486,1.562,4.126,4.474
"1994-05",6.228,2.453,0.531,2.956,1.41,4.314,4.601
"1994-06",5.475,2.76,2.414,3.024,1.489,4.456,4.439
"1994-07",5.663,0.925,0.827,2.203,1.393,2.729,3.666
"1994-08",5.014,0.47,1.084,1.491,1.783,5.12,3.782
"1994-09",5.475,0.952,1.383,1.566,2.412,3.499,3.834
"1994-10",4.993,2.135,1.395,3.16,1.844,3.28,3.788
"1994-11",5.945,4.378,1.894,2.409,1.285,4.027,4.384
"1994-12",6.322,4.716,2.117,3.637,1.278,3.573,4.802
"1995-01",7.165,7.989,4.158,4.9,1.697,4.226,6.284
"1995-02",6.54,7.938,3.083,2.687,2.325,3.042,6.343
"1995-03",8.053,5.516,2.338,3.247,1.868,3.194,5.635
"1995-04",6.981,3.948,1.987,2.196,1.613,4.574,4.69
"1995-05",6.399,1.977,0.578,2.455,1.415,2.832,3.857
"1995-06",4.651,0.832,0.757,0.638,1.153,4.436,3.591
"1995-07",4.353,0.546,1.135,1.547,2.306,5.179,3.334
"1995-08",4.652,0.635,0.97,3.369,1.855,3.65,3.333
"1995-09",4.41,1.02,0.659,1.848,1.365,4.525,3.512
"1995-10",6.057,2.241,1.588,1.668,1.643,2.517,3.847
"1995-11",4.89,2.882,1.715,2.774,1.316,2.504,3.819
"1995-12",6.282,4.369,2.501,3.779,1.887,3.819,4.675
"1996-01",7.197,4.853,1.262,2.31,0.68,3.134,5.721
"1996-02",6.386,4.541,1.348,2.523,0.645,3.942,4.989
"1996-03",5.682,5.931,1.572,2.904,1.397,3.908,5.049
"1996-04",6.646,3.769,1.487,1.214,2.047,3.435,4.431
"1996-05",5.697,2.951,1.907,2.547,1.561,3.513,4.575
"1996-06",5.4,1.234,0.965,1.482,1.588,4.14,4.153
"1996-07",3.926,0.635,1.087,1.823,1.142,3.166,3.077
"1996-08",3.202,0.717,0.292,0.662,0.804,3.137,2.065
"1996-09",2.617,0.512,0.323,1.067,0.811,3.166,2.086
"1996-10",4.213,1.515,1.387,2.384,1.787,2.817,3.297
"1996-11",4.438,1.541,1.495,3.872,1.181,3.262,3.558
"1996-12",6.318,4.662,1.704,2.977,0.596,3.324,4.505
"1997-01",7.207,6.098,3.124,2.901,1.455,2.944,5.628
"1997-02",6.034,5.46,2.916,3.141,2.697,3.109,5.367
"1997-03",6.532,5.352,1.255,2.223,1.414,3.013,5.112
"1997-04",6.394,3.852,2.343,1.671,2.491,3.532,4.37
"1997-05",5.107,1.563,1.4,1.747,2.391,3.366,4.216
"1997-06",3.934,0.985,0.613,1.776,1.911,4.235,2.91
"1997-07",3.399,0.615,1.043,0.898,1.529,3.999,3.091
"1997-08",3.898,0.458,0.237,1.557,1.039,3.727,2.944
"1997-09",4.024,0.971,0.418,0.297,0.724,3.846,2.914
"1997-10",5.027,2.047,1.559,2.474,1.68,2.859,3.484
"1997-11",4.798,3.452,1.904,5.796,3.197,2.975,4.108
