#Dataset: MPI-M-MPI-ESM-LR_r1i1p1_rcp85_MOHC-HadREM3-GA7-05_v1
#Variable: tas
#Area: sea
#Interpolation_method: cdo remap
#Spatial_resolution: 1º
#Creation_Date: 2021-02-25
#Author: IPCC-WGI Atlas Hub (https://github.com/SantanderMetGroup/IPCC-Atlas). Santander Meteorology Group.
"date","NEU","WCE","EEU","MED","world"
"2032-09",11.655,18.02,NA,23.219,15.107
"2032-10",9.56,14.973,NA,20.686,12.949
"2032-11",6.819,11.338,NA,17.471,10.271
"2032-12",5.761,8.915,NA,14.391,8.252
"2033-01",3.071,7.037,NA,13.386,6.912
"2033-02",2.207,5.825,NA,12.472,5.86
"2033-03",4.467,7.57,NA,12.903,6.7
"2033-04",5.475,9.775,NA,14.732,8.128
"2033-05",7.987,12.881,NA,17.114,10.632
"2033-06",11.244,17.226,NA,20.868,13.16
"2033-07",13.656,19.212,NA,24.046,15.516
"2033-08",12.821,19.16,NA,24.931,16.117
"2033-09",11.626,17.948,NA,23.399,14.888
"2033-10",9.067,14.608,NA,20.514,12.317
"2033-11",5.85,11.399,NA,17.766,9.754
"2033-12",4.942,10.194,NA,15.303,8.228
"2034-01",3.536,7.96,NA,13.578,6.686
"2034-02",2.668,6.521,NA,13.702,6.075
"2034-03",2.028,7.624,NA,14.1,6.13
"2034-04",5.218,10.102,NA,15.317,7.966
"2034-05",7.865,13.188,NA,17.874,10.212
"2034-06",11.148,17.133,NA,21.663,13.143
"2034-07",12.512,19.054,NA,24.483,15.325
"2034-08",13.73,19.331,NA,24.845,15.915
"2034-09",11.672,17.692,NA,24.29,15.135
"2034-10",9.73,15.529,NA,21.774,12.78
"2034-11",7.317,11.149,NA,17.419,9.7
"2034-12",5.195,8.861,NA,14.952,7.999
"2035-01",4.045,7.467,NA,13.462,6.399
"2035-02",3.32,6.376,NA,12.493,6.068
"2035-03",5.158,8.617,NA,14.552,7.375
"2035-04",5.65,10.353,NA,15.726,8.312
"2035-05",8.047,12.717,NA,17.906,10.554
"2035-06",11.65,16.421,NA,20.937,13.267
"2035-07",12.865,18.932,NA,24.333,15.438
"2035-08",12.676,19.806,NA,25.066,15.987
"2035-09",11.191,18.055,NA,23.955,14.928
"2035-10",9.057,15.438,NA,20.851,12.602
"2035-11",6.618,11.524,NA,17.327,9.922
"2035-12",4.784,8.534,NA,14.113,7.727
"2036-01",4.67,7.194,NA,12.584,6.316
"2036-02",4.87,8.089,NA,13.319,6.629
"2036-03",4.095,8.388,NA,13.975,6.759
"2036-04",6.468,11.061,NA,16.065,8.652
"2036-05",7.726,13.509,NA,19.133,10.913
"2036-06",10.206,16.645,NA,22.192,13.425
"2036-07",11.768,19.295,NA,24.672,15.454
"2036-08",12.189,19.4,NA,25.258,16.041
"2036-09",10.897,17.921,NA,23.713,14.913
"2036-10",9.088,15.611,NA,21.627,12.902
"2036-11",6.444,10.684,NA,16.752,9.748
"2036-12",4.962,9.223,NA,14.644,7.771
"2037-01",3.65,7.129,NA,13.846,7.181
"2037-02",2.259,6.32,NA,13.511,6.086
"2037-03",2.24,7.577,NA,13.702,5.67
"2037-04",4.888,10.3,NA,15.367,7.774
"2037-05",7.949,13.35,NA,17.804,10.163
"2037-06",10.813,16.302,NA,20.75,12.922
"2037-07",12.972,19.138,NA,24.168,15.513
"2037-08",12.303,19.189,NA,24.878,15.983
"2037-09",11.011,17.51,NA,23.207,14.471
"2037-10",7.739,14.855,NA,21.029,12.426
"2037-11",6.532,11.086,NA,17.778,10.212
"2037-12",4.347,7.867,NA,14.333,7.323
"2038-01",2.512,6.381,NA,13.697,6.131
"2038-02",2.748,3.588,NA,11.451,5.398
"2038-03",3.162,8.279,NA,14.356,5.916
"2038-04",5.778,10.264,NA,15.288,7.745
"2038-05",7.349,13.153,NA,18.117,9.977
"2038-06",9.597,16.34,NA,21.678,12.927
"2038-07",12.002,18.712,NA,24.24,15.08
"2038-08",12.913,20.053,NA,25.433,16.014
"2038-09",11.208,18.086,NA,23.538,14.891
"2038-10",9.275,15.808,NA,21.531,13.01
"2038-11",7.654,11.727,NA,17.594,10.15
"2038-12",5.422,9.733,NA,15.576,8.273
"2039-01",3.494,8.515,NA,13.887,6.563
"2039-02",2.413,7.191,NA,13.601,6.363
"2039-03",3.74,8.738,NA,14.221,6.942
"2039-04",5.468,10.289,NA,15.548,8.1
"2039-05",8.258,13.283,NA,18.126,10.821
"2039-06",11.439,16.638,NA,21.677,13.728
"2039-07",13.738,19.019,NA,24.336,15.775
"2039-08",13.652,20.04,NA,25.376,16.293
"2039-09",12.106,18.562,NA,24.112,15.073
"2039-10",8.891,14.882,NA,20.894,12.574
"2039-11",7.753,11.445,NA,17.69,10.391
"2039-12",4.151,9.823,NA,15.78,8.05
"2040-01",3.852,7.612,NA,13.747,6.655
"2040-02",4.734,8.321,NA,13.999,7.12
"2040-03",4.034,6.855,NA,13.955,7.341
"2040-04",4.967,9.524,NA,15.26,8.253
"2040-05",7.988,12.723,NA,17.682,10.657
"2040-06",10.179,16.829,NA,21.081,13.458
"2040-07",12.373,18.551,NA,23.641,15.672
"2040-08",13.269,19.992,NA,25.169,16.617
"2040-09",11.33,18.208,NA,24.083,15.227
"2040-10",8.419,16.109,NA,21.42,12.612
"2040-11",5.761,12.148,NA,18.705,10.377
"2040-12",5.221,8.071,NA,15.382,8.227
"2041-01",1.602,5.052,NA,13.847,6.116
"2041-02",2.962,6.099,NA,13.134,6.284
"2041-03",4.607,8.324,NA,14.032,6.95
"2041-04",5.151,10.158,NA,15.723,8.243
"2041-05",7.131,13.581,NA,18.613,10.239
"2041-06",10.306,15.937,NA,21.948,13.157
"2041-07",13.297,18.084,NA,24.45,15.579
"2041-08",14.625,19.568,NA,25.036,16.647
"2041-09",12.292,18.869,NA,23.953,15.236
"2041-10",9.845,15.792,NA,21.126,12.866
"2041-11",6.384,12.559,NA,18.534,10.275
"2041-12",5.189,8.598,NA,14.872,8.338
"2042-01",2.739,5.288,NA,12.961,6.473
"2042-02",3.603,8.134,NA,14.239,6.899
"2042-03",4.782,8.868,NA,14.381,7.117
"2042-04",5.17,10.033,NA,15.558,8.311
"2042-05",8.383,13.427,NA,18.074,10.519
"2042-06",11.016,16.169,NA,21.795,13.18
"2042-07",13.544,18.41,NA,24.529,15.801
"2042-08",14.134,20.305,NA,24.947,16.406
"2042-09",12.476,18.878,NA,23.535,14.999
"2042-10",10.707,16.321,NA,21.445,13.264
"2042-11",6.938,12.752,NA,18.198,10.279
"2042-12",5.635,9.145,NA,14.962,7.852
"2043-01",3.773,7.973,NA,14.335,6.844
"2043-02",4.395,8.215,NA,14.185,7.479
"2043-03",3.165,9.309,NA,15.63,6.81
"2043-04",5.524,10.969,NA,16.575,8.333
"2043-05",7.429,13.486,NA,18.367,10.638
"2043-06",10.443,16.73,NA,21.102,13.238
"2043-07",13.346,19.773,NA,24.812,16.062
"2043-08",13.845,20.476,NA,25.785,16.999
"2043-09",11.968,19.059,NA,24.958,15.715
"2043-10",9.853,16.365,NA,22.36,13.281
"2043-11",6.014,12.242,NA,19.096,10.384
"2043-12",5.641,9.878,NA,16.151,8.788
"2044-01",4.004,8.663,NA,14.815,7.176
"2044-02",3.788,7.329,NA,13.239,6.111
"2044-03",4.331,8.766,NA,14.464,7.241
"2044-04",6.484,10.853,NA,16.116,8.868
"2044-05",7.603,13.27,NA,18.924,10.902
"2044-06",10.586,16.309,NA,22.14,13.628
"2044-07",12.218,19.267,NA,25.199,16.147
"2044-08",12.524,19.668,NA,25.63,16.392
"2044-09",10.631,17.696,NA,24.235,14.955
"2044-10",7.664,13.964,NA,21.701,12.855
"2044-11",5.844,12.08,NA,18.127,9.927
"2044-12",4.166,8.143,NA,16.078,8.592
"2045-01",1.844,6.374,NA,15.25,6.653
"2045-02",4.513,8.003,NA,14.195,6.295
"2045-03",3.428,8.065,NA,14.44,6.456
"2045-04",5.539,10.506,NA,15.768,8.416
"2045-05",7.902,13.123,NA,17.98,10.549
"2045-06",10.61,17.013,NA,21.849,13.282
"2045-07",12.828,19.173,NA,24.39,15.389
"2045-08",14.126,19.8,NA,24.672,16.104
"2045-09",12.492,18.438,NA,23.635,15.339
"2045-10",9.436,15.673,NA,21.331,13.066
"2045-11",4.873,9.24,NA,18.185,9.746
"2045-12",4.04,8.244,NA,15.595,7.699
"2046-01",0.95,3.779,NA,12.997,5.362
"2046-02",1.54,6.352,NA,14.356,5.489
"2046-03",2.423,7.301,NA,14.073,6.11
"2046-04",4.827,9.364,NA,15.408,7.83
"2046-05",7.417,12.405,NA,17.493,10.057
"2046-06",10.263,16.102,NA,21.575,12.893
"2046-07",13.021,19.244,NA,24.485,15.47
"2046-08",13.081,19.482,NA,25.487,16.506
"2046-09",11.466,18.976,NA,24.523,15.378
"2046-10",8.121,15.977,NA,22.401,12.978
"2046-11",6.225,12.022,NA,18.804,10.365
"2046-12",5.771,7.978,NA,14.861,8.326
"2047-01",2.078,8.385,NA,14.478,6.741
"2047-02",2.25,6.646,NA,13.795,6.399
"2047-03",4.033,8.335,NA,13.931,6.686
"2047-04",5.777,10.746,NA,16.062,8.72
"2047-05",8.203,13.745,NA,18.461,11.01
"2047-06",11.138,17.267,NA,22.021,13.773
"2047-07",12.87,19.403,NA,24.79,15.66
"2047-08",14.297,20.351,NA,24.855,16.605
"2047-09",12.475,19.322,NA,23.92,15.381
"2047-10",9.178,16.481,NA,22.658,13.414
"2047-11",7.064,12.761,NA,19.378,10.782
"2047-12",6.603,8.822,NA,15.244,8.756
