#Dataset: Monthly information aggregated on IPCC reference regions for CMIP5/6 and CORDEX
#Reference: https://doi.org/10.5194/essd-12-2959-2020
#Project: CORDEX-NAM
#Experiment: historical
#Model: MPI-M-MPI-ESM-LR_r1i1p1_OURANOS-CRCM5_v1
#Variable: pr
#Variable_longname: mean daily precipitation
#Units: mm/day
#Time_frequency: month
#Feature_type: regional mean time series
#Regions: IPCC-WGI-reference-regions-v4
#Area: sea only
#Spatial_resolution: 0.5 degrees
#Interpolation_method: cdo remapcon
#Creation_Date: 2021-03-13
"date","NWN","NEN","WNA","CNA","ENA","NCA","CAR","full_domain"
"1981-12",4.224,2.258,5.442,4.933,4.202,6.163,4.216,4.186
"1982-01",3.619,1.484,3.911,6.668,4.212,6.052,2.753,3.683
"1982-02",1.672,1.276,7.069,3.344,3.443,2.985,3.525,3.5
"1982-03",3.281,1.615,3.006,3.122,6.422,3.927,3.214,3.921
"1982-04",2.304,1.262,4.159,3.583,5.081,1.53,1.983,3.061
"1982-05",2.43,1.032,1.585,3.258,4.301,1.072,5.269,2.878
"1982-06",2.303,0.966,0.347,6.094,6.02,2.782,2.304,2.496
"1982-07",3.052,1.164,1.062,1.281,4.58,5.805,1.618,3.25
"1982-08",3.103,2.5,1.143,6.014,5.684,4.014,2.88,3.627
"1982-09",4.138,2.13,2.152,10.192,6.893,7.732,3.158,4.048
"1982-10",3.533,2.292,7.422,9.257,7.886,5.927,6.215,5.281
"1982-11",2.49,2.109,9.357,2.894,6.28,1.353,5.885,4.537
"1982-12",4.19,2.178,4.79,2.656,5.013,5.875,4.837,4.797
"1983-01",4.474,1.312,2.483,6.775,5.631,3.597,4.55,4.671
"1983-02",2.708,1.664,8.009,4.89,3.642,3.855,2.917,3.813
"1983-03",2.725,1.591,2.973,1.313,3.949,2.733,1.065,3.577
"1983-04",2.525,1.099,1.991,4.946,4.456,2.137,1.95,2.889
"1983-05",1.989,1.291,1.666,2.632,3.582,1.096,2.81,2.44
"1983-06",1.593,1.408,2.581,2.248,5.882,2.527,2.671,2.814
"1983-07",3.013,1.921,0.722,0.554,5.012,3.423,1.947,3.064
"1983-08",3.795,1.992,2.065,1.42,7.773,3.446,3.204,4.392
"1983-09",3.525,2.839,1.494,16.042,5.586,9.283,3.759,4.458
"1983-10",4.486,1.987,3.743,5.573,7.743,9.119,7.87,4.911
"1983-11",4.04,2.507,4.452,5.938,5.55,3.945,5.21,4.38
"1983-12",4.503,2.309,5.418,2.914,3.673,3.764,2.951,4.353
"1984-01",3.695,1.943,6.534,2.383,3.4,4.455,4.045,4.017
"1984-02",3.128,1.577,5.018,2.975,3.608,4.501,2.781,3.92
"1984-03",1.801,1.445,7.341,4.978,3.817,2.134,1.873,3.197
"1984-04",1.815,1.596,4.341,7.665,3.782,1.969,1.976,2.505
"1984-05",2.188,1.316,1.065,2.878,3.077,2.23,3.361,2.646
"1984-06",2.822,1.185,0.49,3.269,5.31,3.359,1.563,2.749
"1984-07",2.082,1.594,0.528,4.91,5.044,3.654,1.802,2.879
"1984-08",3.391,1.867,0.562,5.695,6.07,6.013,3.328,4.439
"1984-09",4.781,2.152,0.638,6.236,7.723,9.248,3.152,4.57
"1984-10",4.757,2.545,3.177,3.809,6.715,3.388,4.39,4.539
